t_s,x_m,y_m,z_m,error_norm_m
1.477462,-3.120974,2.242077,-3.025058,0.000000
1.502504,-3.170392,2.305515,-3.033753,0.000000
1.527546,-3.216335,2.368696,-3.042277,0.000000
1.552588,-3.258347,2.431528,-3.050502,0.000000
1.577629,-3.296791,2.494035,-3.058400,0.000000
1.602671,-3.331474,2.556188,-3.065918,0.000000
1.627713,-3.362335,2.617940,-3.072981,0.000000
1.652755,-3.389145,2.679253,-3.079509,0.000000
1.677796,-3.411837,2.740130,-3.085458,0.000000
1.702838,-3.430668,2.800595,-3.090830,0.000000
1.727880,-3.445610,2.860612,-3.095583,0.000000
1.752922,-3.456627,2.920194,-3.099721,0.000000
1.777963,-3.463189,2.979283,-3.103201,0.000000
1.803005,-3.465652,3.037909,-3.106053,0.000000
1.828047,-3.464136,3.096107,-3.108274,0.000000
1.853088,-3.458624,3.153880,-3.109874,0.000000
1.878130,-3.449038,3.211189,-3.110847,0.000000
1.903172,-3.434918,3.267988,-3.111109,0.000000
1.928214,-3.416743,3.324333,-3.110637,0.000000
1.953255,-3.394567,3.380192,-3.109513,0.000000
1.978297,-3.368466,3.435517,-3.107824,0.000000
2.003339,-3.338211,3.490259,-3.105555,0.000000
2.028381,-3.303788,3.544341,-3.102748,0.000000
2.053422,-3.265571,3.597787,-3.099461,0.000000
2.078464,-3.223636,3.650580,-3.095665,0.000000
2.103506,-3.178036,3.702671,-3.091399,0.000000
2.128548,-3.128402,3.753877,-3.086725,0.000000
2.153589,-3.075083,3.804202,-3.081727,0.000000
2.178631,-3.018265,3.853620,-3.076453,0.000000
2.203673,-2.958042,3.902053,-3.070940,0.000000
2.228715,-2.894428,3.949420,-3.065222,0.000000
2.253756,-2.826929,3.995460,-3.059311,0.000000
2.278798,-2.756258,4.040326,-3.053277,0.000000
2.303840,-2.682526,4.083937,-3.047156,0.000000
2.328881,-2.605779,4.126255,-3.040973,0.000000
2.353923,-2.525944,4.167125,-3.034760,0.000000
2.378965,-2.443048,4.206435,-3.028551,0.000000
2.404007,-2.357408,4.244260,-3.022370,0.000000
2.429048,-2.269101,4.280547,-3.016244,0.000000
2.454090,-2.178243,4.315227,-3.010196,0.000000
2.479132,-2.084646,4.348065,-3.004263,0.000000
2.504174,-1.988556,4.379116,-2.998460,0.000000
2.529215,-1.890173,4.408392,-2.992801,0.000000
2.554257,-1.789553,4.435778,-2.987312,0.000000
2.579299,-1.686710,4.461212,-2.982009,0.000000
2.604341,-1.581607,4.484404,-2.976936,0.000000
2.629382,-1.474612,4.505590,-2.972075,0.000000
2.654424,-1.365792,4.524723,-2.967438,0.000000
2.679466,-1.255250,4.541751,-2.963034,0.000000
2.704508,-1.143023,4.556499,-2.958889,0.000000
2.729549,-1.029134,4.568826,-2.955017,0.000000
2.754591,-0.913810,4.578891,-2.951401,0.000000
2.779633,-0.797179,4.586645,-2.948045,0.000000
2.804674,-0.679338,4.592042,-2.944949,0.000000
2.829716,-0.560251,4.594790,-2.942131,0.000000
2.854758,-0.440083,4.594980,-2.939536,0.000000
2.879800,-0.319040,4.592635,-2.937121,0.000000
2.904841,-0.197175,4.587725,-2.934949,0.000000
2.929883,-0.074677,4.580282,-2.933060,0.000000
2.954925,0.048392,4.569912,-2.931504,0.000000
2.979967,0.171846,4.556975,-2.930241,0.000000
3.005008,0.295568,4.541458,-2.929271,0.000000
3.030050,0.419395,4.523351,-2.928592,0.000000
3.055092,0.543217,4.502523,-2.928191,0.000000
3.080134,0.666919,4.478844,-2.928032,0.000000
3.105175,0.790370,4.452571,-2.928103,0.000000
3.130217,0.913450,4.423699,-2.928432,0.000000
3.155259,1.036116,4.392219,-2.929025,0.000000
3.180301,1.158126,4.357891,-2.929909,0.000000
3.205342,1.279391,4.320720,-2.931076,0.000000
3.230384,1.399894,4.280956,-2.932495,0.000000
3.255426,1.519522,4.238634,-2.934154,0.000000
3.280467,1.638155,4.193776,-2.936044,0.000000
3.305509,1.755558,4.146020,-2.938184,0.000000
3.330551,1.871795,4.095727,-2.940529,0.000000
3.355593,1.986736,4.042941,-2.943063,0.000000
3.380634,2.100294,3.987674,-2.945771,0.000000
3.405676,2.212338,3.929823,-2.948644,0.000000
3.430718,2.322659,3.869250,-2.951669,0.000000
3.455760,2.431285,3.806259,-2.954811,0.000000
3.480801,2.538181,3.740833,-2.958050,0.000000
3.505843,2.643172,3.672973,-2.961367,0.000000
3.530885,2.745946,3.602431,-2.964741,0.000000
3.555927,2.846555,3.529384,-2.968141,0.000000
3.580968,2.945039,3.453995,-2.971540,0.000000
3.606010,3.041275,3.376312,-2.974912,0.000000
3.631052,3.135200,3.296345,-2.978232,0.000000
3.656093,3.226415,3.213782,-2.981458,0.000000
3.681135,3.315109,3.128972,-2.984566,0.000000
3.706177,3.401237,3.041970,-2.987518,0.000000
3.731219,3.484771,2.952795,-2.990251,0.000000
3.756260,3.565514,2.861453,-2.992722,0.000000
3.781302,3.643192,2.767800,-2.994962,0.000000
3.806344,3.718065,2.672091,-2.997015,0.000000
3.831386,3.789966,2.574327,-2.998868,0.000000
3.856427,3.858886,2.474617,-3.000472,0.000000
3.881469,3.924654,2.372910,-3.001764,0.000000
3.906511,3.987292,2.269285,-3.002813,0.000000
3.931553,4.046923,2.163973,-3.003679,0.000000
3.956594,4.103540,2.057029,-3.004384,0.000000
3.981636,4.157145,1.948500,-3.004946,0.000000
4.006678,4.207309,1.838290,-3.005367,0.000000
4.031720,4.254367,1.726682,-3.005677,0.000000
4.056761,4.298374,1.613734,-3.005894,0.000000
4.081803,4.339308,1.499564,-3.006031,0.000000
4.106845,4.377064,1.384210,-3.006098,0.000000
4.131886,4.411350,1.267638,-3.006103,0.000000
4.156928,4.442425,1.150024,-3.006064,0.000000
4.181970,4.470342,1.031532,-3.005993,0.000000
4.207012,4.495154,0.912224,-3.005900,0.000000
4.232053,4.516613,0.792088,-3.005790,0.000000
4.257095,4.534733,0.671286,-3.005674,0.000000
4.282137,4.549733,0.549923,-3.005558,0.000000
4.307179,4.561612,0.428064,-3.005447,0.000000
4.332220,4.570366,0.305829,-3.005342,0.000000
4.357262,4.575600,0.183249,-3.005249,0.000000
4.382304,4.577643,0.060422,-3.005175,0.000000
4.407346,4.576564,-0.062536,-3.005125,0.000000
4.432387,4.572368,-0.185524,-3.005103,0.000000
4.457429,4.564953,-0.308478,-3.005100,0.000000
4.482471,4.553892,-0.431317,-3.005120,0.000000
4.507513,4.539745,-0.553877,-3.005177,0.000000
4.532554,4.522516,-0.676135,-3.005276,0.000000
4.557596,4.502222,-0.797981,-3.005418,0.000000
4.582638,4.478656,-0.919262,-3.005610,0.000000
4.607679,4.451825,-1.039902,-3.005850,0.000000
4.632721,4.421972,-1.159868,-3.006132,0.000000
4.657763,4.389122,-1.279034,-3.006456,0.000000
4.682805,4.353293,-1.397318,-3.006817,0.000000
4.707846,4.314136,-1.514536,-3.007213,0.000000
4.732888,4.271947,-1.630675,-3.007635,0.000000
4.757930,4.226847,-1.745631,-3.008074,0.000000
4.782972,4.178751,-1.859305,-3.008523,0.000000
4.808013,4.127617,-1.971622,-3.008971,0.000000
4.833055,4.073268,-2.082281,-3.009399,0.000000
4.858097,4.016102,-2.191428,-3.009771,0.000000
4.883139,3.956145,-2.298979,-3.010074,0.000000
4.908180,3.893459,-2.404816,-3.010285,0.000000
4.933222,3.827911,-2.508759,-3.010354,0.000000
4.958264,3.759486,-2.610713,-3.010315,0.000000
4.983306,3.688457,-2.710719,-3.010221,0.000000
5.008347,3.614879,-2.808709,-3.010082,0.000000
5.033389,3.538790,-2.904647,-3.009900,0.000000
5.058431,3.459956,-2.998248,-3.009661,0.000000
5.083472,3.378692,-3.089564,-3.009332,0.000000
5.108514,3.295023,-3.178601,-3.008942,0.000000
5.133556,3.209057,-3.265311,-3.008532,0.000000
5.158598,3.120889,-3.349658,-3.008115,0.000000
5.183639,3.030314,-3.431332,-3.007700,0.000000
5.208681,2.937676,-3.510622,-3.007296,0.000000
5.233723,2.843077,-3.587459,-3.006911,0.000000
5.258765,2.746570,-3.661817,-3.006551,0.000000
5.283806,2.648086,-3.733520,-3.006223,0.000000
5.308848,2.547668,-3.802449,-3.005936,0.000000
5.333890,2.445572,-3.868772,-3.005690,0.000000
5.358932,2.341835,-3.932472,-3.005488,0.000000
5.383973,2.236494,-3.993530,-3.005333,0.000000
5.409015,2.129516,-4.051552,-3.005232,0.000000
5.434057,2.020977,-4.106590,-3.005186,0.000000
5.459098,1.911074,-4.158848,-3.005189,0.000000
5.484140,1.799918,-4.208286,-3.005242,0.000000
5.509182,1.687545,-4.254858,-3.005342,0.000000
5.534224,1.573845,-4.298158,-3.005493,0.000000
5.559265,1.459104,-4.338536,-3.005686,0.000000
5.584307,1.343386,-4.375965,-3.005914,0.000000
5.609349,1.226730,-4.410423,-3.006176,0.000000
5.634391,1.109155,-4.441710,-3.006464,0.000000
5.659432,0.990763,-4.469663,-3.006774,0.000000
5.684474,0.871644,-4.494548,-3.007094,0.000000
5.709516,0.751898,-4.516331,-3.007418,0.000000
5.734558,0.631595,-4.534904,-3.007734,0.000000
5.759599,0.510734,-4.549873,-3.008026,0.000000
5.784641,0.389421,-4.561514,-3.008273,0.000000
5.809683,0.267815,-4.569959,-3.008451,0.000000
5.834725,0.145960,-4.575195,-3.008556,0.000000
5.859766,0.023898,-4.577195,-3.008605,0.000000
5.884808,-0.098260,-4.575474,-3.008600,0.000000
5.909850,-0.220401,-4.570512,-3.008536,0.000000
5.934891,-0.342477,-4.562320,-3.008391,0.000000
5.959933,-0.464422,-4.550905,-3.008154,0.000000
5.984975,-0.586080,-4.536118,-3.007840,0.000000
6.010017,-0.707377,-4.517823,-3.007447,0.000000
6.035058,-0.828255,-4.496357,-3.006988,0.000000
6.060100,-0.948566,-4.471635,-3.006499,0.000000
6.085142,-1.068263,-4.443720,-3.006002,0.000000
6.110184,-1.187247,-4.412408,-3.005512,0.000000
6.135225,-1.305386,-4.377901,-3.005036,0.000000
6.160267,-1.422662,-4.340387,-3.004584,0.000000
6.185309,-1.539028,-4.299890,-3.004161,0.000000
6.210351,-1.654392,-4.256450,-3.003772,0.000000
6.235392,-1.768477,-4.209695,-3.003430,0.000000
6.260434,-1.881398,-4.160062,-3.003131,0.000000
6.285476,-1.993053,-4.107611,-3.002878,0.000000
6.310518,-2.103355,-4.052385,-3.002673,0.000000
6.335559,-2.212186,-3.994291,-3.002517,0.000000
6.360601,-2.319376,-3.933169,-3.002413,0.000000
6.385643,-2.424874,-3.869306,-3.002356,0.000000
6.410684,-2.528686,-3.802798,-3.002339,0.000000
6.435726,-2.630783,-3.733701,-3.002359,0.000000
6.460768,-2.730871,-3.661855,-3.002411,0.000000
6.485810,-2.828930,-3.587398,-3.002487,0.000000
6.510851,-2.925018,-3.510501,-3.002570,0.000000
6.535893,-3.019069,-3.431213,-3.002638,0.000000
6.560935,-3.110977,-3.349610,-3.002681,0.000000
6.585977,-3.200375,-3.265399,-3.002705,0.000000
6.611018,-3.287460,-3.178947,-3.002705,0.000000
6.636060,-3.372163,-3.090356,-3.002669,0.000000
6.661102,-3.454442,-2.999669,-3.002577,0.000000
6.686144,-3.534132,-2.906809,-3.002402,0.000000
6.711185,-3.610838,-2.811714,-3.002146,0.000000
6.736227,-3.684930,-2.714724,-3.001844,0.000000
6.761269,-3.756378,-2.615881,-3.001501,0.000000
6.786311,-3.825131,-2.515273,-3.001106,0.000000
6.811352,-3.890910,-2.412845,-3.000639,0.000000
6.836394,-3.953765,-2.308674,-3.000115,0.000000
6.861436,-4.013814,-2.202967,-2.999557,0.000000
6.886477,-4.071031,-2.095792,-2.998981,0.000000
6.911519,-4.125408,-1.987192,-2.998398,0.000000
6.936561,-4.176540,-1.877055,-2.997819,0.000000
6.961603,-4.224721,-1.765676,-2.997251,0.000000
6.986644,-4.269994,-1.653112,-2.996699,0.000000
7.011686,-4.312245,-1.539361,-2.996171,0.000000
7.036728,-4.351367,-1.424542,-2.995673,0.000000
7.061770,-4.387168,-1.308669,-2.995210,0.000000
7.086811,-4.419989,-1.191909,-2.994783,0.000000
7.111853,-4.449812,-1.074334,-2.994393,0.000000
7.136895,-4.476614,-0.956054,-2.994042,0.000000
7.161937,-4.500143,-0.837046,-2.993733,0.000000
7.186978,-4.520412,-0.717431,-2.993467,0.000000
7.212020,-4.537617,-0.597343,-2.993238,0.000000
7.237062,-4.551748,-0.476822,-2.993046,0.000000
7.262104,-4.562799,-0.355919,-2.992883,0.000000
7.287145,-4.570358,-0.234751,-2.992741,0.000000
7.312187,-4.574728,-0.113392,-2.992616,0.000000
7.337229,-4.575880,0.008107,-2.992518,0.000000
7.362270,-4.573865,0.129629,-2.992452,0.000000
7.387312,-4.568662,0.251081,-2.992411,0.000000
7.412354,-4.559983,0.372419,-2.992382,0.000000
7.437396,-4.548218,0.493511,-2.992370,0.000000
7.462437,-4.533372,0.614296,-2.992392,0.000000
7.487479,-4.515451,0.734728,-2.992456,0.000000
7.512521,-4.494243,0.854677,-2.992568,0.000000
7.537563,-4.469772,0.974013,-2.992730,0.000000
7.562604,-4.442279,1.092728,-2.992941,0.000000
7.587646,-4.411773,1.210767,-2.993200,0.000000
7.612688,-4.378284,1.328000,-2.993506,0.000000
7.637730,-4.341438,1.444241,-2.993863,0.000000
7.662771,-4.301401,1.559460,-2.994265,0.000000
7.687813,-4.258432,1.673648,-2.994704,0.000000
7.712855,-4.212567,1.786689,-2.995175,0.000000
7.737896,-4.163742,1.898536,-2.995675,0.000000
7.762938,-4.111692,2.008915,-2.996196,0.000000
7.787980,-4.056809,2.117911,-2.996729,0.000000
7.813022,-3.999101,2.225473,-2.997264,0.000000
7.838063,-3.938588,2.331531,-2.997794,0.000000
7.863105,-3.875127,2.435850,-2.998303,0.000000
7.888147,-3.808711,2.538354,-2.998759,0.000000
7.913189,-3.739591,2.639127,-2.999125,0.000000
7.938230,-3.667816,2.738060,-2.999408,0.000000
7.963272,-3.593369,2.835008,-2.999596,0.000000
7.988314,-3.515994,2.929709,-2.999617,0.000000
8.013356,-3.436114,3.022244,-2.999496,0.000000
8.038397,-3.353829,3.112640,-2.999308,0.000000
8.063439,-3.269174,3.200864,-2.999090,0.000000
8.088481,-3.182200,3.286818,-2.998859,0.000000
8.113523,-3.092736,3.370166,-2.998625,0.000000
8.138564,-3.001134,3.451192,-2.998401,0.000000
8.163606,-2.907449,3.529863,-2.998194,0.000000
8.188648,-2.811785,3.606112,-2.998012,0.000000
8.213689,-2.714086,3.679748,-2.997865,0.000000
8.238731,-2.614367,3.750683,-2.997761,0.000000
8.263773,-2.512861,3.819074,-2.997701,0.000000
8.288815,-2.409622,3.884771,-2.997692,0.000000
8.313856,-2.304694,3.947815,-2.997737,0.000000
8.338898,-2.198081,4.007885,-2.997843,0.000000
8.363940,-2.089958,4.065143,-2.998006,0.000000
8.388982,-1.980433,4.119666,-2.998226,0.000000
8.414023,-1.869582,4.171416,-2.998502,0.000000
8.439065,-1.757499,4.220315,-2.998832,0.000000
8.464107,-1.644091,4.265960,-2.999220,0.000000
8.489149,-1.529579,4.308720,-2.999656,0.000000
8.514190,-1.414067,4.348549,-3.000135,0.000000
8.539232,-1.297629,4.385413,-3.000652,0.000000
8.564274,-1.180247,4.419119,-3.001202,0.000000
8.589316,-1.062049,4.449464,-3.001778,0.000000
8.614357,-0.943127,4.476609,-3.002369,0.000000
8.639399,-0.823553,4.500630,-3.002964,0.000000
8.664441,-0.703446,4.521515,-3.003553,0.000000
8.689482,-0.582847,4.538900,-3.004121,0.000000
8.714524,-0.461841,4.552953,-3.004648,0.000000
8.739566,-0.340512,4.563801,-3.005109,0.000000
8.764608,-0.218975,4.571433,-3.005472,0.000000
8.789649,-0.097292,4.575823,-3.005746,0.000000
8.814691,0.024499,4.576485,-3.005954,0.000000
8.839733,0.146285,4.573891,-3.006109,0.000000
8.864775,0.267966,4.568051,-3.006196,0.000000
8.889816,0.389528,4.558985,-3.006187,0.000000
8.914858,0.510806,4.546478,-3.006086,0.000000
8.939900,0.631710,4.530322,-3.005930,0.000000
8.964942,0.752228,4.510988,-3.005750,0.000000
8.989983,0.872273,4.488505,-3.005557,0.000000
9.015025,0.991740,4.462908,-3.005364,0.000000
9.040067,1.110510,4.433921,-3.005183,0.000000
9.065109,1.228554,4.401724,-3.005025,0.000000
9.090150,1.345788,4.366517,-3.004897,0.000000
9.115192,1.462152,4.328331,-3.004806,0.000000
9.140234,1.577598,4.287188,-3.004759,0.000000
9.165275,1.691834,4.242723,-3.004769,0.000000
9.190317,1.804963,4.195383,-3.004835,0.000000
9.215359,1.916940,4.145199,-3.004959,0.000000
9.240401,2.027595,4.092114,-3.005147,0.000000
9.265442,2.136808,4.036098,-3.005402,0.000000
9.290484,2.244463,3.977084,-3.005726,0.000000
9.315526,2.350638,3.915391,-3.006114,0.000000
9.340568,2.455219,3.851081,-3.006562,0.000000
9.365609,2.558172,3.784170,-3.007069,0.000000
9.390651,2.659243,3.714472,-3.007635,0.000000
9.415693,2.758391,3.642143,-3.008254,0.000000
9.440735,2.855670,3.567348,-3.008916,0.000000
9.465776,2.951022,3.490115,-3.009615,0.000000
9.490818,3.044337,3.410518,-3.010343,0.000000
9.515860,3.135253,3.328262,-3.011093,0.000000
9.540902,3.223966,3.243662,-3.011852,0.000000
9.565943,3.310351,3.156731,-3.012607,0.000000
9.590985,3.394360,3.067593,-3.013341,0.000000
9.616027,3.475886,2.976227,-3.014031,0.000000
9.641068,3.554708,2.882522,-3.014640,0.000000
9.666110,3.630995,2.786821,-3.015144,0.000000
9.691152,3.704705,2.689143,-3.015554,0.000000
9.716194,3.775794,2.589538,-3.015863,0.000000
9.741235,3.843983,2.487955,-3.016007,0.000000
9.766277,3.909303,2.384491,-3.016016,0.000000
9.791319,3.971871,2.279299,-3.015959,0.000000
9.816361,4.031633,2.172486,-3.015857,0.000000
9.841402,4.088561,2.064133,-3.015720,0.000000
9.866444,4.142203,1.954084,-3.015556,0.000000
9.891486,4.192789,1.842548,-3.015374,0.000000
9.916528,4.240442,1.729755,-3.015183,0.000000
9.941569,4.285165,1.615723,-3.014987,0.000000
9.966611,4.326817,1.500534,-3.014790,0.000000
9.991653,4.365125,1.384199,-3.014595,0.000000
10.016694,4.400418,1.266899,-3.014405,0.000000
10.041736,4.432675,1.148705,-3.014219,0.000000
10.066778,4.461866,1.029735,-3.014037,0.000000
10.091820,4.487717,0.910003,-3.013859,0.000000
10.116861,4.510255,0.789585,-3.013681,0.000000
10.141903,4.529664,0.668625,-3.013499,0.000000
10.166945,4.545925,0.547232,-3.013308,0.000000
10.191987,4.558915,0.425451,-3.013098,0.000000
10.217028,4.568237,0.303296,-3.012844,0.000000
10.242070,4.574313,0.180987,-3.012541,0.000000
10.267112,4.577202,0.058546,-3.012202,0.000000
10.292154,4.576896,-0.063938,-3.011843,0.000000
10.317195,4.573312,-0.186247,-3.011465,0.000000
10.342237,4.566146,-0.308709,-3.011051,0.000000
10.367279,4.555811,-0.430906,-3.010598,0.000000
10.392321,4.542335,-0.552633,-3.010118,0.000000
10.417362,4.525717,-0.674003,-3.009630,0.000000
10.442404,4.505737,-0.794905,-3.009146,0.000000
10.467446,4.482429,-0.915250,-3.008674,0.000000
10.492487,4.456017,-1.034995,-3.008221,0.000000
10.517529,4.426348,-1.154377,-3.007791,0.000000
10.542571,4.393634,-1.272807,-3.007388,0.000000
10.567613,4.357582,-1.390151,-3.007021,0.000000
10.592654,4.318481,-1.506556,-3.006686,0.000000
10.617696,4.276433,-1.621973,-3.006386,0.000000
10.642738,4.231463,-1.736329,-3.006119,0.000000
10.667780,4.183532,-1.849531,-3.005887,0.000000
10.692821,4.132257,-1.961602,-3.005690,0.000000
10.717863,4.078156,-2.072336,-3.005523,0.000000
10.742905,4.021347,-2.181496,-3.005383,0.000000
10.767947,3.961761,-2.289219,-3.005266,0.000000
10.792988,3.899241,-2.395323,-3.005164,0.000000
10.818030,3.833767,-2.499691,-3.005056,0.000000
10.843072,3.765518,-2.602321,-3.004928,0.000000
10.868114,3.694456,-2.703452,-3.004796,0.000000
10.893155,3.620869,-2.802673,-3.004671,0.000000
10.918197,3.544563,-2.899626,-3.004549,0.000000
10.943239,3.465713,-2.994562,-3.004406,0.000000
10.968280,3.384458,-3.087484,-3.004220,0.000000
10.993322,3.300850,-3.178323,-3.004009,0.000000
11.018364,3.214909,-3.266974,-3.003802,0.000000
11.043406,3.126283,-3.353257,-3.003609,0.000000
11.068447,3.035476,-3.437264,-3.003433,0.000000
11.093489,2.942795,-3.518727,-3.003274,0.000000
11.118531,2.848111,-3.597774,-3.003133,0.000000
11.143573,2.751325,-3.674111,-3.003010,0.000000
11.168614,2.652475,-3.747586,-3.002902,0.000000
11.193656,2.551864,-3.818445,-3.002803,0.000000
11.218698,2.449344,-3.886774,-3.002709,0.000000
11.243740,2.345229,-3.952346,-3.002613,0.000000
11.268781,2.239596,-4.014685,-3.002507,0.000000
11.293823,2.132464,-4.074057,-3.002380,0.000000
11.318865,2.023957,-4.130518,-3.002224,0.000000
11.343907,1.914148,-4.184012,-3.002027,0.000000
11.368948,1.802977,-4.234506,-3.001777,0.000000
11.393990,1.690289,-4.281568,-3.001448,0.000000
11.419032,1.576880,-4.325346,-3.001036,0.000000
11.444073,1.462491,-4.365936,-3.000522,0.000000
11.469115,1.347160,-4.403139,-2.999878,0.000000
11.494157,1.230949,-4.436800,-2.999077,0.000000
11.519199,1.113938,-4.466812,-2.998099,0.000000
11.544240,0.996108,-4.493465,-2.996941,0.000000
11.569282,0.877589,-4.516699,-2.995585,0.000000
11.594324,0.758797,-4.536406,-2.994014,0.000000
11.619366,0.639578,-4.552217,-2.992180,0.000000
11.644407,0.520001,-4.564320,-2.990075,0.000000
11.669449,0.400157,-4.572847,-2.987671,0.000000
11.694491,0.280118,-4.577824,-2.984874,0.000000
11.719533,0.159868,-4.579234,-2.981653,0.000000
11.744574,0.039197,-4.576484,-2.978075,0.000000
11.769616,-0.081073,-4.570086,-2.974232,0.000000
11.794658,-0.201303,-4.560014,-2.970031,0.000000
11.819699,-0.321446,-4.546488,-2.965357,0.000000
11.844741,-0.441436,-4.529372,-2.960329,0.000000
11.869783,-0.561187,-4.508523,-2.955111,0.000000
11.894825,-0.680785,-4.484312,-2.949783,0.000000
11.919866,-0.800170,-4.456808,-2.944390,0.000000
11.944908,-0.918893,-4.426179,-2.938989,0.000000
11.969950,-1.037001,-4.392172,-2.933620,0.000000
11.994992,-1.154499,-4.355028,-2.928323,0.000000
12.020033,-1.271344,-4.314980,-2.923131,0.000000
12.045075,-1.387468,-4.272113,-2.918080,0.000000
12.070117,-1.502826,-4.226501,-2.913199,0.000000
12.095159,-1.617585,-4.177624,-2.908544,0.000000
12.120200,-1.730911,-4.126281,-2.904158,0.000000
12.145242,-1.843212,-4.072499,-2.900040,0.000000
12.170284,-1.954425,-4.016364,-2.896213,0.000000
12.195326,-2.064424,-3.957862,-2.892714,0.000000
12.220367,-2.173061,-3.896977,-2.889586,0.000000
12.245409,-2.280492,-3.833967,-2.886812,0.000000
12.270451,-2.386712,-3.768878,-2.884405,0.000000
12.295492,-2.491287,-3.702026,-2.882389,0.000000
12.320534,-2.594139,-3.633265,-2.880809,0.000000
12.345576,-2.695317,-3.562733,-2.879660,0.000000
12.370618,-2.794841,-3.490619,-2.878928,0.000000
12.395659,-2.892644,-3.417016,-2.878617,0.000000
12.420701,-2.988586,-3.341964,-2.878750,0.000000
12.445743,-3.082707,-3.265132,-2.879383,0.000000
12.470785,-3.174551,-3.187374,-2.880444,0.000000
12.495826,-3.264360,-3.108568,-2.881928,0.000000
12.520868,-3.352105,-3.028780,-2.883830,0.000000
12.545910,-3.437635,-2.948072,-2.886160,0.000000
12.570952,-3.520728,-2.866502,-2.888933,0.000000
12.595993,-3.601616,-2.784198,-2.892096,0.000000
12.621035,-3.680319,-2.701159,-2.895642,0.000000
12.646077,-3.756491,-2.617787,-2.899542,0.000000
12.671119,-3.829936,-2.534068,-2.903810,0.000000
12.696160,-3.900715,-2.450058,-2.908417,0.000000
12.721202,-3.968892,-2.365876,-2.913323,0.000000
12.746244,-4.034331,-2.281620,-2.918511,0.000000
12.771285,-4.097036,-2.197394,-2.923949,0.000000
12.796327,-4.156806,-2.113039,-2.929648,0.000000
12.821369,-4.213550,-2.029158,-2.935516,0.000000
12.846411,-4.267376,-1.945678,-2.941527,0.000000
12.871452,-4.318275,-1.862633,-2.947653,0.000000
12.896494,-4.366089,-1.780139,-2.953859,0.000000
12.921536,-4.410529,-1.698327,-2.960108,0.000000
