t_s,x_m,y_m,z_m,error_norm_m,score_hint
5.358932,2.507867,0.618977,-3.182059,0.017006,95.361047
5.409015,2.521601,0.608531,-3.184644,0.015685,95.361047
5.459098,2.535432,0.597523,-3.186345,0.014351,95.361047
5.509182,2.547114,0.585331,-3.188303,0.015049,95.361047
5.559265,2.557915,0.574297,-3.190406,0.015631,95.361047
5.609349,2.569429,0.565317,-3.191313,0.014732,95.361047
5.659432,2.579863,0.553563,-3.193085,0.015361,95.361047
5.709516,2.589426,0.541644,-3.194887,0.016550,95.361047
5.759599,2.601937,0.530219,-3.195097,0.014760,95.361047
5.809683,2.613099,0.518904,-3.197162,0.013642,95.361047
5.859766,2.621570,0.505457,-3.198244,0.015319,95.361047
5.909850,2.631311,0.492981,-3.200826,0.015062,95.361047
5.959933,2.641437,0.479192,-3.203791,0.014304,95.361047
6.010017,2.651691,0.464611,-3.204579,0.013471,95.361047
6.060100,2.662256,0.451544,-3.206107,0.011685,95.361047
6.110184,2.671612,0.437691,-3.206752,0.011050,95.361047
6.160267,2.680457,0.422421,-3.206943,0.011142,95.361047
6.210351,2.688921,0.408690,-3.207810,0.010763,95.361047
6.260434,2.697301,0.392822,-3.210046,0.010339,95.361047
6.310518,2.704357,0.379318,-3.210998,0.010406,95.361047
6.360601,2.711636,0.365770,-3.211902,0.010163,95.361047
6.410684,2.720486,0.351497,-3.213465,0.008212,95.361047
6.460768,2.726076,0.335720,-3.214514,0.009268,95.361047
6.510851,2.730945,0.321277,-3.215937,0.010317,95.361047
6.560935,2.736449,0.308185,-3.216570,0.011110,95.361047
6.611018,2.742784,0.292803,-3.218178,0.010405,95.361047
6.661102,2.746761,0.275551,-3.220551,0.010996,95.361047
6.711185,2.752441,0.260142,-3.221450,0.010589,95.361047
6.761269,2.758657,0.243114,-3.222167,0.009610,95.361047
6.811352,2.762745,0.227197,-3.224295,0.009452,95.361047
6.861436,2.766542,0.210531,-3.224825,0.010166,95.361047
6.911519,2.771191,0.196179,-3.227554,0.008721,95.361047
6.961603,2.775773,0.179578,-3.229096,0.007643,95.361047
7.011686,2.779460,0.163437,-3.228786,0.008283,95.361047
7.061770,2.782340,0.148210,-3.230398,0.008321,95.361047
7.111853,2.784929,0.130406,-3.231876,0.007960,95.361047
7.161937,2.785919,0.114158,-3.233417,0.008835,95.361047
7.212020,2.787915,0.097242,-3.236342,0.007912,95.361047
7.262104,2.791124,0.080165,-3.238037,0.006309,95.361047
7.312187,2.792848,0.063587,-3.238308,0.006600,95.361047
7.362270,2.794753,0.045469,-3.239620,0.005945,95.361047
7.412354,2.795782,0.027824,-3.241412,0.005549,95.361047
7.462437,2.794786,0.009901,-3.242862,0.006843,95.361047
7.512521,2.796213,-0.005416,-3.244288,0.005307,95.361047
7.562604,2.797659,-0.021452,-3.246406,0.003452,95.361047
7.612688,2.797028,-0.038205,-3.247760,0.003454,95.361047
7.662771,2.795792,-0.054627,-3.248277,0.004265,95.361047
7.712855,2.796722,-0.072080,-3.248157,0.004884,95.361047
7.762938,2.796113,-0.089638,-3.249555,0.004968,95.361047
7.813022,2.795797,-0.104551,-3.251652,0.004223,95.361047
7.863105,2.793305,-0.120586,-3.252982,0.004036,95.361047
7.913189,2.791604,-0.136381,-3.255428,0.003561,95.361047
7.963272,2.789848,-0.154999,-3.256670,0.004003,95.361047
8.013356,2.787338,-0.170562,-3.256572,0.005214,95.361047
8.063439,2.782635,-0.184796,-3.257921,0.004846,95.361047
8.113523,2.779547,-0.201902,-3.258894,0.004976,95.361047
8.163606,2.775357,-0.217693,-3.260982,0.004298,95.361047
8.213689,2.772105,-0.233073,-3.261946,0.005348,95.361047
8.263773,2.769459,-0.247871,-3.262241,0.007674,95.361047
8.313856,2.763778,-0.263846,-3.263315,0.007140,95.361047
8.363940,2.758826,-0.278131,-3.264799,0.007931,95.361047
8.414023,2.754968,-0.293868,-3.265883,0.008910,95.361047
8.464107,2.748960,-0.308451,-3.266670,0.009457,95.361047
8.514190,2.743568,-0.324181,-3.268771,0.009254,95.361047
8.564274,2.736276,-0.341213,-3.269944,0.007562,95.361047
8.614357,2.728386,-0.356633,-3.270271,0.006986,95.361047
8.664441,2.722187,-0.371531,-3.272216,0.007031,95.361047
8.714524,2.716360,-0.386793,-3.273436,0.007860,95.361047
8.764608,2.709493,-0.399679,-3.274950,0.008993,95.361047
8.814691,2.702111,-0.413014,-3.275198,0.010214,95.361047
8.864775,2.693885,-0.427373,-3.275988,0.010189,95.361047
8.914858,2.686911,-0.442232,-3.277957,0.010614,95.361047
8.964942,2.679275,-0.455847,-3.278637,0.011754,95.361047
9.015025,2.670427,-0.469150,-3.279429,0.012124,95.361047
9.065109,2.661368,-0.483036,-3.280599,0.012113,95.361047
9.115192,2.653461,-0.499281,-3.281971,0.012788,95.361047
9.165275,2.644249,-0.511781,-3.282496,0.013655,95.361047
9.215359,2.635319,-0.523859,-3.282519,0.015266,95.361047
9.265442,2.624921,-0.536865,-3.283911,0.015136,95.361047
9.315526,2.612649,-0.550396,-3.284012,0.013939,95.361047
9.365609,2.602151,-0.563949,-3.284937,0.014448,95.361047
9.415693,2.591071,-0.575969,-3.285826,0.014737,95.361047
9.465776,2.579268,-0.587308,-3.287153,0.014426,95.361047
9.515860,2.567254,-0.598875,-3.288617,0.014152,95.361047
9.565943,2.555096,-0.609351,-3.288664,0.014524,95.361047
9.616027,2.543833,-0.619258,-3.289690,0.015603,95.361047
9.666110,2.531519,-0.632413,-3.291170,0.015934,95.361047
9.716194,2.519223,-0.643055,-3.291466,0.016900,95.361047
9.766277,2.505560,-0.653483,-3.292690,0.016545,95.361047
9.816361,2.490219,-0.664274,-3.294167,0.015020,95.361047
9.866444,2.476795,-0.675376,-3.296240,0.015604,95.361047
9.916528,2.463060,-0.686473,-3.297031,0.016851,95.361047
9.966611,2.448005,-0.695925,-3.296832,0.016987,95.361047
10.016694,2.433234,-0.704336,-3.297257,0.017041,95.361047
10.066778,2.418371,-0.711825,-3.299249,0.016387,95.361047
10.116861,2.403842,-0.719149,-3.300860,0.016477,95.361047
10.166945,2.388039,-0.725116,-3.301659,0.015528,95.361047
10.217028,2.371800,-0.733109,-3.302910,0.015289,95.361047
10.267112,2.355209,-0.740173,-3.303193,0.015013,95.361047
10.317195,2.341459,-0.748211,-3.304503,0.017655,95.361047
10.367279,2.326361,-0.752927,-3.306957,0.017886,95.361047
10.417362,2.310241,-0.757981,-3.307836,0.018127,95.361047
10.467446,2.292306,-0.764408,-3.308631,0.017570,95.361047
10.517529,2.276059,-0.769336,-3.308690,0.018475,95.361047
10.567613,2.259024,-0.775038,-3.310878,0.018979,95.361047
10.617696,2.241611,-0.779669,-3.310440,0.019462,95.361047
10.667780,2.224216,-0.784072,-3.311189,0.020059,95.361047
10.717863,2.206898,-0.787245,-3.311806,0.020650,95.361047
10.767947,2.188478,-0.791902,-3.312409,0.021116,95.361047
10.818030,2.171407,-0.796696,-3.312247,0.023388,95.361047
10.868114,2.154008,-0.799254,-3.312796,0.024682,95.361047
10.918197,2.134044,-0.802617,-3.313574,0.024311,95.361047
10.968280,2.115605,-0.803420,-3.314167,0.024666,95.361047
11.018364,2.096858,-0.805242,-3.314775,0.025499,95.361047
11.068447,2.076764,-0.808350,-3.315432,0.025930,95.361047
11.118531,2.057891,-0.811473,-3.314489,0.028233,95.361047
11.168614,2.036454,-0.813623,-3.314928,0.028015,95.361047
11.218698,2.017363,-0.815555,-3.315987,0.029894,95.361047
11.268781,1.998619,-0.815416,-3.317385,0.031318,95.361047
11.318865,1.977381,-0.815762,-3.319023,0.031237,95.361047
11.368948,1.955247,-0.814284,-3.319085,0.030125,95.361047
11.419032,1.934503,-0.814039,-3.318305,0.031364,95.361047
11.469115,1.912416,-0.813269,-3.318768,0.031318,95.361047
11.519199,1.892328,-0.812267,-3.319874,0.032994,95.361047
11.569282,1.868462,-0.811217,-3.320758,0.032000,95.361047
11.619366,1.847537,-0.809484,-3.318805,0.034039,95.361047
11.669449,1.824920,-0.807515,-3.321057,0.033917,95.361047
11.719533,1.804555,-0.804277,-3.320983,0.035776,95.361047
11.769616,1.782846,-0.800282,-3.322504,0.036166,95.361047
11.819699,1.759238,-0.796881,-3.324153,0.035671,95.361047
11.869783,1.734904,-0.792448,-3.325667,0.034413,95.361047
11.919866,1.711960,-0.788878,-3.326416,0.035249,95.361047
11.969950,1.690703,-0.782920,-3.327002,0.036520,95.361047
12.020033,1.666489,-0.778804,-3.328022,0.036616,95.361047
12.070117,1.642403,-0.773452,-3.329714,0.036416,95.361047
12.120200,1.620252,-0.768525,-3.330523,0.038496,95.361047
12.170284,1.596172,-0.760528,-3.332249,0.037583,95.361047
12.220367,1.573491,-0.754771,-3.332684,0.039470,95.361047
12.270451,1.549190,-0.747694,-3.332260,0.039675,95.361047
12.320534,1.522951,-0.740397,-3.332313,0.038378,95.361047
12.370618,1.498786,-0.734614,-3.332166,0.039970,95.361047
12.420701,1.473501,-0.727351,-3.332885,0.040056,95.361047
12.470785,1.447616,-0.719442,-3.334251,0.039535,95.361047
12.520868,1.422662,-0.711972,-3.334804,0.040414,95.361047
12.570952,1.397392,-0.703903,-3.336018,0.040948,95.361047
12.621035,1.374062,-0.695006,-3.337021,0.042941,95.361047
12.671119,1.347516,-0.686021,-3.339342,0.042479,95.361047
12.721202,1.323983,-0.676753,-3.339790,0.044719,95.361047
12.771285,1.297353,-0.667774,-3.340586,0.044792,95.361047
12.821369,1.269760,-0.659157,-3.340213,0.044597,95.361047
12.871452,1.243437,-0.649409,-3.340530,0.045077,95.361047
12.921536,1.216440,-0.638790,-3.340106,0.044791,95.361047
12.971619,1.191283,-0.628187,-3.340188,0.046242,95.361047
13.021703,1.163848,-0.616812,-3.340493,0.045657,95.361047
13.071786,1.136387,-0.605654,-3.340873,0.045434,95.361047
13.121870,1.108577,-0.593755,-3.341165,0.044744,95.361047
13.171953,1.080539,-0.580211,-3.341328,0.043128,95.361047
13.222037,1.052052,-0.569134,-3.340846,0.042945,95.361047
13.272120,1.025441,-0.556621,-3.342012,0.043486,95.361047
13.322204,0.997398,-0.544615,-3.342863,0.043484,95.361047
13.372287,0.970495,-0.532711,-3.343433,0.044679,95.361047
13.422371,0.943096,-0.519162,-3.344450,0.044658,95.361047
13.472454,0.916467,-0.505832,-3.344325,0.045624,95.361047
13.522538,0.889072,-0.492512,-3.344101,0.046212,95.361047
13.572621,0.861994,-0.478796,-3.343464,0.047035,95.361047
13.622705,0.832116,-0.464151,-3.342907,0.045284,95.361047
13.672788,0.804616,-0.449462,-3.342520,0.045572,95.361047
13.722871,0.776468,-0.435912,-3.342330,0.046203,95.361047
13.772955,0.747035,-0.420474,-3.341232,0.044964,95.361047
13.823038,0.717582,-0.405989,-3.340943,0.044380,95.361047
13.873122,0.688540,-0.390152,-3.341276,0.043363,95.361047
13.923205,0.660248,-0.374313,-3.341019,0.043181,95.361047
13.973289,0.632883,-0.358673,-3.341619,0.043889,95.361047
14.023372,0.602506,-0.343085,-3.342197,0.042359,95.361047
14.073456,0.574106,-0.328447,-3.342022,0.043208,95.361047
14.123539,0.546080,-0.312575,-3.342106,0.043716,95.361047
14.173623,0.519327,-0.297965,-3.341853,0.046149,95.361047
14.223706,0.490984,-0.282401,-3.341752,0.046844,95.361047
14.273790,0.462976,-0.266965,-3.342079,0.047923,95.361047
14.323873,0.434551,-0.251070,-3.342141,0.048539,95.361047
14.373957,0.406358,-0.235221,-3.341826,0.049515,95.361047
14.424040,0.377899,-0.218055,-3.342453,0.049494,95.361047
14.474124,0.348358,-0.200407,-3.341881,0.048589,95.361047
14.524207,0.318679,-0.183960,-3.342059,0.048167,95.361047
14.574290,0.289553,-0.167589,-3.341766,0.048383,95.361047
14.624374,0.260385,-0.148997,-3.342858,0.047254,95.361047
14.674457,0.232930,-0.132763,-3.343143,0.048980,95.361047
14.724541,0.201907,-0.115946,-3.343330,0.047413,95.361047
14.774624,0.172543,-0.098410,-3.343444,0.046955,95.361047
14.824708,0.144375,-0.083828,-3.344379,0.048924,95.361047
14.874791,0.115862,-0.067421,-3.345639,0.049695,95.361047
14.924875,0.088203,-0.050039,-3.345840,0.050840,95.361047
14.974958,0.060989,-0.033783,-3.345976,0.052962,95.361047
15.025042,0.032248,-0.016709,-3.346563,0.053335,95.361047
15.075125,0.004242,-0.000382,-3.346388,0.054757,95.361047
15.125209,-0.026884,0.015812,-3.346747,0.053463,95.361047
15.175292,-0.057229,0.032890,-3.347405,0.052405,95.361047
15.225376,-0.086953,0.051064,-3.348017,0.051344,95.361047
15.275459,-0.116078,0.066817,-3.347905,0.051977,95.361047
15.325543,-0.144608,0.082903,-3.347767,0.052937,95.361047
15.375626,-0.175503,0.098473,-3.346621,0.052123,95.361047
15.425710,-0.204148,0.116228,-3.347145,0.052017,95.361047
15.475793,-0.233482,0.131714,-3.345829,0.052510,95.361047
15.525876,-0.261620,0.146919,-3.346410,0.054003,95.361047
15.575960,-0.290603,0.163435,-3.345948,0.054098,95.361047
15.626043,-0.320677,0.179397,-3.345752,0.053455,95.361047
15.676127,-0.349992,0.194849,-3.345476,0.053657,95.361047
15.726210,-0.378984,0.210923,-3.345483,0.053695,95.361047
15.776294,-0.406860,0.227094,-3.345852,0.054510,95.361047
15.826377,-0.435786,0.243938,-3.344936,0.054070,95.361047
15.876461,-0.465174,0.260671,-3.344694,0.053153,95.361047
15.926544,-0.493575,0.276370,-3.344132,0.053520,95.361047
15.976628,-0.520890,0.291699,-3.343740,0.054886,95.361047
16.026711,-0.550582,0.307798,-3.343527,0.053674,95.361047
16.076795,-0.580402,0.322221,-3.343184,0.053050,95.361047
16.126878,-0.608787,0.335786,-3.343122,0.053958,95.361047
16.176962,-0.635814,0.351019,-3.342785,0.055060,95.361047
16.227045,-0.663202,0.365220,-3.341474,0.056318,95.361047
16.277129,-0.690727,0.379313,-3.340357,0.057352,95.361047
16.327212,-0.719951,0.393377,-3.340838,0.056610,95.361047
16.377295,-0.747983,0.408383,-3.341290,0.056262,95.361047
16.427379,-0.775249,0.423834,-3.340614,0.056320,95.361047
16.477462,-0.803774,0.436499,-3.340260,0.056420,95.361047
16.527546,-0.831501,0.449601,-3.340573,0.056767,95.361047
16.577629,-0.860271,0.463771,-3.339201,0.055660,95.361047
16.627713,-0.889911,0.476377,-3.340020,0.054175,95.361047
16.677796,-0.917201,0.488714,-3.340182,0.054723,95.361047
16.727880,-0.944667,0.500714,-3.340527,0.055082,95.361047
16.777963,-0.971142,0.512699,-3.339524,0.056175,95.361047
16.828047,-0.996645,0.523644,-3.339320,0.058358,95.361047
16.878130,-1.023555,0.533281,-3.339362,0.059827,95.361047
16.928214,-1.049973,0.544588,-3.338723,0.060618,95.361047
16.978297,-1.075573,0.557084,-3.338545,0.061176,95.361047
17.028381,-1.103590,0.566745,-3.338739,0.060989,95.361047
17.078464,-1.129036,0.577338,-3.338177,0.062233,95.361047
17.128548,-1.154865,0.587963,-3.337145,0.062915,95.361047
17.178631,-1.182080,0.599612,-3.335940,0.061642,95.361047
17.228715,-1.208889,0.609864,-3.335795,0.061125,95.361047
17.278798,-1.235669,0.619425,-3.336375,0.060691,95.361047
17.328881,-1.263114,0.628899,-3.336000,0.059549,95.361047
17.378965,-1.289096,0.639006,-3.335540,0.058989,95.361047
17.429048,-1.314841,0.648252,-3.335133,0.058817,95.361047
17.479132,-1.340299,0.656690,-3.334877,0.059030,95.361047
17.529215,-1.366406,0.665577,-3.334314,0.058178,95.361047
17.579299,-1.391858,0.673701,-3.334103,0.057972,95.361047
17.629382,-1.415579,0.679468,-3.333350,0.060242,95.361047
17.679466,-1.438899,0.686907,-3.331993,0.061640,95.361047
17.729549,-1.463009,0.693858,-3.330992,0.062327,95.361047
17.779633,-1.487754,0.701635,-3.329259,0.061794,95.361047
17.829716,-1.512911,0.708480,-3.328871,0.060986,95.361047
17.879800,-1.539022,0.714654,-3.327830,0.059494,95.361047
17.929883,-1.563304,0.722251,-3.328046,0.058301,95.361047
17.979967,-1.589532,0.729516,-3.328544,0.055320,95.361047
18.030050,-1.615991,0.733031,-3.328514,0.053922,95.361047
18.080134,-1.640730,0.739526,-3.327227,0.052063,95.361047
18.130217,-1.664453,0.745117,-3.327244,0.051106,95.361047
18.180301,-1.687364,0.749156,-3.326910,0.051370,95.361047
18.230384,-1.710451,0.753114,-3.327023,0.051157,95.361047
18.280467,-1.732965,0.756508,-3.325986,0.051458,95.361047
18.330551,-1.755671,0.761676,-3.325108,0.050299,95.361047
18.380634,-1.777274,0.765901,-3.324362,0.050267,95.361047
18.430718,-1.798943,0.768198,-3.323751,0.050792,95.361047
18.480801,-1.821016,0.770110,-3.323081,0.050810,95.361047
18.530885,-1.844027,0.772881,-3.322542,0.049236,95.361047
18.580968,-1.865027,0.774915,-3.322070,0.049423,95.361047
18.631052,-1.886375,0.777395,-3.320560,0.048856,95.361047
18.681135,-1.908565,0.780128,-3.321111,0.046952,95.361047
18.731219,-1.930356,0.780330,-3.320368,0.046246,95.361047
18.781302,-1.950616,0.781671,-3.319917,0.046098,95.361047
18.831386,-1.971488,0.779543,-3.320432,0.046432,95.361047
18.881469,-1.991714,0.779659,-3.320395,0.046112,95.361047
18.931553,-2.012487,0.780017,-3.319898,0.044881,95.361047
18.981636,-2.032665,0.779299,-3.318276,0.044321,95.361047
19.031720,-2.052712,0.777449,-3.316699,0.043987,95.361047
19.081803,-2.070747,0.776739,-3.315000,0.044783,95.361047
19.131886,-2.089368,0.774194,-3.313547,0.045361,95.361047
19.181970,-2.108503,0.769878,-3.312854,0.045685,95.361047
19.232053,-2.128714,0.768706,-3.312436,0.043511,95.361047
19.282137,-2.146449,0.766503,-3.311069,0.043796,95.361047
19.332220,-2.164914,0.762954,-3.309754,0.043505,95.361047
19.382304,-2.182983,0.758435,-3.308170,0.043592,95.361047
19.432387,-2.201674,0.752245,-3.307324,0.043234,95.361047
19.482471,-2.218535,0.747916,-3.306042,0.043668,95.361047
19.532554,-2.236834,0.743031,-3.304248,0.042699,95.361047
19.582638,-2.254710,0.735746,-3.303890,0.042407,95.361047
19.632721,-2.271303,0.730045,-3.302854,0.042479,95.361047
19.682805,-2.287473,0.723878,-3.302071,0.042718,95.361047
19.732888,-2.302379,0.717155,-3.301132,0.043989,95.361047
19.782972,-2.316855,0.712304,-3.300572,0.044631,95.361047
19.833055,-2.331553,0.705165,-3.300034,0.045504,95.361047
19.883139,-2.346453,0.699985,-3.299101,0.045363,95.361047
19.933222,-2.363315,0.692072,-3.297664,0.043848,95.361047
19.983306,-2.378285,0.684640,-3.296227,0.043688,95.361047
20.033389,-2.391881,0.675536,-3.296398,0.044691,95.361047
20.083472,-2.405651,0.666786,-3.295106,0.045320,95.361047
20.133556,-2.419928,0.658517,-3.294515,0.044913,95.361047
20.183639,-2.433206,0.648913,-3.294275,0.045420,95.361047
20.233723,-2.447003,0.640077,-3.292700,0.045083,95.361047
20.283806,-2.459114,0.629940,-3.291673,0.046276,95.361047
20.333890,-2.472525,0.619526,-3.291441,0.045848,95.361047
20.383973,-2.484700,0.610607,-3.291619,0.045930,95.361047
20.434057,-2.496695,0.599581,-3.291016,0.046403,95.361047
20.484140,-2.508499,0.588995,-3.290484,0.046645,95.361047
20.534224,-2.522278,0.578430,-3.289588,0.044656,95.361047
20.584307,-2.534037,0.568604,-3.289082,0.044189,95.361047
20.634391,-2.543351,0.558976,-3.288066,0.045917,95.361047
20.684474,-2.555675,0.547868,-3.287567,0.044531,95.361047
20.734558,-2.568214,0.535972,-3.287545,0.042687,95.361047
20.784641,-2.579939,0.524658,-3.286926,0.041352,95.361047
20.834725,-2.591495,0.512590,-3.285222,0.039970,95.361047
20.884808,-2.601944,0.499420,-3.284730,0.039404,95.361047
20.934891,-2.611952,0.485366,-3.284767,0.039031,95.361047
20.984975,-2.621119,0.472729,-3.284005,0.039138,95.361047
21.035058,-2.628803,0.457968,-3.282880,0.040530,95.361047
21.085142,-2.636943,0.444541,-3.281335,0.041085,95.361047
21.135225,-2.643785,0.430204,-3.280516,0.042690,95.361047
21.185309,-2.651587,0.415816,-3.278216,0.043040,95.361047
21.235392,-2.659848,0.401693,-3.277516,0.042593,95.361047
21.285476,-2.668672,0.387873,-3.276778,0.041269,95.361047
21.335559,-2.675854,0.372837,-3.275742,0.041342,95.361047
21.385643,-2.683043,0.358983,-3.275079,0.041058,95.361047
21.435726,-2.690910,0.342967,-3.273781,0.039869,95.361047
21.485810,-2.697620,0.327837,-3.272994,0.039501,95.361047
21.535893,-2.703354,0.314706,-3.271621,0.039762,95.361047
21.585977,-2.708593,0.299657,-3.270285,0.040267,95.361047
21.636060,-2.714371,0.282628,-3.269415,0.039926,95.361047
21.686144,-2.719166,0.265306,-3.268185,0.040318,95.361047
21.736227,-2.723906,0.248544,-3.266516,0.040462,95.361047
21.786311,-2.728230,0.233059,-3.264560,0.040635,95.361047
21.836394,-2.732385,0.216626,-3.263224,0.040727,95.361047
21.886477,-2.736605,0.198813,-3.261913,0.040576,95.361047
21.936561,-2.740545,0.183504,-3.260417,0.040159,95.361047
21.986644,-2.743914,0.167352,-3.257413,0.040172,95.361047
