t_s,x_m,y_m,z_m,error_norm_m
13.472454,-5.036900,0.835659,-3.120769,0.036370
13.522538,-5.045839,0.809495,-3.121481,0.035839
13.572621,-5.054929,0.784316,-3.122393,0.035467
13.622705,-5.063352,0.758414,-3.123244,0.035122
13.672788,-5.071843,0.732854,-3.123995,0.034752
13.722871,-5.079682,0.706502,-3.125381,0.034214
13.772955,-5.086722,0.680559,-3.126400,0.034433
13.823038,-5.093994,0.654035,-3.127097,0.033993
13.873122,-5.100803,0.627922,-3.128386,0.033911
13.923205,-5.107096,0.601018,-3.129172,0.033658
13.973289,-5.114362,0.574713,-3.130200,0.032774
14.023372,-5.120240,0.548317,-3.130801,0.032810
14.073456,-5.125694,0.521571,-3.132069,0.032706
14.123539,-5.131204,0.495594,-3.132111,0.032998
14.173623,-5.136397,0.469738,-3.133002,0.033354
14.223706,-5.141499,0.443257,-3.133357,0.033280
14.273790,-5.146828,0.415922,-3.134069,0.032255
14.323873,-5.151881,0.387905,-3.135076,0.030754
14.373957,-5.155783,0.360676,-3.135440,0.030534
14.424040,-5.159228,0.332991,-3.136574,0.030042
14.474124,-5.161815,0.306362,-3.137639,0.030716
14.524207,-5.164849,0.280398,-3.138769,0.031334
14.574290,-5.166761,0.254089,-3.139568,0.032385
14.624374,-5.168658,0.226510,-3.139732,0.032462
14.674457,-5.171490,0.198909,-3.140634,0.031576
14.724541,-5.173379,0.171703,-3.141800,0.031413
14.774624,-5.174643,0.144663,-3.141786,0.031773
14.824708,-5.176966,0.117329,-3.142453,0.030909
14.874791,-5.178325,0.089989,-3.143286,0.030500
14.924875,-5.179336,0.063328,-3.144054,0.030647
14.974958,-5.180213,0.035944,-3.145055,0.030141
15.025042,-5.179727,0.008135,-3.145511,0.030122
15.075125,-5.179358,-0.018996,-3.146915,0.030186
15.125209,-5.179085,-0.046376,-3.147470,0.029937
15.175292,-5.178504,-0.073138,-3.148066,0.030147
15.225376,-5.177774,-0.100445,-3.148930,0.029822
15.275459,-5.176769,-0.127477,-3.149573,0.029724
15.325543,-5.175634,-0.154537,-3.150359,0.029480
15.375626,-5.174065,-0.181897,-3.150978,0.029117
15.425710,-5.171896,-0.208435,-3.152115,0.029484
15.475793,-5.169558,-0.234636,-3.152826,0.030109
15.525876,-5.167127,-0.262097,-3.153733,0.029573
15.575960,-5.164346,-0.289107,-3.154703,0.029405
15.626043,-5.161417,-0.316018,-3.155928,0.029182
15.676127,-5.157593,-0.342493,-3.156903,0.029670
15.726210,-5.153838,-0.369257,-3.157633,0.029726
15.776294,-5.150073,-0.396144,-3.157970,0.029553
15.826377,-5.146320,-0.423534,-3.158925,0.028688
15.876461,-5.141706,-0.449572,-3.159679,0.029260
15.926544,-5.136754,-0.475799,-3.161160,0.029572
15.976628,-5.131917,-0.502170,-3.161621,0.029656
16.026711,-5.126558,-0.528695,-3.161654,0.029741
16.076795,-5.120570,-0.554727,-3.162489,0.030259
16.126878,-5.114818,-0.581194,-3.162988,0.030159
16.176962,-5.108814,-0.607425,-3.163839,0.030155
16.227045,-5.102133,-0.633935,-3.165056,0.029957
16.277129,-5.095634,-0.660172,-3.166076,0.029784
16.327212,-5.087926,-0.686530,-3.166789,0.029855
16.377295,-5.080474,-0.712445,-3.167656,0.030019
16.427379,-5.072373,-0.738514,-3.168655,0.030108
16.477462,-5.064573,-0.763994,-3.169539,0.030438
16.527546,-5.056476,-0.789734,-3.170078,0.030511
16.577629,-5.048593,-0.815892,-3.170544,0.029955
16.627713,-5.039692,-0.842486,-3.171404,0.029136
16.677796,-5.031142,-0.867830,-3.172313,0.029156
16.727880,-5.022355,-0.893205,-3.173331,0.029051
16.777963,-5.012857,-0.918340,-3.173714,0.029313
16.828047,-5.002852,-0.943797,-3.174563,0.029187
16.878130,-4.992302,-0.968587,-3.175244,0.029697
16.928214,-4.981244,-0.994546,-3.176128,0.029060
16.978297,-4.970926,-1.019456,-3.176115,0.029111
17.028381,-4.960108,-1.045310,-3.177199,0.028083
17.078464,-4.949074,-1.070198,-3.178337,0.027830
17.128548,-4.938185,-1.094971,-3.179090,0.027517
17.178631,-4.926314,-1.119843,-3.179295,0.027292
17.228715,-4.913961,-1.145091,-3.180600,0.026483
17.278798,-4.901755,-1.170149,-3.181707,0.025649
17.328881,-4.889383,-1.194925,-3.182392,0.024995
17.378965,-4.877213,-1.219615,-3.183204,0.024147
17.429048,-4.863768,-1.243996,-3.183567,0.023829
17.479132,-4.850311,-1.266887,-3.183907,0.024725
17.529215,-4.837198,-1.290630,-3.184751,0.024432
17.579299,-4.823689,-1.314218,-3.185618,0.024191
17.629382,-4.809601,-1.337589,-3.186104,0.024174
17.679466,-4.794259,-1.359931,-3.186047,0.025366
17.729549,-4.780943,-1.383729,-3.186482,0.024367
17.779633,-4.766346,-1.407285,-3.187397,0.023606
17.829716,-4.751959,-1.430783,-3.188623,0.022582
17.879800,-4.737367,-1.453169,-3.189289,0.022606
17.929883,-4.722702,-1.475657,-3.189918,0.022391
17.979967,-4.707481,-1.497687,-3.190490,0.022541
18.030050,-4.691167,-1.520385,-3.191367,0.021911
18.080134,-4.674930,-1.542211,-3.191801,0.022034
18.130217,-4.657967,-1.563891,-3.193140,0.021970
18.180301,-4.641027,-1.585801,-3.194051,0.021595
18.230384,-4.624638,-1.606380,-3.195636,0.022092
18.280467,-4.608243,-1.626953,-3.195733,0.022728
18.330551,-4.591155,-1.648383,-3.196413,0.022292
18.380634,-4.573989,-1.669088,-3.197232,0.022350
18.430718,-4.556397,-1.689261,-3.198371,0.022699
18.480801,-4.539784,-1.709786,-3.199430,0.022545
18.530885,-4.522056,-1.730727,-3.201020,0.021741
18.580968,-4.503424,-1.751194,-3.202081,0.021278
18.631052,-4.484850,-1.771331,-3.203053,0.020976
18.681135,-4.466238,-1.790499,-3.204063,0.021448
18.731219,-4.448432,-1.810818,-3.205331,0.020675
18.781302,-4.428914,-1.830142,-3.205835,0.020605
18.831386,-4.409828,-1.849090,-3.206706,0.020754
18.881469,-4.389747,-1.867517,-3.207211,0.021143
18.931553,-4.370171,-1.886621,-3.208219,0.020704
18.981636,-4.349429,-1.905041,-3.209081,0.020623
19.031720,-4.329546,-1.924186,-3.209932,0.019748
19.081803,-4.309308,-1.942303,-3.210790,0.019664
19.131886,-4.288297,-1.960350,-3.212048,0.019331
19.181970,-4.267661,-1.977994,-3.212185,0.019326
19.232053,-4.247556,-1.996034,-3.212816,0.018818
19.282137,-4.226952,-2.012961,-3.213343,0.019164
19.332220,-4.205768,-2.029676,-3.214109,0.019396
19.382304,-4.183956,-2.046430,-3.214664,0.019285
19.432387,-4.162351,-2.063454,-3.214451,0.018877
19.482471,-4.141485,-2.080211,-3.214685,0.018726
19.532554,-4.118904,-2.095885,-3.215347,0.018899
19.582638,-4.097245,-2.111701,-3.215236,0.019170
19.632721,-4.075666,-2.127227,-3.215322,0.019572
19.682805,-4.053106,-2.142274,-3.215881,0.019835
19.732888,-4.030460,-2.157732,-3.216495,0.019519
19.782972,-4.007592,-2.172854,-3.217430,0.019192
19.833055,-3.983883,-2.186819,-3.218516,0.019446
19.883139,-3.960522,-2.201361,-3.218443,0.019384
19.933222,-3.937104,-2.215527,-3.218922,0.019347
19.983306,-3.913573,-2.229246,-3.219510,0.019476
20.033389,-3.890931,-2.242848,-3.219921,0.019859
20.083472,-3.867018,-2.255757,-3.220339,0.020283
20.133556,-3.843888,-2.267982,-3.220787,0.021396
20.183639,-3.820554,-2.280140,-3.221213,0.022334
20.233723,-3.796837,-2.292666,-3.221985,0.022542
20.283806,-3.772282,-2.304527,-3.222652,0.022878
20.333890,-3.748051,-2.317559,-3.223413,0.022092
20.383973,-3.722905,-2.329584,-3.224739,0.021524
20.434057,-3.699010,-2.341336,-3.225101,0.021749
20.484140,-3.673419,-2.352383,-3.226822,0.021422
20.534224,-3.648787,-2.363571,-3.228132,0.021278
20.584307,-3.624107,-2.374700,-3.228696,0.021134
20.634391,-3.599674,-2.385361,-3.230050,0.021196
20.684474,-3.574655,-2.396778,-3.231094,0.020237
20.734558,-3.549864,-2.407527,-3.231607,0.019900
20.784641,-3.524591,-2.417211,-3.232364,0.020023
20.834725,-3.498924,-2.425626,-3.232982,0.020864
20.884808,-3.473975,-2.435746,-3.233148,0.020536
20.934891,-3.448568,-2.444610,-3.234677,0.020645
20.984975,-3.423192,-2.454062,-3.235316,0.020273
21.035058,-3.397081,-2.462474,-3.236068,0.020136
21.085142,-3.371069,-2.471274,-3.237155,0.019545
21.135225,-3.345775,-2.479484,-3.238187,0.019729
21.185309,-3.319599,-2.487438,-3.239015,0.019428
21.235392,-3.293716,-2.495663,-3.239908,0.018980
21.285476,-3.268200,-2.503336,-3.240848,0.019091
21.335559,-3.242502,-2.509345,-3.241737,0.020102
21.385643,-3.216281,-2.515718,-3.242427,0.020354
21.435726,-3.189926,-2.521447,-3.242727,0.020819
21.485810,-3.163613,-2.527415,-3.243586,0.020988
21.535893,-3.137277,-2.533509,-3.243570,0.020959
21.585977,-3.109542,-2.538960,-3.243947,0.020157
21.636060,-3.082831,-2.544283,-3.244842,0.020020
21.686144,-3.055635,-2.549305,-3.244855,0.019640
21.736227,-3.027989,-2.553378,-3.245377,0.019384
21.786311,-3.000511,-2.557264,-3.246165,0.019216
21.836394,-2.973742,-2.562196,-3.246504,0.018688
21.886477,-2.946663,-2.567119,-3.246813,0.017832
21.936561,-2.920127,-2.570937,-3.247527,0.017933
21.986644,-2.892947,-2.574883,-3.248069,0.017351
22.036728,-2.866256,-2.577793,-3.248969,0.017598
22.086811,-2.839967,-2.580520,-3.249408,0.018207
22.136895,-2.812534,-2.582218,-3.249920,0.018289
22.186978,-2.785942,-2.584015,-3.250142,0.018909
22.237062,-2.758354,-2.586441,-3.250809,0.018171
22.287145,-2.731021,-2.587672,-3.250823,0.018239
22.337229,-2.703613,-2.588780,-3.250969,0.018161
22.387312,-2.676023,-2.591123,-3.251294,0.017143
22.437396,-2.648422,-2.592553,-3.251566,0.016494
22.487479,-2.622104,-2.594292,-3.251797,0.016828
22.537563,-2.595041,-2.594018,-3.252707,0.017005
22.587646,-2.567817,-2.593941,-3.253032,0.017004
22.637730,-2.540700,-2.594223,-3.253191,0.016956
22.687813,-2.513435,-2.594159,-3.253313,0.016846
22.737896,-2.486233,-2.593329,-3.254187,0.016711
22.787980,-2.460294,-2.592073,-3.254462,0.017955
22.838063,-2.433488,-2.591036,-3.255285,0.018154
22.888147,-2.406329,-2.588765,-3.256255,0.018114
22.938230,-2.379481,-2.586703,-3.256863,0.018367
22.988314,-2.351798,-2.584358,-3.257487,0.017788
23.038397,-2.325421,-2.581026,-3.257709,0.018620
23.088481,-2.297760,-2.578001,-3.257930,0.018110
23.138564,-2.270498,-2.574297,-3.258442,0.017934
23.188648,-2.243451,-2.571373,-3.258973,0.017795
23.238731,-2.215827,-2.567687,-3.259811,0.017052
23.288815,-2.188924,-2.563804,-3.260145,0.017088
23.338898,-2.161453,-2.560098,-3.261302,0.016338
23.388982,-2.134316,-2.555562,-3.261886,0.016025
23.439065,-2.107972,-2.550713,-3.262365,0.016464
23.489149,-2.081282,-2.545281,-3.263113,0.016440
23.539232,-2.053917,-2.538957,-3.263534,0.015746
23.589316,-2.026553,-2.533459,-3.264049,0.015013
23.639399,-2.000193,-2.527032,-3.265085,0.015062
23.689482,-1.974485,-2.520821,-3.265937,0.015765
23.739566,-1.947890,-2.513784,-3.266185,0.015596
23.789649,-1.921375,-2.507134,-3.266667,0.015441
23.839733,-1.894392,-2.500304,-3.266992,0.014814
23.889816,-1.868541,-2.494175,-3.266976,0.015501
23.939900,-1.842272,-2.486694,-3.267357,0.015464
23.989983,-1.816616,-2.478975,-3.267777,0.015936
24.040067,-1.790707,-2.470153,-3.268105,0.015881
24.090150,-1.764445,-2.462244,-3.268419,0.015763
24.140234,-1.738911,-2.452977,-3.269225,0.015793
24.190317,-1.713380,-2.444573,-3.269720,0.016181
24.240401,-1.687855,-2.435584,-3.269972,0.016453
24.290484,-1.662493,-2.425906,-3.270089,0.016656
24.340568,-1.637465,-2.416880,-3.270411,0.017403
24.390651,-1.611819,-2.407084,-3.270342,0.017431
24.440735,-1.586984,-2.397461,-3.270565,0.018218
24.490818,-1.561228,-2.386833,-3.271090,0.017727
24.540902,-1.536202,-2.376013,-3.271129,0.017909
24.590985,-1.511691,-2.365845,-3.271669,0.018799
24.641068,-1.487399,-2.354082,-3.271720,0.019121
24.691152,-1.462747,-2.342978,-3.272335,0.019473
24.741235,-1.438308,-2.330025,-3.272695,0.018999
24.791319,-1.414211,-2.317519,-3.273791,0.018923
24.841402,-1.389717,-2.305426,-3.274237,0.019014
24.891486,-1.364884,-2.292972,-3.274967,0.018655
24.941569,-1.341074,-2.279109,-3.275627,0.018212
24.991653,-1.318174,-2.265724,-3.275930,0.018892
25.041736,-1.294313,-2.251753,-3.276129,0.018557
25.091820,-1.271225,-2.238390,-3.276479,0.019196
25.141903,-1.247644,-2.224111,-3.277174,0.018863
25.191987,-1.224025,-2.209696,-3.277382,0.018562
25.242070,-1.201572,-2.195228,-3.277817,0.019080
25.292154,-1.178888,-2.179906,-3.278176,0.018935
25.342237,-1.156324,-2.165035,-3.279206,0.019076
25.392321,-1.133648,-2.148873,-3.279712,0.018443
25.442404,-1.111912,-2.132262,-3.280687,0.018240
