t_s,x_m,y_m,z_m,error_norm_m
2.093489,4.042712,2.356153,-3.014109,0.107236
2.125209,4.131506,2.310364,-3.012305,0.108064
2.156928,4.219617,2.260145,-3.010323,0.108085
2.188648,4.306502,2.204923,-3.008742,0.107319
2.220367,4.391768,2.147113,-3.007084,0.107007
2.252087,4.473318,2.083998,-3.006112,0.107517
2.283806,4.554394,2.018564,-3.004197,0.107354
2.315526,4.632449,1.949454,-3.002372,0.107820
2.347245,4.708994,1.876858,-3.000785,0.107523
2.378965,4.781689,1.800389,-2.998971,0.107958
2.410684,4.852931,1.722389,-2.997233,0.108430
2.442404,4.921302,1.639732,-2.996344,0.107876
2.474124,4.985815,1.555418,-2.995117,0.108774
2.505843,5.048311,1.468926,-2.994033,0.109318
2.537563,5.107723,1.379051,-2.993573,0.109144
2.569282,5.163725,1.287527,-2.993069,0.109599
2.601002,5.216046,1.193597,-2.993013,0.109991
2.632721,5.265723,1.097115,-2.992671,0.109445
2.664441,5.311381,0.999397,-2.992396,0.109622
2.696160,5.353821,0.900277,-2.992605,0.109712
2.727880,5.392325,0.799578,-2.992575,0.109868
2.759599,5.427159,0.696878,-2.992664,0.109306
2.791319,5.458364,0.593786,-2.992846,0.109368
2.823038,5.485043,0.488459,-2.993154,0.108420
2.854758,5.506141,0.383846,-2.993132,0.109466
2.886477,5.524235,0.278035,-2.993314,0.109537
2.918197,5.537613,0.171626,-2.992873,0.109717
2.949917,5.547442,0.064277,-2.992621,0.109093
2.981636,5.553402,-0.043180,-2.991811,0.108505
3.013356,5.555488,-0.150912,-2.991403,0.107616
3.045075,5.553687,-0.257871,-2.991352,0.107338
3.076795,5.547138,-0.364871,-2.992101,0.106678
3.108514,5.535974,-0.471288,-2.991577,0.106171
3.140234,5.521557,-0.576463,-2.992311,0.106088
3.171953,5.502751,-0.681205,-2.993164,0.105617
3.203673,5.481500,-0.784048,-2.993736,0.105982
3.235392,5.454823,-0.886717,-2.994358,0.105299
3.267112,5.425488,-0.988212,-2.995041,0.104358
3.298831,5.391520,-1.087239,-2.996401,0.104239
3.330551,5.355181,-1.186324,-2.997945,0.102488
3.362270,5.313300,-1.281913,-2.999551,0.101847
3.393990,5.269519,-1.376171,-3.001474,0.100749
3.425710,5.222075,-1.467935,-3.003710,0.099881
3.457429,5.171465,-1.557708,-3.006135,0.098569
3.489149,5.117938,-1.644568,-3.007751,0.097755
3.520868,5.061886,-1.729634,-3.010265,0.096376
3.552588,5.002901,-1.811470,-3.012227,0.095419
3.584307,4.940588,-1.889969,-3.014295,0.094629
3.616027,4.875601,-1.964834,-3.016560,0.094232
3.647746,4.807022,-2.036351,-3.019473,0.093445
3.679466,4.735881,-2.105351,-3.021421,0.091787
3.711185,4.661144,-2.170109,-3.023639,0.090105
3.742905,4.585682,-2.232561,-3.026253,0.088318
3.774624,4.508248,-2.289015,-3.028673,0.088561
3.806344,4.428469,-2.342624,-3.030400,0.087881
3.838063,4.346099,-2.391247,-3.032172,0.087532
3.869783,4.261965,-2.436397,-3.033519,0.086962
3.901503,4.176234,-2.475410,-3.034281,0.087695
3.933222,4.088526,-2.510838,-3.034893,0.087896
3.964942,3.998914,-2.541451,-3.035068,0.088094
3.996661,3.907385,-2.565759,-3.034877,0.088563
4.028381,3.815404,-2.586853,-3.034587,0.089612
4.060100,3.720916,-2.601837,-3.033400,0.089961
4.091820,3.625310,-2.611311,-3.031366,0.090622
4.123539,3.528659,-2.616360,-3.028555,0.091432
4.155259,3.430619,-2.615708,-3.025879,0.092091
4.186978,3.332556,-2.609541,-3.021737,0.093917
4.218698,3.232277,-2.597315,-3.016716,0.094461
4.250417,3.132123,-2.579672,-3.010380,0.096113
4.282137,3.031223,-2.556812,-3.003675,0.097946
4.313856,2.930355,-2.528341,-2.996127,0.100618
4.345576,2.828456,-2.493209,-2.988164,0.102581
4.377295,2.727079,-2.453472,-2.978336,0.105820
4.409015,2.624385,-2.407184,-2.967407,0.107834
4.440735,2.521131,-2.356997,-2.957083,0.110301
4.472454,2.418095,-2.301136,-2.945873,0.113160
4.504174,2.314422,-2.240007,-2.934080,0.115419
4.535893,2.210310,-2.174817,-2.921963,0.118110
4.567613,2.106580,-2.104412,-2.909838,0.120729
4.599332,2.002764,-2.029781,-2.897524,0.123902
4.631052,1.898534,-1.950352,-2.884856,0.125951
4.662771,1.793898,-1.869083,-2.872479,0.129793
4.694491,1.689489,-1.781712,-2.860025,0.131811
4.726210,1.585792,-1.691527,-2.847951,0.135411
4.757930,1.481886,-1.597563,-2.836310,0.138179
4.789649,1.377465,-1.500119,-2.825415,0.140640
4.821369,1.273470,-1.399783,-2.814472,0.143123
4.853088,1.168768,-1.296773,-2.804066,0.145207
4.884808,1.063683,-1.191187,-2.794791,0.146831
4.916528,0.959285,-1.083556,-2.786153,0.149014
4.948247,0.855539,-0.973457,-2.777738,0.151247
4.979967,0.750923,-0.861735,-2.770422,0.152878
5.011686,0.648031,-0.748653,-2.764260,0.155750
5.043406,0.543756,-0.633184,-2.759204,0.156763
5.075125,0.440396,-0.516505,-2.754540,0.158202
5.106845,0.335676,-0.398648,-2.750810,0.158306
5.138564,0.232180,-0.280587,-2.747642,0.159454
5.170284,0.128364,-0.162753,-2.745791,0.160717
5.202003,0.024450,-0.043659,-2.744865,0.160921
5.233723,-0.078979,0.074670,-2.745386,0.161824
5.265442,-0.183097,0.193460,-2.746069,0.161568
5.297162,-0.286575,0.311780,-2.747875,0.161518
5.328881,-0.389278,0.430371,-2.750936,0.161061
5.360601,-0.492123,0.547290,-2.755196,0.160838
5.392321,-0.595110,0.662164,-2.759911,0.160922
5.424040,-0.698871,0.776567,-2.765572,0.159660
5.455760,-0.801608,0.889218,-2.771612,0.158902
5.487479,-0.904874,1.001289,-2.778872,0.156754
5.519199,-1.006872,1.110391,-2.786759,0.155734
5.550918,-1.108591,1.217345,-2.795082,0.154853
5.582638,-1.209677,1.322231,-2.804383,0.153554
5.614357,-1.311895,1.424404,-2.814117,0.151561
5.646077,-1.413825,1.523793,-2.824609,0.149116
5.677796,-1.515856,1.619785,-2.835265,0.146858
5.709516,-1.617324,1.712577,-2.846696,0.144329
5.741235,-1.718497,1.800801,-2.858171,0.142715
5.772955,-1.818821,1.885789,-2.869704,0.141015
5.804674,-1.919669,1.966444,-2.881547,0.138984
5.836394,-2.019771,2.044291,-2.893486,0.136514
5.868114,-2.119770,2.116717,-2.905318,0.134487
5.899833,-2.220619,2.184602,-2.917214,0.131700
5.931553,-2.319653,2.248089,-2.928981,0.129837
5.963272,-2.418894,2.306656,-2.940335,0.127996
5.994992,-2.518673,2.360238,-2.950800,0.125151
6.026711,-2.617987,2.407620,-2.960315,0.123566
6.058431,-2.716710,2.451548,-2.970171,0.120970
6.090150,-2.815088,2.488529,-2.979130,0.119746
6.121870,-2.913084,2.521584,-2.986879,0.117796
6.153589,-3.010316,2.547369,-2.993650,0.117322
6.185309,-3.107772,2.568383,-3.000063,0.115918
6.217028,-3.204794,2.582694,-3.005620,0.115118
6.248748,-3.302041,2.592698,-3.010115,0.113467
6.280467,-3.398371,2.596076,-3.013738,0.112534
6.312187,-3.493112,2.594119,-3.016401,0.112599
6.343907,-3.588046,2.586924,-3.017965,0.111812
6.375626,-3.681788,2.573824,-3.019194,0.111379
6.407346,-3.774867,2.556585,-3.019517,0.110816
6.439065,-3.866609,2.533811,-3.019576,0.110497
6.470785,-3.956930,2.506032,-3.019779,0.110452
6.502504,-4.046187,2.472797,-3.018721,0.110078
6.534224,-4.133819,2.435332,-3.017614,0.109999
6.565943,-4.219479,2.394200,-3.015724,0.110629
6.597663,-4.303498,2.347111,-3.013704,0.110780
6.629382,-4.386409,2.295783,-3.012456,0.110251
6.661102,-4.466553,2.240624,-3.010573,0.110640
6.692821,-4.544446,2.181829,-3.008832,0.111393
6.724541,-4.621005,2.119297,-3.006355,0.111490
6.756260,-4.694842,2.053062,-3.004330,0.112030
6.787980,-4.766448,1.982317,-3.002464,0.111940
6.819699,-4.835732,1.907292,-3.000627,0.111181
6.851419,-4.902682,1.831017,-2.998099,0.111377
6.883139,-4.966359,1.750798,-2.996311,0.111567
6.914858,-5.027529,1.667552,-2.994447,0.111400
6.946578,-5.085030,1.581295,-2.992547,0.111667
6.978297,-5.141377,1.493304,-2.990362,0.111221
7.010017,-5.193557,1.401751,-2.988498,0.110792
7.041736,-5.243224,1.308410,-2.986697,0.110230
7.073456,-5.288276,1.211863,-2.985797,0.109717
7.105175,-5.331068,1.114134,-2.984484,0.109075
7.136895,-5.369827,1.014565,-2.983102,0.108807
7.168614,-5.405375,0.913603,-2.982657,0.108545
7.200334,-5.437141,0.811002,-2.981928,0.108255
7.232053,-5.465387,0.706750,-2.981670,0.107575
7.263773,-5.489788,0.603281,-2.981496,0.108761
7.295492,-5.509066,0.496808,-2.980920,0.108560
7.327212,-5.525631,0.389430,-2.980439,0.107803
7.358932,-5.537831,0.282126,-2.980597,0.107952
7.390651,-5.546270,0.174103,-2.980635,0.107767
7.422371,-5.549850,0.065232,-2.980073,0.107318
7.454090,-5.550058,-0.043565,-2.980320,0.106899
7.485810,-5.546028,-0.151060,-2.980035,0.107840
7.517529,-5.538622,-0.259806,-2.980430,0.107213
7.549249,-5.525698,-0.368096,-2.979661,0.106819
7.580968,-5.510168,-0.475869,-2.979944,0.106188
7.612688,-5.490054,-0.582353,-2.980381,0.106111
7.644407,-5.466235,-0.687810,-2.980706,0.106068
7.676127,-5.438689,-0.791825,-2.982134,0.106296
7.707846,-5.407035,-0.894929,-2.982732,0.105996
7.739566,-5.373230,-0.997453,-2.983600,0.105037
7.771285,-5.334751,-1.097806,-2.985075,0.104259
7.803005,-5.293602,-1.195512,-2.986673,0.104467
7.834725,-5.249632,-1.292109,-2.988318,0.103798
7.866444,-5.200343,-1.385957,-2.990427,0.103166
7.898164,-5.148606,-1.478751,-2.992503,0.101208
7.929883,-5.094115,-1.569599,-2.994709,0.098997
7.961603,-5.037635,-1.656659,-2.996930,0.097904
7.993322,-4.977872,-1.740130,-2.999628,0.097500
8.025042,-4.916610,-1.821611,-3.002110,0.096532
8.056761,-4.851199,-1.899624,-3.004989,0.095312
8.088481,-4.783407,-1.974490,-3.007813,0.093870
8.120200,-4.713764,-2.045128,-3.009738,0.093523
8.151920,-4.640898,-2.113553,-3.012195,0.091482
8.183639,-4.565604,-2.177260,-3.014890,0.090007
8.215359,-4.488602,-2.237024,-3.018230,0.088863
8.247078,-4.409049,-2.293237,-3.020956,0.086937
8.278798,-4.328304,-2.345360,-3.023419,0.085717
8.310518,-4.245700,-2.393643,-3.025368,0.084126
8.342237,-4.160338,-2.436528,-3.027018,0.082734
8.373957,-4.074293,-2.475479,-3.029245,0.081504
8.405676,-3.985414,-2.507646,-3.030727,0.080729
8.437396,-3.896943,-2.537033,-3.031500,0.080540
8.469115,-3.806292,-2.560921,-3.031595,0.080351
8.500835,-3.714129,-2.579825,-3.031090,0.080143
8.532554,-3.621209,-2.594039,-3.029930,0.080712
8.564274,-3.527390,-2.602087,-3.028281,0.082110
8.595993,-3.432130,-2.604402,-3.025772,0.083566
8.627713,-3.336062,-2.601838,-3.022825,0.085586
8.659432,-3.237843,-2.594082,-3.018641,0.086840
8.691152,-3.138496,-2.579952,-3.013037,0.088254
8.722871,-3.038484,-2.560756,-3.006946,0.090307
8.754591,-2.937598,-2.535357,-2.999980,0.092543
8.786311,-2.836441,-2.504845,-2.992200,0.095604
8.818030,-2.735066,-2.467277,-2.983765,0.098790
8.849750,-2.633143,-2.425580,-2.974074,0.102593
8.881469,-2.530465,-2.377781,-2.963605,0.106067
8.913189,-2.427414,-2.324371,-2.951981,0.109461
8.944908,-2.323832,-2.266667,-2.940437,0.113252
8.976628,-2.219033,-2.203825,-2.929008,0.116277
9.008347,-2.115789,-2.136512,-2.916777,0.121037
9.040067,-2.010798,-2.064055,-2.904188,0.124239
9.071786,-1.905412,-1.987435,-2.891601,0.127408
9.103506,-1.799574,-1.907063,-2.879329,0.130679
9.135225,-1.692585,-1.822081,-2.867109,0.132613
9.166945,-1.586182,-1.733349,-2.855500,0.135217
9.198664,-1.480695,-1.640412,-2.844101,0.137765
9.230384,-1.374565,-1.545538,-2.832784,0.140986
9.262104,-1.268536,-1.447162,-2.822041,0.143578
9.293823,-1.162200,-1.346072,-2.811244,0.146397
9.325543,-1.056120,-1.240847,-2.801768,0.147763
9.357262,-0.950406,-1.134912,-2.792945,0.150880
9.388982,-0.844363,-1.025159,-2.784671,0.152113
9.420701,-0.738875,-0.914666,-2.777062,0.154609
9.452421,-0.632998,-0.801527,-2.771181,0.155834
9.484140,-0.526580,-0.687803,-2.765695,0.157278
9.515860,-0.420243,-0.572573,-2.760985,0.158292
9.547579,-0.314943,-0.456364,-2.756964,0.159829
9.579299,-0.209704,-0.339208,-2.754252,0.161030
9.611018,-0.104765,-0.220216,-2.751900,0.161155
9.642738,-0.000885,-0.101592,-2.750603,0.162212
9.674457,0.104617,0.017445,-2.750318,0.161767
9.706177,0.208396,0.136311,-2.750938,0.162075
9.737896,0.311891,0.254234,-2.752651,0.162750
9.769616,0.416293,0.372950,-2.754859,0.161432
9.801336,0.518568,0.490803,-2.758368,0.161226
9.833055,0.621536,0.606953,-2.762700,0.160634
9.864775,0.724240,0.722320,-2.768070,0.159647
9.896494,0.826608,0.836607,-2.773910,0.158027
9.928214,0.928341,0.949025,-2.780874,0.156701
9.959933,1.030170,1.060009,-2.788915,0.154468
9.991653,1.131436,1.167673,-2.797303,0.153141
10.023372,1.231871,1.273422,-2.806515,0.151599
10.055092,1.331650,1.375826,-2.816299,0.150733
10.086811,1.431130,1.476256,-2.826021,0.149030
10.118531,1.531045,1.573929,-2.836143,0.146619
10.150250,1.629397,1.667943,-2.846706,0.145010
10.181970,1.727916,1.758962,-2.857833,0.142903
10.213689,1.826656,1.846511,-2.869609,0.139720
10.245409,1.924410,1.929232,-2.881554,0.137986
10.277129,2.022747,2.008276,-2.893813,0.134773
10.308848,2.120873,2.082517,-2.905991,0.132048
10.340568,2.217815,2.152373,-2.917664,0.129645
10.372287,2.315666,2.218039,-2.929159,0.126448
10.404007,2.413019,2.279434,-2.940075,0.122634
10.435726,2.509148,2.335577,-2.950872,0.119952
10.467446,2.605266,2.385404,-2.960610,0.117873
10.499165,2.700957,2.430174,-2.970055,0.115849
10.530885,2.796726,2.469561,-2.978426,0.113582
10.562604,2.891864,2.503609,-2.986834,0.111520
10.594324,2.986936,2.531351,-2.994166,0.109894
10.626043,3.081666,2.554595,-3.000237,0.108065
10.657763,3.176032,2.572341,-3.005256,0.106647
10.689482,3.270496,2.585151,-3.009898,0.104408
10.721202,3.364123,2.590538,-3.013166,0.103486
10.752922,3.457512,2.592065,-3.016056,0.102246
10.784641,3.550067,2.586160,-3.017571,0.101628
10.816361,3.642478,2.576414,-3.018513,0.100444
10.848080,3.732850,2.560436,-3.018830,0.100865
10.879800,3.822901,2.539111,-3.018268,0.100895
10.911519,3.912744,2.512790,-3.017332,0.100100
10.943239,4.000626,2.481867,-3.016277,0.100288
10.974958,4.086948,2.446458,-3.014431,0.100993
11.006678,4.172353,2.406117,-3.012922,0.101488
11.038397,4.256053,2.360939,-3.010983,0.102080
11.070117,4.338342,2.311264,-3.009619,0.102359
11.101836,4.418668,2.257823,-3.007577,0.103095
11.133556,4.498256,2.200768,-3.006199,0.103308
11.165275,4.575870,2.139202,-3.003966,0.103139
11.196995,4.650661,2.074679,-3.002172,0.103998
11.228715,4.723674,2.006727,-3.000007,0.104723
11.260434,4.794463,1.935250,-2.997986,0.105569
11.292154,4.862326,1.859647,-2.996139,0.106066
11.323873,4.928518,1.780045,-2.994941,0.105270
11.355593,4.992308,1.698402,-2.993229,0.104901
11.387312,5.052362,1.614847,-2.992134,0.106010
11.419032,5.110140,1.527209,-2.990966,0.105684
11.450751,5.164376,1.437796,-2.990023,0.106075
11.482471,5.215851,1.345650,-2.989094,0.105933
11.514190,5.264020,1.251303,-2.988622,0.106077
11.545910,5.309091,1.155035,-2.988210,0.106006
11.577629,5.350200,1.056939,-2.987800,0.106268
11.609349,5.388904,0.957654,-2.987715,0.106426
11.641068,5.422889,0.855548,-2.987522,0.106388
11.672788,5.454330,0.752743,-2.987605,0.106142
11.704508,5.480483,0.648366,-2.987607,0.106338
11.736227,5.503150,0.543681,-2.987138,0.107090
11.767947,5.521991,0.436876,-2.987036,0.106890
11.799666,5.536978,0.328874,-2.987095,0.106396
11.831386,5.546784,0.220388,-2.987208,0.106128
11.863105,5.552942,0.111650,-2.986908,0.105924
11.894825,5.554945,0.002140,-2.986538,0.105396
11.926544,5.552897,-0.106323,-2.986132,0.105881
11.958264,5.546677,-0.215081,-2.986266,0.105685
11.989983,5.535307,-0.322936,-2.985351,0.106045
12.021703,5.521122,-0.430556,-2.984515,0.106170
12.053422,5.502688,-0.538193,-2.984076,0.105386
12.085142,5.480634,-0.643449,-2.983799,0.105835
12.116861,5.454847,-0.749123,-2.983773,0.104838
12.148581,5.425420,-0.852664,-2.984232,0.104610
12.180301,5.392607,-0.954784,-2.984186,0.104684
12.212020,5.356106,-1.055087,-2.984740,0.104466
12.243740,5.316642,-1.154337,-2.985526,0.103698
12.275459,5.273626,-1.251199,-2.986298,0.103311
12.307179,5.227385,-1.346262,-2.987676,0.102663
12.338898,5.177499,-1.438760,-2.989181,0.101802
12.370618,5.125465,-1.529061,-2.990550,0.101010
12.402337,5.070329,-1.617400,-2.992385,0.099696
12.434057,5.011634,-1.702608,-2.994639,0.098310
12.465776,4.950469,-1.784431,-2.996572,0.097170
12.497496,4.886573,-1.862848,-2.998843,0.096332
12.529215,4.821382,-1.938614,-3.000773,0.095523
12.560935,4.753030,-2.010491,-3.002590,0.095123
12.592654,4.682710,-2.080040,-3.005098,0.093561
12.624374,4.610016,-2.145178,-3.007095,0.092700
12.656093,4.535496,-2.206563,-3.009779,0.091893
12.687813,4.458305,-2.264162,-3.012389,0.090855
12.719533,4.378689,-2.318112,-3.014469,0.088883
12.751252,4.298027,-2.368359,-3.017015,0.087344
12.782972,4.216239,-2.412471,-3.019133,0.087578
12.814691,4.131854,-2.453389,-3.020874,0.086432
12.846411,4.045685,-2.488926,-3.022619,0.085419
12.878130,3.958710,-2.520515,-3.024003,0.084717
12.909850,3.869864,-2.546346,-3.024804,0.084111
12.941569,3.779712,-2.568140,-3.025134,0.083426
12.973289,3.688111,-2.584219,-3.024892,0.082762
13.005008,3.596714,-2.595940,-3.024121,0.083225
13.036728,3.503333,-2.601383,-3.022941,0.083072
13.068447,3.410171,-2.602381,-3.021243,0.084434
13.100167,3.316002,-2.597160,-3.018488,0.085500
13.131886,3.221089,-2.587742,-3.014986,0.086891
13.163606,3.125826,-2.571389,-3.009863,0.088529
13.195326,3.029564,-2.551219,-3.004411,0.090635
13.227045,2.933273,-2.524453,-2.997895,0.092974
13.258765,2.836153,-2.492494,-2.990449,0.095441
13.290484,2.738925,-2.454775,-2.982070,0.098323
13.322204,2.642332,-2.412129,-2.972567,0.102808
13.353923,2.544097,-2.363612,-2.962676,0.106076
13.385643,2.446766,-2.308804,-2.952199,0.109917
13.417362,2.347193,-2.248632,-2.941419,0.112052
13.449082,2.247619,-2.184968,-2.929968,0.115560
13.480801,2.147947,-2.114909,-2.918531,0.118107
13.512521,2.048258,-2.042329,-2.906792,0.121988
13.544240,1.947836,-1.964839,-2.894884,0.125264
13.575960,1.847745,-1.882974,-2.883375,0.129090
13.607679,1.746999,-1.797514,-2.871395,0.132485
13.639399,1.646406,-1.707753,-2.859854,0.135736
13.671119,1.544881,-1.615311,-2.848153,0.139047
13.702838,1.443326,-1.518937,-2.837134,0.142283
13.734558,1.341291,-1.419495,-2.826148,0.145386
13.766277,1.238498,-1.316042,-2.816428,0.146977
13.797997,1.136051,-1.210524,-2.807082,0.149414
13.829716,1.032981,-1.102840,-2.798319,0.151891
13.861436,0.930141,-0.992728,-2.790550,0.154413
13.893155,0.826033,-0.880230,-2.783237,0.155489
13.924875,0.721762,-0.766297,-2.776505,0.157037
13.956594,0.617058,-0.650591,-2.771138,0.158274
13.988314,0.511533,-0.533576,-2.766089,0.158800
14.020033,0.407317,-0.416119,-2.762226,0.160460
14.051753,0.301713,-0.298072,-2.758721,0.161507
14.083472,0.196834,-0.180020,-2.756318,0.163505
14.115192,0.091605,-0.061332,-2.755210,0.165281
14.146912,-0.013461,0.057197,-2.754536,0.166981
14.178631,-0.119172,0.176540,-2.754899,0.167461
14.210351,-0.225017,0.294470,-2.756280,0.168840
14.242070,-0.332272,0.412916,-2.758479,0.168324
14.273790,-0.438683,0.530722,-2.761894,0.167826
14.305509,-0.545028,0.646644,-2.766352,0.167884
14.337229,-0.652378,0.761929,-2.771783,0.166865
14.368948,-0.759522,0.875941,-2.778028,0.165510
14.400668,-0.866027,0.988550,-2.785419,0.163770
14.432387,-0.972318,1.097214,-2.792787,0.163606
14.464107,-1.078974,1.204483,-2.800701,0.162194
14.495826,-1.184616,1.308922,-2.809765,0.161957
14.527546,-1.291247,1.412141,-2.819543,0.159004
14.559265,-1.397262,1.511229,-2.830078,0.157190
14.590985,-1.502340,1.607608,-2.840952,0.155362
14.622705,-1.608055,1.700428,-2.852188,0.153037
14.654424,-1.712332,1.790138,-2.863868,0.150713
14.686144,-1.816434,1.875859,-2.875194,0.148322
14.717863,-1.919598,1.957295,-2.887033,0.146592
14.749583,-2.023489,2.033908,-2.898737,0.144262
14.781302,-2.127736,2.107799,-2.909812,0.139910
14.813022,-2.230830,2.176879,-2.921276,0.136442
14.844741,-2.332642,2.240613,-2.932486,0.133618
14.876461,-2.433815,2.299996,-2.943322,0.131267
14.908180,-2.534500,2.354896,-2.953624,0.128133
14.939900,-2.635222,2.402968,-2.963456,0.125685
14.971619,-2.735178,2.447623,-2.972846,0.122545
15.003339,-2.833328,2.486130,-2.981466,0.121617
15.035058,-2.932290,2.518684,-2.989761,0.119396
15.066778,-3.030598,2.545836,-2.996932,0.117756
15.098497,-3.129158,2.568838,-3.003646,0.115377
15.130217,-3.227049,2.586474,-3.009278,0.113578
15.161937,-3.324503,2.599033,-3.013917,0.111868
15.193656,-3.421745,2.605691,-3.017363,0.110156
15.225376,-3.517625,2.606289,-3.020209,0.109540
15.257095,-3.613127,2.601090,-3.022258,0.108822
15.288815,-3.706931,2.590607,-3.023606,0.109077
15.320534,-3.801343,2.575155,-3.024477,0.107545
15.352254,-3.894928,2.554222,-3.024823,0.105985
15.383973,-3.986068,2.529499,-3.024739,0.105867
15.415693,-4.075201,2.499534,-3.024178,0.106390
15.447412,-4.163109,2.464749,-3.024364,0.106477
15.479132,-4.249917,2.424713,-3.023780,0.106103
15.510851,-4.335364,2.381101,-3.022643,0.105728
15.542571,-4.417843,2.332910,-3.021532,0.106178
15.574290,-4.499404,2.280838,-3.020568,0.105742
15.606010,-4.577307,2.224886,-3.018928,0.106831
15.637730,-4.653934,2.164396,-3.017288,0.106957
15.669449,-4.728351,2.100344,-3.015241,0.107005
15.701169,-4.799582,2.033395,-3.013427,0.107927
15.732888,-4.869095,1.962150,-3.011840,0.107692
15.764608,-4.935457,1.887505,-3.010025,0.107995
15.796327,-4.998699,1.808827,-3.008307,0.107760
15.828047,-5.059732,1.726692,-3.007268,0.106564
15.859766,-5.117060,1.642481,-3.005620,0.106396
15.891486,-5.171311,1.556071,-3.003850,0.106713
15.923205,-5.222347,1.467145,-3.002602,0.106780
15.954925,-5.269992,1.375667,-3.001150,0.106733
15.986644,-5.314812,1.282120,-3.000126,0.106414
16.018364,-5.355566,1.186703,-2.999070,0.106726
16.050083,-5.393511,1.088939,-2.998294,0.106289
16.081803,-5.427701,0.989474,-2.997578,0.105775
16.113523,-5.457239,0.888541,-2.996451,0.105780
16.145242,-5.482945,0.785767,-2.995196,0.105624
16.176962,-5.505093,0.682026,-2.994321,0.105383
16.208681,-5.523666,0.576945,-2.993392,0.104761
16.240401,-5.537368,0.470139,-2.992480,0.103582
16.272120,-5.547233,0.363962,-2.991899,0.104007
16.303840,-5.552544,0.256978,-2.991349,0.103935
16.335559,-5.553197,0.149205,-2.990851,0.103711
16.367279,-5.550062,0.041039,-2.989496,0.103085
16.398998,-5.542383,-0.066723,-2.988077,0.103123
16.430718,-5.530855,-0.174181,-2.986673,0.103358
16.462437,-5.514545,-0.280835,-2.985513,0.103916
