t_s,x_m,y_m,z_m,error_norm_m,score_hint
2.213689,2.002428,1.380343,-3.262097,0.021406,81.864888
2.257095,2.003942,1.379591,-3.265004,0.022231,81.864888
2.300501,2.003481,1.379736,-3.268504,0.021725,81.864888
2.343907,2.004564,1.380358,-3.269709,0.021847,81.864888
2.387312,2.004889,1.382410,-3.272056,0.020188,81.864888
2.430718,2.003881,1.382253,-3.275482,0.019734,81.864888
2.474124,2.002908,1.380077,-3.278199,0.021475,81.864888
2.517529,2.004962,1.379342,-3.279810,0.022808,81.864888
2.560935,2.004404,1.379317,-3.282487,0.022616,81.864888
2.604341,2.004281,1.378608,-3.284690,0.023297,81.864888
2.647746,2.004028,1.378239,-3.288303,0.023174,81.864888
2.691152,2.004184,1.377917,-3.291814,0.023172,81.864888
2.734558,2.004110,1.376742,-3.294213,0.024243,81.864888
2.777963,2.004283,1.376493,-3.295113,0.024830,81.864888
2.821369,2.004705,1.376645,-3.296859,0.024875,81.864888
2.864775,2.004593,1.375372,-3.298744,0.026114,81.864888
2.908180,2.004419,1.374544,-3.301217,0.026755,81.864888
2.951586,2.007085,1.373411,-3.302761,0.028499,81.864888
2.994992,2.005074,1.373197,-3.304838,0.028241,81.864888
3.038397,2.004916,1.372837,-3.306813,0.028540,81.864888
3.081803,2.004280,1.372609,-3.307574,0.028957,81.864888
3.125209,2.002540,1.372788,-3.308873,0.028740,81.864888
3.168614,2.002260,1.374050,-3.310859,0.027458,81.864888
3.212020,2.001809,1.374234,-3.312639,0.027235,81.864888
3.255426,2.003022,1.372333,-3.315036,0.028937,81.864888
3.298831,2.001861,1.370601,-3.316915,0.030443,81.864888
3.342237,2.001585,1.371621,-3.317690,0.029666,81.864888
3.385643,2.001481,1.373915,-3.319586,0.027365,81.864888
3.429048,2.000218,1.374121,-3.322399,0.026762,81.864888
3.472454,2.001420,1.374902,-3.324249,0.025942,81.864888
3.515860,2.001746,1.374209,-3.326278,0.026486,81.864888
3.559265,2.002325,1.375899,-3.327624,0.024890,81.864888
3.602671,2.002464,1.376030,-3.327994,0.025006,81.864888
3.646077,2.001900,1.376505,-3.328995,0.024567,81.864888
3.689482,2.000378,1.375115,-3.331267,0.025564,81.864888
3.732888,2.000212,1.374811,-3.332726,0.025788,81.864888
3.776294,1.998282,1.374966,-3.333699,0.025717,81.864888
3.819699,1.998291,1.376213,-3.334282,0.024612,81.864888
3.863105,1.997562,1.375143,-3.336490,0.025445,81.864888
3.906511,1.998415,1.375942,-3.336323,0.024836,81.864888
3.949917,1.998577,1.377157,-3.336476,0.023844,81.864888
3.993322,1.997567,1.376739,-3.337716,0.024214,81.864888
4.036728,1.999441,1.376333,-3.339405,0.024272,81.864888
4.080134,1.998502,1.374350,-3.340358,0.026199,81.864888
4.123539,1.999070,1.373827,-3.341729,0.026560,81.864888
4.166945,1.996384,1.373134,-3.342403,0.027457,81.864888
4.210351,1.997794,1.373828,-3.343561,0.026534,81.864888
4.253756,1.998366,1.374691,-3.344375,0.025596,81.864888
4.297162,1.998478,1.372600,-3.345561,0.027578,81.864888
4.340568,1.999423,1.371685,-3.344274,0.028663,81.864888
4.383973,1.998029,1.369809,-3.345118,0.030509,81.864888
4.427379,1.998031,1.370524,-3.344829,0.029884,81.864888
4.470785,1.998410,1.368267,-3.344461,0.032183,81.864888
4.514190,1.999376,1.367995,-3.344926,0.032374,81.864888
4.557596,2.000089,1.367124,-3.345008,0.033238,81.864888
4.601002,2.001062,1.368322,-3.345711,0.031981,81.864888
4.644407,2.000587,1.366495,-3.345893,0.033761,81.864888
4.687813,2.001926,1.366403,-3.345878,0.033900,81.864888
4.731219,2.003204,1.365580,-3.345923,0.034795,81.864888
4.774624,2.003127,1.366157,-3.345213,0.034289,81.864888
4.818030,2.002943,1.366010,-3.345834,0.034321,81.864888
4.861436,2.004267,1.366391,-3.347147,0.033948,81.864888
4.904841,2.004678,1.365056,-3.345938,0.035390,81.864888
4.948247,2.003933,1.365953,-3.345836,0.034390,81.864888
4.991653,2.004371,1.366586,-3.344890,0.033867,81.864888
5.035058,2.003669,1.367127,-3.344174,0.033275,81.864888
5.078464,2.004776,1.368134,-3.344003,0.032389,81.864888
5.121870,2.004374,1.366845,-3.342386,0.033722,81.864888
5.165275,2.004801,1.366139,-3.341206,0.034549,81.864888
5.208681,2.005008,1.367245,-3.339902,0.033594,81.864888
5.252087,2.003614,1.367230,-3.340388,0.033250,81.864888
5.295492,2.003742,1.368053,-3.339013,0.032539,81.864888
5.338898,2.003849,1.369100,-3.339685,0.031325,81.864888
5.382304,2.003130,1.370063,-3.339089,0.030262,81.864888
5.425710,2.002746,1.369542,-3.338393,0.030718,81.864888
5.469115,2.001701,1.370140,-3.336975,0.030092,81.864888
5.512521,2.001350,1.370103,-3.335912,0.030114,81.864888
5.555927,2.001037,1.371551,-3.334632,0.028687,81.864888
5.599332,2.001359,1.371785,-3.333884,0.028421,81.864888
5.642738,2.001068,1.372617,-3.332790,0.027572,81.864888
5.686144,2.000399,1.373996,-3.330981,0.026256,81.864888
5.729549,2.001304,1.374759,-3.330448,0.025435,81.864888
5.772955,1.999843,1.374437,-3.328497,0.025795,81.864888
5.816361,1.999617,1.376326,-3.329106,0.023722,81.864888
5.859766,2.000354,1.377448,-3.327682,0.022600,81.864888
5.903172,1.999873,1.379365,-3.326406,0.020671,81.864888
5.946578,1.998537,1.379651,-3.323682,0.020541,81.864888
5.989983,1.999716,1.379716,-3.322479,0.020384,81.864888
6.033389,1.999696,1.380411,-3.321490,0.019638,81.864888
6.076795,2.000483,1.379458,-3.320324,0.020565,81.864888
6.120200,2.000575,1.379593,-3.318639,0.020430,81.864888
6.163606,1.999684,1.379686,-3.316309,0.020360,81.864888
6.207012,2.000514,1.378538,-3.314591,0.021502,81.864888
6.250417,2.000181,1.377167,-3.311943,0.022920,81.864888
6.293823,2.001519,1.377349,-3.310144,0.022778,81.864888
6.337229,1.999765,1.378178,-3.308449,0.021881,81.864888
6.380634,1.999796,1.378411,-3.306946,0.021616,81.864888
6.424040,2.001573,1.377355,-3.304701,0.022735,81.864888
6.467446,2.003168,1.377323,-3.302538,0.022935,81.864888
6.510851,2.003100,1.376616,-3.300817,0.023606,81.864888
6.554257,2.002494,1.376170,-3.298625,0.023977,81.864888
6.597663,2.002132,1.375053,-3.297053,0.025039,81.864888
6.641068,2.001643,1.374929,-3.294623,0.025127,81.864888
6.684474,2.001972,1.373706,-3.292386,0.026369,81.864888
6.727880,2.001616,1.374696,-3.287549,0.025508,81.864888
6.771285,2.001022,1.373460,-3.284791,0.026745,81.864888
6.814691,2.001013,1.372839,-3.282678,0.027325,81.864888
6.858097,2.001476,1.372225,-3.281804,0.027841,81.864888
6.901503,1.999963,1.372198,-3.278921,0.027846,81.864888
6.944908,1.999214,1.371836,-3.277329,0.028182,81.864888
6.988314,1.999079,1.371897,-3.275053,0.028120,81.864888
7.031720,1.999927,1.371682,-3.272291,0.028321,81.864888
7.075125,2.001652,1.372461,-3.269535,0.027592,81.864888
7.118531,2.002925,1.373888,-3.267832,0.026281,81.864888
7.161937,2.003160,1.375264,-3.264711,0.024938,81.864888
7.205342,2.001487,1.374985,-3.261734,0.025059,81.864888
7.248748,2.002960,1.374611,-3.258115,0.025575,81.864888
7.292154,2.003322,1.373963,-3.255456,0.026257,81.864888
7.335559,2.001980,1.374329,-3.251272,0.025823,81.864888
7.378965,2.001313,1.373620,-3.248590,0.026470,81.864888
7.422371,2.001094,1.373117,-3.244839,0.027024,81.864888
7.465776,1.999890,1.374159,-3.242854,0.025887,81.864888
7.509182,1.999365,1.374688,-3.240716,0.025329,81.864888
7.552588,2.000477,1.375870,-3.237245,0.024160,81.864888
7.595993,2.000472,1.377051,-3.235393,0.022955,81.864888
7.639399,2.000758,1.375437,-3.233474,0.024610,81.864888
7.682805,2.000872,1.374522,-3.230391,0.025530,81.864888
7.726210,2.002169,1.373916,-3.227008,0.026199,81.864888
7.769616,2.002655,1.374678,-3.222905,0.025462,81.864888
7.813022,2.002620,1.373921,-3.219072,0.026213,81.864888
7.856427,2.002851,1.374891,-3.215005,0.025300,81.864888
7.899833,2.001728,1.374554,-3.212247,0.025515,81.864888
7.943239,1.999846,1.373417,-3.209410,0.026585,81.864888
7.986644,1.997640,1.374319,-3.206991,0.025796,81.864888
8.030050,1.994793,1.373403,-3.202515,0.027107,81.864888
8.073456,1.995342,1.372772,-3.200102,0.027626,81.864888
8.116861,1.995535,1.371532,-3.197119,0.028827,81.864888
8.160267,1.993991,1.371609,-3.194557,0.029066,81.864888
8.203673,1.995054,1.372489,-3.190835,0.027984,81.864888
8.247078,1.995025,1.373312,-3.188160,0.027229,81.864888
8.290484,1.994987,1.374653,-3.184814,0.025933,81.864888
8.333890,1.994078,1.375341,-3.182129,0.025538,81.864888
8.377295,1.994967,1.374475,-3.177831,0.026109,81.864888
8.420701,1.995680,1.373423,-3.172855,0.026936,81.864888
8.464107,1.994392,1.372826,-3.168819,0.027747,81.864888
8.507513,1.994996,1.373553,-3.164716,0.026919,81.864888
8.550918,1.995628,1.373701,-3.161553,0.026660,81.864888
8.594324,1.995533,1.374631,-3.159192,0.025789,81.864888
8.637730,1.994446,1.373693,-3.156298,0.026956,81.864888
8.681135,1.994438,1.374078,-3.152737,0.026585,81.864888
8.724541,1.995124,1.374779,-3.150181,0.025863,81.864888
8.767947,1.994957,1.373701,-3.146974,0.026993,81.864888
8.811352,1.995970,1.374950,-3.142447,0.025495,81.864888
8.854758,1.997153,1.376383,-3.138554,0.023893,81.864888
8.898164,1.997777,1.374985,-3.134640,0.025189,81.864888
8.941569,1.999498,1.376930,-3.131273,0.023183,81.864888
8.984975,1.998702,1.376794,-3.127548,0.023342,81.864888
9.028381,1.999601,1.377328,-3.123293,0.022728,81.864888
9.071786,1.999309,1.377408,-3.120095,0.022693,81.864888
9.115192,1.998505,1.378031,-3.116469,0.022115,81.864888
9.158598,1.998961,1.376888,-3.113339,0.023280,81.864888
9.202003,1.998804,1.376141,-3.109022,0.023968,81.864888
9.245409,2.000282,1.376689,-3.104284,0.023329,81.864888
9.288815,2.000777,1.376852,-3.100348,0.023169,81.864888
9.332220,2.001277,1.377310,-3.097535,0.022774,81.864888
9.375626,2.003526,1.376410,-3.094963,0.023990,81.864888
9.419032,2.003663,1.376476,-3.090437,0.023869,81.864888
9.462437,2.002690,1.376818,-3.087333,0.023448,81.864888
9.505843,2.003102,1.378297,-3.082355,0.021944,81.864888
9.549249,2.003814,1.380440,-3.078652,0.019949,81.864888
9.592654,2.004921,1.379207,-3.076016,0.021454,81.864888
9.636060,2.005353,1.379346,-3.071977,0.021392,81.864888
9.679466,2.006584,1.379091,-3.067794,0.021944,81.864888
9.722871,2.005680,1.379448,-3.063985,0.021338,81.864888
9.766277,2.006200,1.378939,-3.061387,0.022032,81.864888
9.809683,2.006317,1.379804,-3.058377,0.021304,81.864888
9.853088,2.005308,1.377683,-3.054711,0.023066,81.864888
9.896494,2.005425,1.377816,-3.050428,0.022903,81.864888
9.939900,2.004017,1.379120,-3.047514,0.021397,81.864888
9.983306,2.005025,1.379190,-3.042499,0.021430,81.864888
10.026711,2.004594,1.377584,-3.039301,0.022920,81.864888
10.070117,2.003861,1.378048,-3.034964,0.022296,81.864888
10.113523,2.004372,1.378979,-3.031199,0.021473,81.864888
10.156928,2.003120,1.377755,-3.027983,0.022471,81.864888
10.200334,2.002292,1.378477,-3.025213,0.021686,81.864888
10.243740,2.002220,1.379383,-3.020655,0.020738,81.864888
10.287145,2.000841,1.380039,-3.017437,0.019986,81.864888
10.330551,2.000123,1.378340,-3.014267,0.021676,81.864888
10.373957,2.000912,1.378191,-3.010960,0.021848,81.864888
10.417362,2.000723,1.376962,-3.008171,0.023103,81.864888
10.460768,1.999271,1.374528,-3.004677,0.025525,81.864888
10.504174,1.997278,1.374438,-3.001626,0.025768,81.864888
10.547579,1.996679,1.374010,-2.998656,0.026291,81.864888
10.590985,1.996821,1.375080,-2.996346,0.025324,81.864888
10.634391,1.997890,1.374375,-2.993563,0.025979,81.864888
10.677796,1.996922,1.374769,-2.989411,0.442096,81.864888
10.721202,1.555493,1.374125,-2.984673,0.445136,81.864888
10.764608,1.113851,1.373990,-2.981391,0.447942,81.864888
10.808013,0.671639,1.372607,-2.978048,0.450253,81.864888
10.851419,0.231256,1.372895,-2.974705,0.454289,81.864888
10.894825,-0.210657,1.373234,-2.972029,0.456797,81.864888
10.938230,-0.651836,1.373029,-2.969166,0.460070,81.864888
10.981636,-1.093160,1.372927,-2.966022,0.463191,81.864888
11.025042,-1.533589,1.370836,-2.964637,0.467334,81.864888
11.068447,-1.974266,1.372150,-2.962387,0.038151,81.864888
11.111853,-1.973696,1.370873,-2.958713,0.039405,81.864888
11.155259,-1.974218,1.370624,-2.956755,0.039349,81.864888
11.198664,-1.975138,1.370599,-2.953752,0.038765,81.864888
11.242070,-1.975797,1.371630,-2.950267,0.037497,81.864888
11.285476,-1.974923,1.372776,-2.946624,0.037148,81.864888
11.328881,-1.974561,1.372546,-2.943143,0.037513,81.864888
11.372287,-1.972126,1.374989,-2.940113,0.037520,81.864888
11.415693,-1.970434,1.375056,-2.936800,0.038723,81.864888
11.459098,-1.970530,1.375662,-2.933219,0.038232,81.864888
11.502504,-1.971891,1.374770,-2.929043,0.037775,81.864888
11.545910,-1.973010,1.375456,-2.925899,0.036495,81.864888
11.589316,-1.971758,1.375385,-2.922682,0.037498,81.864888
11.632721,-1.970009,1.374904,-2.920993,0.039112,81.864888
11.676127,-1.967618,1.374166,-2.917913,0.041443,81.864888
11.719533,-1.966708,1.375804,-2.915810,0.041164,81.864888
11.762938,-1.966160,1.374723,-2.913107,0.042251,81.864888
11.806344,-1.964351,1.374411,-2.911747,0.043882,81.864888
11.849750,-1.963597,1.375450,-2.909283,0.043908,81.864888
11.893155,-1.963210,1.375865,-2.907651,0.044005,81.864888
11.936561,-1.964378,1.376622,-2.904092,0.042611,81.864888
11.979967,-1.963878,1.376704,-2.901326,0.042996,81.864888
12.023372,-1.963914,1.375844,-2.898432,0.043459,81.864888
12.066778,-1.963260,1.375289,-2.895482,0.044347,81.864888
12.110184,-1.962768,1.375239,-2.893222,0.044790,81.864888
12.153589,-1.961303,1.373859,-2.892783,0.046709,81.864888
12.196995,-1.962128,1.373740,-2.890022,0.046116,81.864888
12.240401,-1.963792,1.373985,-2.888167,0.044610,81.864888
12.283806,-1.964597,1.371824,-2.886469,0.045264,81.864888
12.327212,-1.965511,1.373193,-2.883681,0.043734,81.864888
12.370618,-1.964919,1.373845,-2.882017,0.043800,81.864888
12.414023,-1.965473,1.375559,-2.880999,0.042317,81.864888
12.457429,-1.964050,1.375580,-2.879784,0.288937,81.864888
12.500835,-1.965017,1.067327,-2.878190,0.291655,81.864888
12.544240,-1.967678,0.758562,-2.876694,0.293679,81.864888
12.587646,-1.968363,0.451786,-2.875973,0.297915,81.864888
12.631052,-1.970646,0.143285,-2.874596,0.300280,81.864888
12.674457,-1.971758,-0.164532,-2.873500,0.303454,81.864888
12.717863,-1.972241,-0.473969,-2.871907,0.305077,81.864888
12.761269,-1.973006,-0.782726,-2.870287,0.307353,81.864888
12.804674,-1.974137,-1.091258,-2.868854,0.309825,81.864888
12.848080,-1.973440,-1.399176,-2.868088,0.026619,81.864888
12.891486,-1.973398,-1.399749,-2.866606,0.026638,81.864888
12.934891,-1.973238,-1.398945,-2.865930,0.026852,81.864888
12.978297,-1.973748,-1.398900,-2.865321,0.026394,81.864888
13.021703,-1.973343,-1.399232,-2.864042,0.026773,81.864888
13.065109,-1.972561,-1.398031,-2.862482,0.027575,81.864888
13.108514,-1.972352,-1.398740,-2.860965,0.027712,81.864888
13.151920,-1.972042,-1.399473,-2.860731,0.028045,81.864888
13.195326,-1.973107,-1.399226,-2.858939,0.026935,81.864888
13.238731,-1.973382,-1.399526,-2.857380,0.026629,81.864888
13.282137,-1.973171,-1.400051,-2.856131,0.026830,81.864888
13.325543,-1.973778,-1.400689,-2.855454,0.026233,81.864888
13.368948,-1.974094,-1.401016,-2.854778,0.025928,81.864888
13.412354,-1.974585,-1.401837,-2.854419,0.025489,81.864888
13.455760,-1.973212,-1.401146,-2.853616,0.026816,81.864888
13.499165,-1.975473,-1.401418,-2.852702,0.024568,81.864888
13.542571,-1.973004,-1.402730,-2.852270,0.027134,81.864888
13.585977,-1.972625,-1.403644,-2.852316,0.027624,81.864888
13.629382,-1.972416,-1.403511,-2.852065,0.027818,81.864888
13.672788,-1.970460,-1.404491,-2.851923,0.029896,81.864888
13.716194,-1.969220,-1.405865,-2.851728,0.031353,81.864888
13.759599,-1.968945,-1.405854,-2.850836,0.031605,81.864888
13.803005,-1.969218,-1.406380,-2.850876,0.031443,81.864888
13.846411,-1.969392,-1.406405,-2.851134,0.031288,81.864888
13.889816,-1.970630,-1.406566,-2.850183,0.030095,81.864888
13.933222,-1.971138,-1.405538,-2.850617,0.029395,81.864888
13.976628,-1.972983,-1.405388,-2.850746,0.027558,81.864888
14.020033,-1.973413,-1.406224,-2.851864,0.027361,81.864888
14.063439,-1.973739,-1.405510,-2.851748,0.026874,81.864888
14.106845,-1.972708,-1.404463,-2.852161,0.027707,81.864888
14.150250,-1.972433,-1.404095,-2.852977,0.027963,81.864888
14.193656,-1.973454,-1.405687,-2.854405,0.027360,81.864888
14.237062,-1.972031,-1.406988,-2.854843,0.029039,81.864888
14.280467,-1.972458,-1.406501,-2.854612,0.028441,81.864888
14.323873,-1.973120,-1.406889,-2.856043,0.028009,81.864888
14.367279,-1.973752,-1.407180,-2.856105,0.027418,81.864888
14.410684,-1.973162,-1.407065,-2.857090,0.028007,81.864888
14.454090,-1.974169,-1.406582,-2.858036,0.026969,81.864888
14.497496,-1.974909,-1.406912,-2.858052,0.026251,81.864888
14.540902,-1.976040,-1.406909,-2.857592,0.025037,81.864888
14.584307,-1.977866,-1.406813,-2.857750,0.023216,81.864888
14.627713,-1.977418,-1.406868,-2.858250,0.023638,81.864888
14.671119,-1.978348,-1.406835,-2.859200,0.022746,81.864888
14.714524,-1.979318,-1.406084,-2.859962,0.021591,81.864888
14.757930,-1.979290,-1.405405,-2.861118,0.021445,81.864888
14.801336,-1.978151,-1.405551,-2.863681,0.022724,81.864888
14.844741,-1.978321,-1.407852,-2.863926,0.023145,81.864888
14.888147,-1.979112,-1.407916,-2.864434,0.022380,81.864888
14.931553,-1.979027,-1.406547,-2.865673,0.022017,81.864888
14.974958,-1.977723,-1.405452,-2.865498,0.022935,81.864888
15.018364,-1.978965,-1.404742,-2.866993,0.021564,81.864888
15.061770,-1.979192,-1.406585,-2.868407,0.021827,81.864888
15.105175,-1.979545,-1.405280,-2.867997,0.021183,81.864888
15.148581,-1.978655,-1.404336,-2.869055,0.021867,81.864888
15.191987,-1.978011,-1.403939,-2.870962,0.022392,81.864888
15.235392,-1.974811,-1.404296,-2.870760,0.025762,81.864888
15.278798,-1.973981,-1.405442,-2.872332,0.026787,81.864888
15.322204,-1.972210,-1.406766,-2.873173,0.028895,81.864888
15.365609,-1.972984,-1.406814,-2.874511,0.028217,81.864888
15.409015,-1.971903,-1.407108,-2.875250,0.029492,81.864888
15.452421,-1.970816,-1.406183,-2.876824,0.030366,81.864888
15.495826,-1.970348,-1.405086,-2.878571,0.030631,81.864888
15.539232,-1.971562,-1.404032,-2.881424,0.029118,81.864888
15.582638,-1.972517,-1.405181,-2.883058,0.028424,81.864888
15.626043,-1.972442,-1.404858,-2.885560,0.028350,81.864888
15.669449,-1.973835,-1.406093,-2.886353,0.027478,81.864888
15.712855,-1.972429,-1.405457,-2.887235,0.028952,81.864888
15.756260,-1.971768,-1.404060,-2.889082,0.029420,81.864888
15.799666,-1.969985,-1.404208,-2.891032,0.031201,81.864888
15.843072,-1.970503,-1.404410,-2.893827,0.030592,81.864888
15.886477,-1.969840,-1.405981,-2.897275,0.031252,81.864888
15.929883,-1.969407,-1.407443,-2.898598,0.032160,81.864888
15.973289,-1.969031,-1.406191,-2.901133,0.032212,81.864888
16.016694,-1.968212,-1.405247,-2.903515,0.032832,81.864888
16.060100,-1.968929,-1.405291,-2.905860,0.032157,81.864888
16.103506,-1.969470,-1.406303,-2.907384,0.032017,81.864888
16.146912,-1.971845,-1.405021,-2.911109,0.029234,81.864888
16.190317,-1.972793,-1.405068,-2.912541,0.028583,81.864888
16.233723,-1.973427,-1.404103,-2.915946,0.027617,81.864888
16.277129,-1.972013,-1.405132,-2.919321,0.028987,81.864888
16.320534,-1.971657,-1.404404,-2.921989,0.029206,81.864888
16.363940,-1.971779,-1.405048,-2.924358,0.029252,81.864888
16.407346,-1.970906,-1.406063,-2.927471,0.030207,81.864888
16.450751,-1.968969,-1.406960,-2.929422,0.032402,81.864888
16.494157,-1.967690,-1.405958,-2.933198,0.033265,81.864888
16.537563,-1.967362,-1.406462,-2.935405,0.033778,81.864888
16.580968,-1.967108,-1.405684,-2.938333,0.033871,81.864888
16.624374,-1.967904,-1.405835,-2.940784,0.033204,81.864888
16.667780,-1.968504,-1.406547,-2.943882,0.032726,81.864888
16.711185,-1.969847,-1.406874,-2.946792,0.031513,81.864888
16.754591,-1.968819,-1.407134,-2.948962,0.032715,81.864888
16.797997,-1.969700,-1.408727,-2.951445,0.032387,81.864888
16.841402,-1.969301,-1.407204,-2.954620,0.032359,81.864888
16.884808,-1.969257,-1.406574,-2.957529,0.032304,81.864888
16.928214,-1.970070,-1.407759,-2.961018,0.031712,81.864888
16.971619,-1.970154,-1.408301,-2.964204,0.031759,81.864888
17.015025,-1.969941,-1.407671,-2.967965,0.031674,81.864888
17.058431,-1.969550,-1.407717,-2.970600,0.032171,81.864888
17.101836,-1.969235,-1.406299,-2.973967,0.032129,81.864888
17.145242,-1.970555,-1.406941,-2.977131,0.031022,81.864888
17.188648,-1.970953,-1.405741,-2.978626,0.030843,81.864888
17.232053,-1.971374,-1.405964,-2.982544,0.030317,81.864888
17.275459,-1.970609,-1.406531,-2.986650,0.030960,81.864888
17.318865,-1.973065,-1.406728,-2.990817,0.028486,81.864888
17.362270,-1.975232,-1.404992,-2.993933,0.026120,81.864888
17.405676,-1.974715,-1.405289,-2.996450,0.026895,81.864888
17.449082,-1.975725,-1.406062,-2.999462,0.026230,81.864888
17.492487,-1.973906,-1.407232,-3.003913,0.027929,81.864888
17.535893,-1.975088,-1.407876,-3.007308,0.027019,81.864888
17.579299,-1.974124,-1.407042,-3.010584,0.027733,81.864888
17.622705,-1.972813,-1.405091,-3.014517,0.028439,81.864888
17.666110,-1.972911,-1.405353,-3.017936,0.028410,81.864888
17.709516,-1.972708,-1.403220,-3.020252,0.028587,81.864888
17.752922,-1.973609,-1.405139,-3.024687,0.027774,81.864888
17.796327,-1.972766,-1.405591,-3.027805,0.028766,81.864888
17.839733,-1.972278,-1.405434,-3.032380,0.028958,81.864888
17.883139,-1.972814,-1.404996,-3.035595,0.028444,81.864888
17.926544,-1.972941,-1.405134,-3.038755,0.028450,81.864888
17.969950,-1.972644,-1.407538,-3.043254,0.029049,81.864888
18.013356,-1.971794,-1.408842,-3.048140,0.029969,81.864888
18.056761,-1.972249,-1.407797,-3.050997,0.029382,81.864888
18.100167,-1.973063,-1.408799,-3.055634,0.028721,81.864888
18.143573,-1.973716,-1.408586,-3.058539,0.028173,81.864888
18.186978,-1.975705,-1.408309,-3.061984,0.026278,81.864888
18.230384,-1.974088,-1.406952,-3.064519,0.027652,81.864888
18.273790,-1.974127,-1.408176,-3.068491,0.027874,81.864888
18.317195,-1.974764,-1.409578,-3.072506,0.027655,81.864888
18.360601,-1.973557,-1.408196,-3.076997,0.028166,81.864888
18.404007,-1.974165,-1.407008,-3.080504,0.027296,81.864888
18.447412,-1.973192,-1.407004,-3.084182,0.028217,81.864888
18.490818,-1.973944,-1.408356,-3.087703,0.027906,81.864888
18.534224,-1.974964,-1.410297,-3.089691,0.028002,81.864888
18.577629,-1.975055,-1.409795,-3.093727,0.027648,81.864888
18.621035,-1.974482,-1.410580,-3.098370,0.028231,81.864888
18.664441,-1.972889,-1.409344,-3.101085,0.029466,81.864888
18.707846,-1.973450,-1.409760,-3.105293,0.028967,81.864888
18.751252,-1.973058,-1.409010,-3.108773,0.029127,81.864888
18.794658,-1.972110,-1.409465,-3.112637,0.030103,81.864888
18.838063,-1.973278,-1.410962,-3.116426,0.029520,81.864888
18.881469,-1.973500,-1.408555,-3.118727,0.028825,81.864888
18.924875,-1.973676,-1.407121,-3.122080,0.028349,81.864888
18.968280,-1.972945,-1.407023,-3.125679,0.029016,81.864888
