t_s,x_m,y_m,z_m,error_norm_m
7.111853,3.313272,0.848971,-3.238041,0.000000
7.161937,3.334140,0.821146,-3.239154,0.000000
7.212020,3.355008,0.793322,-3.240267,0.000000
7.262104,3.375876,0.765498,-3.241380,0.000000
7.312187,3.396745,0.737674,-3.242493,0.000000
7.362270,3.417613,0.709850,-3.243606,0.000000
7.412354,3.438481,0.682026,-3.244719,0.000000
7.462437,3.459349,0.654201,-3.245832,0.000000
7.512521,3.480217,0.626377,-3.246945,0.000000
7.562604,3.501085,0.598553,-3.248058,0.000000
7.612688,3.521953,0.570729,-3.249171,0.000000
7.662771,3.542821,0.542905,-3.250284,0.000000
7.712855,3.563689,0.515081,-3.251397,0.000000
7.762938,3.584558,0.487257,-3.252510,0.000000
7.813022,3.605426,0.459432,-3.253623,0.000000
7.863105,3.626294,0.431608,-3.254736,0.000000
7.913189,3.647162,0.403784,-3.255849,0.000000
7.963272,3.668030,0.375960,-3.256962,0.000000
8.013356,3.688898,0.348136,-3.258075,0.000000
8.063439,3.709766,0.320312,-3.259188,0.000000
8.113523,3.730634,0.292487,-3.260301,0.000000
8.163606,3.751503,0.264663,-3.261413,0.000000
8.213689,3.772371,0.236839,-3.262526,0.000000
8.263773,3.793239,0.209015,-3.263639,0.000000
8.313856,3.814107,0.181191,-3.264752,0.000000
8.363940,3.834975,0.153367,-3.265865,0.000000
8.414023,3.855843,0.125543,-3.266978,0.000000
8.464107,3.876711,0.097718,-3.268091,0.000000
8.514190,3.897579,0.069894,-3.269204,0.000000
8.564274,3.918447,0.042070,-3.270317,0.000000
8.614357,3.939316,0.014246,-3.271430,0.000000
8.664441,3.960184,-0.013578,-3.272543,0.000000
8.714524,3.981052,-0.041402,-3.273656,0.000000
8.764608,4.000683,-0.069014,-3.274678,0.000000
8.814691,4.016191,-0.095917,-3.275396,0.000000
8.864775,4.027576,-0.122113,-3.275811,0.000000
8.914858,4.034838,-0.147600,-3.275922,0.000000
8.964942,4.037977,-0.172378,-3.275730,0.000000
9.015025,4.036993,-0.196449,-3.275234,0.000000
9.065109,4.031886,-0.219811,-3.274435,0.000000
9.115192,4.022656,-0.242465,-3.273332,0.000000
9.165275,4.009303,-0.264410,-3.271926,0.000000
9.215359,3.991827,-0.285648,-3.270216,0.000000
9.265442,3.970228,-0.306177,-3.268203,0.000000
9.315526,3.945743,-0.326210,-3.265977,0.000000
9.365609,3.921258,-0.346244,-3.263751,0.000000
9.415693,3.896772,-0.366277,-3.261525,0.000000
9.465776,3.872287,-0.386311,-3.259299,0.000000
9.515860,3.847802,-0.406344,-3.257073,0.000000
9.565943,3.823317,-0.426377,-3.254847,0.000000
9.616027,3.798831,-0.446411,-3.252621,0.000000
9.666110,3.774346,-0.466444,-3.250395,0.000000
9.716194,3.749861,-0.486477,-3.248169,0.000000
9.766277,3.725376,-0.506511,-3.245943,0.000000
9.816361,3.700890,-0.526544,-3.243717,0.000000
9.866444,3.676405,-0.546578,-3.241491,0.000000
9.916528,3.651920,-0.566611,-3.239265,0.000000
9.966611,3.627435,-0.586644,-3.237040,0.000000
10.016694,3.602949,-0.606678,-3.234814,0.000000
10.066778,3.578464,-0.626711,-3.232588,0.000000
10.116861,3.553979,-0.646745,-3.230362,0.000000
10.166945,3.529494,-0.666778,-3.228136,0.000000
10.217028,3.505008,-0.686811,-3.225910,0.000000
10.267112,3.480523,-0.706845,-3.223684,0.000000
10.317195,3.456038,-0.726878,-3.221458,0.000000
10.367279,3.431553,-0.746912,-3.219232,0.000000
10.417362,3.407067,-0.766945,-3.217006,0.000000
10.467446,3.382582,-0.786978,-3.214780,0.000000
10.517529,3.358097,-0.807012,-3.212554,0.000000
10.567613,3.333612,-0.827045,-3.210328,0.000000
10.617696,3.309126,-0.847078,-3.208102,0.000000
10.667780,3.284641,-0.867112,-3.205876,0.000000
10.717863,3.260156,-0.887145,-3.203651,0.000000
10.767947,3.235671,-0.907179,-3.201425,0.000000
10.818030,3.211185,-0.927212,-3.199199,0.000000
10.868114,3.186700,-0.947245,-3.196973,0.000000
10.918197,3.162215,-0.967279,-3.194747,0.000000
10.968280,3.137730,-0.987312,-3.192521,0.000000
11.018364,3.113244,-1.007346,-3.190295,0.000000
11.068447,3.088759,-1.027379,-3.188069,0.000000
11.118531,3.064274,-1.047412,-3.185843,0.000000
11.168614,3.039789,-1.067446,-3.183617,0.000000
11.218698,3.015303,-1.087479,-3.181391,0.000000
11.268781,2.990818,-1.107513,-3.179165,0.000000
11.318865,2.966333,-1.127546,-3.176939,0.000000
11.368948,2.941848,-1.147579,-3.174713,0.000000
11.419032,2.917362,-1.167613,-3.172487,0.000000
11.469115,2.892877,-1.187646,-3.170262,0.000000
11.519199,2.868392,-1.207679,-3.168036,0.000000
11.569282,2.843907,-1.227713,-3.165810,0.000000
11.619366,2.819421,-1.247746,-3.163584,0.000000
11.669449,2.794936,-1.267780,-3.161358,0.000000
11.719533,2.770451,-1.287813,-3.159132,0.000000
11.769616,2.745965,-1.307846,-3.156906,0.000000
11.819699,2.721480,-1.327880,-3.154680,0.000000
11.869783,2.696995,-1.347913,-3.152454,0.000000
11.919866,2.672510,-1.367947,-3.150228,0.000000
11.969950,2.648024,-1.387980,-3.148002,0.000000
12.020033,2.623539,-1.408013,-3.145776,0.000000
12.070117,2.599054,-1.428047,-3.143550,0.000000
12.120200,2.574569,-1.448080,-3.141324,0.000000
12.170284,2.550083,-1.468114,-3.139098,0.000000
12.220367,2.525598,-1.488147,-3.136873,0.000000
12.270451,2.501113,-1.508180,-3.134647,0.000000
12.320534,2.476628,-1.528214,-3.132421,0.000000
12.370618,2.452142,-1.548247,-3.130195,0.000000
12.420701,2.427657,-1.568280,-3.127969,0.000000
12.470785,2.403172,-1.588314,-3.125743,0.000000
12.520868,2.378687,-1.608347,-3.123517,0.000000
12.570952,2.354201,-1.628381,-3.121291,0.000000
12.621035,2.329716,-1.648414,-3.119065,0.000000
12.671119,2.305231,-1.668447,-3.116839,0.000000
12.721202,2.280746,-1.688481,-3.114613,0.000000
12.771285,2.256260,-1.708514,-3.112387,0.000000
12.821369,2.231775,-1.728548,-3.110161,0.000000
12.871452,2.207290,-1.748581,-3.107935,0.000000
12.921536,2.182805,-1.768614,-3.105710,0.000000
12.971619,2.158319,-1.788648,-3.103484,0.000000
13.021703,2.133834,-1.808681,-3.101258,0.000000
13.071786,2.109349,-1.828715,-3.099032,0.000000
13.121870,2.084864,-1.848748,-3.096806,0.000000
13.171953,2.060378,-1.868781,-3.094580,0.000000
13.222037,2.035893,-1.888815,-3.092354,0.000000
13.272120,2.010963,-1.907587,-3.090187,0.000000
13.322204,1.985045,-1.923555,-3.088151,0.000000
13.372287,1.958140,-1.936721,-3.086246,0.000000
13.422371,1.930246,-1.947083,-3.084472,0.000000
13.472454,1.901364,-1.954642,-3.082828,0.000000
13.522538,1.871494,-1.959398,-3.081316,0.000000
13.572621,1.840637,-1.961350,-3.079935,0.000000
13.622705,1.808791,-1.960499,-3.078684,0.000000
13.672788,1.775957,-1.956845,-3.077565,0.000000
13.722871,1.742136,-1.950388,-3.076576,0.000000
13.772955,1.707326,-1.941127,-3.075718,0.000000
13.823038,1.671973,-1.930325,-3.074933,0.000000
13.873122,1.636620,-1.919523,-3.074147,0.000000
13.923205,1.601267,-1.908720,-3.073361,0.000000
13.973289,1.565914,-1.897918,-3.072576,0.000000
14.023372,1.530561,-1.887116,-3.071790,0.000000
14.073456,1.495208,-1.876313,-3.071005,0.000000
14.123539,1.459855,-1.865511,-3.070219,0.000000
14.173623,1.424502,-1.854709,-3.069433,0.000000
14.223706,1.389149,-1.843907,-3.068648,0.000000
14.273790,1.353796,-1.833104,-3.067862,0.000000
14.323873,1.318443,-1.822302,-3.067077,0.000000
14.373957,1.283089,-1.811500,-3.066291,0.000000
14.424040,1.247736,-1.800697,-3.065505,0.000000
14.474124,1.212383,-1.789895,-3.064720,0.000000
14.524207,1.177030,-1.779093,-3.063934,0.000000
14.574290,1.141677,-1.768290,-3.063148,0.000000
14.624374,1.106324,-1.757488,-3.062363,0.000000
14.674457,1.070971,-1.746686,-3.061577,0.000000
14.724541,1.035618,-1.735883,-3.060792,0.000000
14.774624,1.000265,-1.725081,-3.060006,0.000000
14.824708,0.964912,-1.714279,-3.059220,0.000000
14.874791,0.929559,-1.703476,-3.058435,0.000000
14.924875,0.894206,-1.692674,-3.057649,0.000000
14.974958,0.858853,-1.681872,-3.056863,0.000000
15.025042,0.823500,-1.671069,-3.056078,0.000000
15.075125,0.788147,-1.660267,-3.055292,0.000000
15.125209,0.752794,-1.649465,-3.054507,0.000000
15.175292,0.717441,-1.638662,-3.053721,0.000000
15.225376,0.682088,-1.627860,-3.052935,0.000000
15.275459,0.646735,-1.617058,-3.052150,0.000000
15.325543,0.611382,-1.606256,-3.051364,0.000000
15.375626,0.576029,-1.595453,-3.050578,0.000000
15.425710,0.540676,-1.584651,-3.049793,0.000000
15.475793,0.505323,-1.573849,-3.049007,0.000000
15.525876,0.469970,-1.563046,-3.048222,0.000000
15.575960,0.434617,-1.552244,-3.047436,0.000000
15.626043,0.399263,-1.541442,-3.046650,0.000000
15.676127,0.363910,-1.530639,-3.045865,0.000000
15.726210,0.328557,-1.519837,-3.045079,0.000000
15.776294,0.293204,-1.509035,-3.044293,0.000000
15.826377,0.257851,-1.498232,-3.043508,0.000000
15.876461,0.222498,-1.487430,-3.042722,0.000000
15.926544,0.187145,-1.476628,-3.041937,0.000000
15.976628,0.151792,-1.465825,-3.041151,0.000000
16.026711,0.116439,-1.455023,-3.040365,0.000000
16.076795,0.081086,-1.444221,-3.039580,0.000000
16.126878,0.045733,-1.433418,-3.038794,0.000000
16.176962,0.010380,-1.422616,-3.038008,0.000000
16.227045,-0.024973,-1.411814,-3.037223,0.000000
16.277129,-0.060326,-1.401011,-3.036437,0.000000
16.327212,-0.095679,-1.390209,-3.035652,0.000000
16.377295,-0.131032,-1.379407,-3.034866,0.000000
16.427379,-0.166385,-1.368605,-3.034080,0.000000
16.477462,-0.201738,-1.357802,-3.033295,0.000000
16.527546,-0.237091,-1.347000,-3.032509,0.000000
16.577629,-0.272444,-1.336198,-3.031723,0.000000
16.627713,-0.307797,-1.325395,-3.030938,0.000000
16.677796,-0.343150,-1.314593,-3.030152,0.000000
16.727880,-0.378503,-1.303791,-3.029367,0.000000
16.777963,-0.413856,-1.292988,-3.028581,0.000000
16.828047,-0.449209,-1.282186,-3.027795,0.000000
16.878130,-0.484563,-1.271384,-3.027010,0.000000
16.928214,-0.519916,-1.260581,-3.026224,0.000000
16.978297,-0.555269,-1.249779,-3.025438,0.000000
17.028381,-0.590622,-1.238977,-3.024653,0.000000
17.078464,-0.625975,-1.228174,-3.023867,0.000000
17.128548,-0.661328,-1.217372,-3.023082,0.000000
17.178631,-0.696681,-1.206570,-3.022296,0.000000
17.228715,-0.732034,-1.195767,-3.021510,0.000000
17.278798,-0.767387,-1.184965,-3.020725,0.000000
17.328881,-0.802740,-1.174163,-3.019939,0.000000
17.378965,-0.838093,-1.163361,-3.019153,0.000000
17.429048,-0.873446,-1.152558,-3.018368,0.000000
17.479132,-0.908799,-1.141756,-3.017582,0.000000
17.529215,-0.944152,-1.130954,-3.016797,0.000000
17.579299,-0.979505,-1.120151,-3.016011,0.000000
17.629382,-1.014858,-1.109349,-3.015225,0.000000
17.679466,-1.050211,-1.098547,-3.014440,0.000000
17.729549,-1.085564,-1.087744,-3.013654,0.000000
17.779633,-1.120917,-1.076942,-3.012869,0.000000
17.829716,-1.156270,-1.066140,-3.012083,0.000000
17.879800,-1.191623,-1.055337,-3.011297,0.000000
17.929883,-1.226976,-1.044535,-3.010512,0.000000
17.979967,-1.262329,-1.033733,-3.009726,0.000000
18.030050,-1.297682,-1.022930,-3.008940,0.000000
18.080134,-1.333035,-1.012128,-3.008155,0.000000
18.130217,-1.368388,-1.001326,-3.007369,0.000000
18.180301,-1.403742,-0.990523,-3.006584,0.000000
18.230384,-1.439095,-0.979721,-3.005798,0.000000
18.280467,-1.474448,-0.968919,-3.005012,0.000000
18.330551,-1.509801,-0.958116,-3.004227,0.000000
18.380634,-1.544149,-0.946935,-3.003532,0.000000
18.430718,-1.576877,-0.935142,-3.002985,0.000000
18.480801,-1.607985,-0.922737,-3.002586,0.000000
18.530885,-1.637472,-0.909721,-3.002333,0.000000
18.580968,-1.665339,-0.896094,-3.002228,0.000000
18.631052,-1.691586,-0.881855,-3.002270,0.000000
18.681135,-1.716212,-0.867004,-3.002460,0.000000
18.731219,-1.739218,-0.851542,-3.002797,0.000000
18.781302,-1.760604,-0.835468,-3.003281,0.000000
18.831386,-1.780369,-0.818783,-3.003912,0.000000
18.881469,-1.798514,-0.801486,-3.004691,0.000000
18.931553,-1.816043,-0.783957,-3.005526,0.000000
18.981636,-1.833573,-0.766427,-3.006361,0.000000
19.031720,-1.851102,-0.748898,-3.007195,0.000000
19.081803,-1.868631,-0.731369,-3.008030,0.000000
19.131886,-1.886160,-0.713840,-3.008865,0.000000
19.181970,-1.903689,-0.696311,-3.009699,0.000000
19.232053,-1.921219,-0.678781,-3.010534,0.000000
19.282137,-1.938748,-0.661252,-3.011369,0.000000
19.332220,-1.956277,-0.643723,-3.012204,0.000000
19.382304,-1.973806,-0.626194,-3.013038,0.000000
19.432387,-1.991336,-0.608664,-3.013873,0.000000
19.482471,-2.008865,-0.591135,-3.014708,0.000000
19.532554,-2.026394,-0.573606,-3.015543,0.000000
19.582638,-2.043923,-0.556077,-3.016377,0.000000
19.632721,-2.061452,-0.538548,-3.017212,0.000000
19.682805,-2.078982,-0.521018,-3.018047,0.000000
19.732888,-2.096511,-0.503489,-3.018881,0.000000
19.782972,-2.114040,-0.485960,-3.019716,0.000000
19.833055,-2.131569,-0.468431,-3.020551,0.000000
19.883139,-2.149098,-0.450902,-3.021386,0.000000
19.933222,-2.166628,-0.433372,-3.022220,0.000000
19.983306,-2.184157,-0.415843,-3.023055,0.000000
20.033389,-2.201686,-0.398314,-3.023890,0.000000
20.083472,-2.219215,-0.380785,-3.024725,0.000000
20.133556,-2.236745,-0.363255,-3.025559,0.000000
20.183639,-2.254274,-0.345726,-3.026394,0.000000
20.233723,-2.271803,-0.328197,-3.027229,0.000000
20.283806,-2.289332,-0.310668,-3.028063,0.000000
20.333890,-2.306861,-0.293139,-3.028898,0.000000
20.383973,-2.324391,-0.275609,-3.029733,0.000000
20.434057,-2.341920,-0.258080,-3.030568,0.000000
20.484140,-2.359449,-0.240551,-3.031402,0.000000
20.534224,-2.376978,-0.223022,-3.032237,0.000000
20.584307,-2.394508,-0.205492,-3.033072,0.000000
20.634391,-2.412037,-0.187963,-3.033907,0.000000
20.684474,-2.429566,-0.170434,-3.034741,0.000000
20.734558,-2.447095,-0.152905,-3.035576,0.000000
20.784641,-2.464624,-0.135376,-3.036411,0.000000
20.834725,-2.482154,-0.117846,-3.037245,0.000000
20.884808,-2.499683,-0.100317,-3.038080,0.000000
20.934891,-2.517212,-0.082788,-3.038915,0.000000
20.984975,-2.534741,-0.065259,-3.039750,0.000000
21.035058,-2.552270,-0.047730,-3.040584,0.000000
21.085142,-2.569800,-0.030200,-3.041419,0.000000
21.135225,-2.587329,-0.012671,-3.042254,0.000000
21.185309,-2.604858,0.004858,-3.043088,0.000000
21.235392,-2.622387,0.022387,-3.043923,0.000000
21.285476,-2.639917,0.039917,-3.044758,0.000000
21.335559,-2.657446,0.057446,-3.045593,0.000000
21.385643,-2.674975,0.074975,-3.046427,0.000000
21.435726,-2.692504,0.092504,-3.047262,0.000000
21.485810,-2.710033,0.110033,-3.048097,0.000000
21.535893,-2.727563,0.127563,-3.048932,0.000000
21.585977,-2.745092,0.145092,-3.049766,0.000000
21.636060,-2.762621,0.162621,-3.050601,0.000000
21.686144,-2.780150,0.180150,-3.051436,0.000000
21.736227,-2.797679,0.197679,-3.052270,0.000000
21.786311,-2.815209,0.215209,-3.053105,0.000000
21.836394,-2.832738,0.232738,-3.053940,0.000000
21.886477,-2.850267,0.250267,-3.054775,0.000000
21.936561,-2.867796,0.267796,-3.055609,0.000000
21.986644,-2.885326,0.285326,-3.056444,0.000000
22.036728,-2.902855,0.302855,-3.057279,0.000000
22.086811,-2.920384,0.320384,-3.058114,0.000000
22.136895,-2.937913,0.337913,-3.058948,0.000000
22.186978,-2.955442,0.355442,-3.059783,0.000000
22.237062,-2.972972,0.372972,-3.060618,0.000000
22.287145,-2.990501,0.390501,-3.061452,0.000000
22.337229,-3.008030,0.408030,-3.062287,0.000000
22.387312,-3.025559,0.425559,-3.063122,0.000000
22.437396,-3.043088,0.443088,-3.063957,0.000000
22.487479,-3.060618,0.460618,-3.064791,0.000000
22.537563,-3.078147,0.478147,-3.065626,0.000000
22.587646,-3.095676,0.495676,-3.066461,0.000000
22.637730,-3.113205,0.513205,-3.067295,0.000000
22.687813,-3.130735,0.530735,-3.068130,0.000000
22.737896,-3.148264,0.548264,-3.068965,0.000000
22.787980,-3.165793,0.565793,-3.069800,0.000000
22.838063,-3.183322,0.583322,-3.070634,0.000000
22.888147,-3.200851,0.600851,-3.071469,0.000000
22.938230,-3.218381,0.618381,-3.072304,0.000000
22.988314,-3.235910,0.635910,-3.073139,0.000000
23.038397,-3.253439,0.653439,-3.073973,0.000000
23.088481,-3.270968,0.670968,-3.074808,0.000000
23.138564,-3.288497,0.688497,-3.075643,0.000000
23.188648,-3.306027,0.706027,-3.076477,0.000000
23.238731,-3.323556,0.723556,-3.077312,0.000000
23.288815,-3.341085,0.741085,-3.078147,0.000000
23.338898,-3.358614,0.758614,-3.078982,0.000000
23.388982,-3.376144,0.776144,-3.079816,0.000000
23.439065,-3.393673,0.793673,-3.080651,0.000000
23.489149,-3.411202,0.811202,-3.081486,0.000000
23.539232,-3.428731,0.828731,-3.082321,0.000000
23.589316,-3.446260,0.846260,-3.083155,0.000000
23.639399,-3.463790,0.863790,-3.083990,0.000000
23.689482,-3.481319,0.881319,-3.084825,0.000000
23.739566,-3.498848,0.898848,-3.085659,0.000000
23.789649,-3.516377,0.916377,-3.086494,0.000000
23.839733,-3.533907,0.933907,-3.087329,0.000000
23.889816,-3.551436,0.951436,-3.088164,0.000000
23.939900,-3.568965,0.968965,-3.088998,0.000000
23.989983,-3.586494,0.986494,-3.089833,0.000000
24.040067,-3.604023,1.004023,-3.090668,0.000000
24.090150,-3.621553,1.021553,-3.091503,0.000000
24.140234,-3.639082,1.039082,-3.092337,0.000000
24.190317,-3.656611,1.056611,-3.093172,0.000000
24.240401,-3.674140,1.074140,-3.094007,0.000000
24.290484,-3.691669,1.091669,-3.094841,0.000000
24.340568,-3.709199,1.109199,-3.095676,0.000000
24.390651,-3.722794,1.124591,-3.096379,0.000000
24.440735,-3.731592,1.137379,-3.096923,0.000000
24.490818,-3.735592,1.147561,-3.097306,0.000000
24.540902,-3.734794,1.155138,-3.097528,0.000000
24.590985,-3.729199,1.160109,-3.097591,0.000000
24.641068,-3.718807,1.162475,-3.097493,0.000000
24.691152,-3.703616,1.162236,-3.097235,0.000000
24.741235,-3.683629,1.159391,-3.096817,0.000000
24.791319,-3.658844,1.153941,-3.096239,0.000000
24.841402,-3.629261,1.145886,-3.095501,0.000000
24.891486,-3.594880,1.135225,-3.094602,0.000000
24.941569,-3.559636,1.124096,-3.093675,0.000000
24.991653,-3.524393,1.112966,-3.092747,0.000000
25.041736,-3.489149,1.101836,-3.091820,0.000000
25.091820,-3.453905,1.090707,-3.090892,0.000000
25.141903,-3.418661,1.079577,-3.089965,0.000000
25.191987,-3.383417,1.068447,-3.089037,0.000000
25.242070,-3.348173,1.057318,-3.088110,0.000000
25.292154,-3.312929,1.046188,-3.087182,0.000000
25.342237,-3.277685,1.035058,-3.086255,0.000000
25.392321,-3.242441,1.023929,-3.085327,0.000000
25.442404,-3.207197,1.012799,-3.084400,0.000000
25.492487,-3.171953,1.001669,-3.083472,0.000000
25.542571,-3.136709,0.990540,-3.082545,0.000000
25.592654,-3.101465,0.979410,-3.081618,0.000000
25.642738,-3.066221,0.968280,-3.080690,0.000000
25.692821,-3.030978,0.957151,-3.079763,0.000000
25.742905,-2.995734,0.946021,-3.078835,0.000000
25.792988,-2.960490,0.934891,-3.077908,0.000000
25.843072,-2.925246,0.923762,-3.076980,0.000000
