t_s,x_m,y_m,z_m,error_norm_m
12.293823,3.963545,0.905172,-3.146620,0.058345
12.340568,3.957528,0.921724,-3.147393,0.059447
12.387312,3.948402,0.939720,-3.148914,0.059636
12.434057,3.944123,0.959046,-3.150113,0.057650
12.480801,3.934997,0.975621,-3.152121,0.059130
12.527546,3.928145,0.993378,-3.152235,0.059320
12.574290,3.922329,1.013172,-3.152095,0.057407
12.621035,3.916703,1.030319,-3.153022,0.057880
12.667780,3.909762,1.049354,-3.154569,0.056627
12.714524,3.902631,1.065989,-3.156864,0.057634
12.761269,3.896073,1.084129,-3.157351,0.057372
12.808013,3.889088,1.101251,-3.159456,0.057935
12.854758,3.883108,1.120592,-3.160831,0.056305
12.901503,3.875781,1.135669,-3.163318,0.058926
12.948247,3.867882,1.153215,-3.165663,0.059234
12.994992,3.860498,1.170351,-3.167476,0.059950
13.041736,3.852426,1.190646,-3.167894,0.057155
13.088481,3.845739,1.209906,-3.169579,0.054009
13.135225,3.837755,1.227013,-3.171417,0.052231
13.181970,3.828529,1.242559,-3.171689,0.051466
13.228715,3.816072,1.255916,-3.173196,0.052071
13.275459,3.801619,1.271917,-3.173206,0.049383
13.322204,3.785105,1.285084,-3.174831,0.048658
13.368948,3.770062,1.298923,-3.174968,0.047890
13.415693,3.748632,1.309797,-3.175990,0.047678
13.462437,3.727072,1.321490,-3.175238,0.046942
13.509182,3.704396,1.329771,-3.176393,0.048961
13.555927,3.681699,1.337267,-3.177912,0.052318
13.602671,3.655165,1.346004,-3.178110,0.053233
13.649416,3.627094,1.352921,-3.178181,0.055384
13.696160,3.598069,1.358654,-3.178021,0.058743
13.742905,3.566833,1.365033,-3.178804,0.061298
13.789649,3.534066,1.370370,-3.177075,0.064711
13.836394,3.497729,1.373536,-3.177756,0.067319
13.883139,3.460777,1.376352,-3.177314,0.071089
13.929883,3.421950,1.381309,-3.176204,0.073527
13.976628,3.380120,1.381769,-3.176156,0.074400
14.023372,3.338956,1.380723,-3.176950,0.076254
14.070117,3.296558,1.381371,-3.176265,0.076560
14.116861,3.253529,1.383609,-3.176162,0.075876
14.163606,3.209152,1.382946,-3.176247,0.074532
14.210351,3.167393,1.383094,-3.175463,0.075602
14.257095,3.124512,1.381796,-3.175519,0.075869
14.303840,3.082980,1.383183,-3.174973,0.076864
14.350584,3.038665,1.381901,-3.175916,0.075677
14.397329,2.995377,1.381546,-3.175737,0.075347
14.444073,2.955528,1.380368,-3.174489,0.078619
14.490818,2.909794,1.382696,-3.174017,0.075304
14.537563,2.866268,1.382883,-3.173711,0.074629
14.584307,2.822393,1.382435,-3.174340,0.073689
14.631052,2.777801,1.382695,-3.174559,0.071923
14.677796,2.734041,1.385024,-3.175008,0.070479
14.724541,2.689986,1.381203,-3.175392,0.070202
14.771285,2.643821,1.381993,-3.176519,0.066736
14.818030,2.600415,1.382361,-3.175567,0.066158
14.864775,2.556476,1.384434,-3.175241,0.064603
14.911519,2.514385,1.382889,-3.176533,0.065642
14.958264,2.472552,1.385049,-3.176315,0.066112
15.005008,2.429196,1.386070,-3.174569,0.065516
15.051753,2.386677,1.384271,-3.175102,0.066200
15.098497,2.346536,1.381548,-3.174209,0.069567
15.145242,2.305120,1.380869,-3.174596,0.071095
15.191987,2.262198,1.381923,-3.175280,0.070699
15.238731,2.220289,1.381840,-3.175093,0.071640
15.285476,2.176996,1.380872,-3.174658,0.071496
15.332220,2.136454,1.380736,-3.173130,0.073876
15.378965,2.093232,1.382062,-3.173946,0.073111
15.425710,2.049296,1.383154,-3.175362,0.071692
15.472454,2.007913,1.382550,-3.174868,0.073289
15.519199,1.964911,1.381648,-3.175844,0.073299
15.565943,1.923870,1.381969,-3.175806,0.074972
15.612688,1.882294,1.381089,-3.175291,0.076450
15.659432,1.840338,1.380066,-3.175414,0.077564
15.706177,1.798347,1.383007,-3.174355,0.077766
15.752922,1.758560,1.382567,-3.173729,0.080888
15.799666,1.716767,1.380058,-3.175308,0.082382
15.846411,1.676142,1.379523,-3.175785,0.084641
15.893155,1.633292,1.381685,-3.175784,0.084144
15.939900,1.590059,1.379311,-3.174700,0.084381
15.986644,1.550178,1.376921,-3.175789,0.087794
16.033389,1.508045,1.379088,-3.176558,0.087911
16.080134,1.464627,1.381238,-3.176408,0.086875
16.126878,1.424292,1.382155,-3.175806,0.089169
16.173623,1.382296,1.383576,-3.173684,0.089857
16.220367,1.339833,1.385700,-3.174056,0.089848
16.267112,1.297367,1.387496,-3.175290,0.089885
16.313856,1.254982,1.389446,-3.174961,0.090112
16.360601,1.215537,1.386298,-3.174469,0.093925
16.407346,1.174709,1.387285,-3.174283,0.095796
16.454090,1.136624,1.386713,-3.175311,0.100532
16.500835,1.096626,1.386710,-3.174834,0.103379
16.547579,1.054878,1.386649,-3.174171,0.104512
16.594324,1.013021,1.386248,-3.174425,0.105533
16.641068,0.969171,1.385957,-3.173523,0.104633
16.687813,0.927025,1.387410,-3.174223,0.105104
16.734558,0.884122,1.387585,-3.173753,0.105056
16.781302,0.840537,1.388988,-3.171893,0.104297
16.828047,0.797219,1.387473,-3.171289,0.104054
16.874791,0.754455,1.384288,-3.171030,0.104591
16.921536,0.712726,1.383407,-3.170445,0.105880
16.968280,0.669526,1.386586,-3.169147,0.105208
17.015025,0.627058,1.384542,-3.168828,0.105896
17.061770,0.584080,1.384651,-3.169070,0.105728
17.108514,0.541855,1.383000,-3.168977,0.106603
17.155259,0.499719,1.380148,-3.170403,0.107655
17.202003,0.457366,1.377620,-3.170588,0.108617
17.248748,0.416191,1.377122,-3.169448,0.110455
17.295492,0.374346,1.375415,-3.170920,0.111666
17.342237,0.328809,1.375948,-3.169736,0.109042
17.388982,0.284672,1.373381,-3.168760,0.108491
17.435726,0.240361,1.374305,-3.169111,0.106820
17.482471,0.196580,1.375252,-3.169101,0.105696
17.529215,0.153656,1.375901,-3.170223,0.105363
17.575960,0.109795,1.374293,-3.169034,0.104884
17.622705,0.068530,1.375729,-3.169224,0.106055
17.669449,0.024109,1.373448,-3.169684,0.105040
17.716194,-0.017431,1.373458,-3.170224,0.106247
17.762938,-0.060116,1.374369,-3.170714,0.106138
17.809683,-0.101020,1.373989,-3.170620,0.108119
17.856427,-0.144561,1.375119,-3.169761,0.107260
17.903172,-0.186969,1.378423,-3.172582,0.106739
17.949917,-0.230044,1.376902,-3.173458,0.106780
17.996661,-0.273127,1.376883,-3.173108,0.106578
18.043406,-0.317485,1.374581,-3.173428,0.105619
18.090150,-0.360479,1.376121,-3.173511,0.105113
18.136895,-0.403337,1.377111,-3.173693,0.104873
18.183639,-0.443561,1.378865,-3.173317,0.107094
18.230384,-0.487688,1.377629,-3.173845,0.106066
18.277129,-0.530876,1.376651,-3.173959,0.105941
18.323873,-0.572242,1.378195,-3.173945,0.107061
18.370618,-0.613202,1.379753,-3.175377,0.108536
18.417362,-0.655727,1.379725,-3.175262,0.108865
18.464107,-0.698085,1.378609,-3.176656,0.109508
18.510851,-0.740751,1.377726,-3.175583,0.109901
18.557596,-0.782642,1.379653,-3.176483,0.110436
18.604341,-0.826465,1.379357,-3.176871,0.109523
18.651085,-0.865807,1.379340,-3.176403,0.112984
18.697830,-0.909802,1.380349,-3.176401,0.111676
18.744574,-0.951430,1.380579,-3.177427,0.112810
18.791319,-0.996759,1.381760,-3.178043,0.110155
18.838063,-1.038987,1.381217,-3.178459,0.110852
18.884808,-1.081220,1.379712,-3.176662,0.111762
18.931553,-1.124071,1.378939,-3.176245,0.111916
18.978297,-1.168020,1.379065,-3.176487,0.110804
19.025042,-1.208311,1.380840,-3.176002,0.113019
19.071786,-1.251355,1.379978,-3.175536,0.112994
19.118531,-1.295827,1.380833,-3.174489,0.111294
19.165275,-1.341725,1.379123,-3.173813,0.108648
19.212020,-1.384329,1.380099,-3.174196,0.108684
19.258765,-1.427576,1.381034,-3.173373,0.108174
19.305509,-1.469639,1.381941,-3.174037,0.108754
19.352254,-1.512786,1.382219,-3.172680,0.108498
19.398998,-1.556824,1.381575,-3.172599,0.107442
19.445743,-1.600031,1.381317,-3.170549,0.107296
19.492487,-1.642263,1.381067,-3.170803,0.107923
19.539232,-1.682430,1.381849,-3.171534,0.110366
19.585977,-1.724357,1.379746,-3.171494,0.111638
19.632721,-1.766584,1.380721,-3.171944,0.112043
19.679466,-1.809969,1.379302,-3.170555,0.111879
19.726210,-1.850721,1.376929,-3.169835,0.114449
19.772955,-1.891315,1.375991,-3.168703,0.116944
19.819699,-1.934281,1.376002,-3.168684,0.116830
19.866444,-1.977682,1.374954,-3.168870,0.116495
19.913189,-2.020009,1.375515,-3.168783,0.116892
19.959933,-2.059815,1.376545,-3.169083,0.119621
20.006678,-2.102269,1.373089,-3.170364,0.120622
20.053422,-2.144672,1.371650,-3.171468,0.121300
20.100167,-2.185131,1.369719,-3.171595,0.124068
20.146912,-2.226519,1.368827,-3.172110,0.125667
20.193656,-2.269859,1.368960,-3.171738,0.125183
20.240401,-2.312252,1.368106,-3.172517,0.125790
20.287145,-2.355739,1.366074,-3.173091,0.125674
20.333890,-2.399628,1.365852,-3.173761,0.124700
20.380634,-2.441650,1.367047,-3.173504,0.125188
20.427379,-2.484393,1.366202,-3.174125,0.125484
20.474124,-2.529901,1.365922,-3.174825,0.122975
20.520868,-2.572923,1.364750,-3.174210,0.123167
20.567613,-2.615169,1.367229,-3.173046,0.123121
20.614357,-2.658837,1.366101,-3.171043,0.122770
20.661102,-2.700373,1.367339,-3.172095,0.123625
20.707846,-2.744642,1.367671,-3.171445,0.122215
20.754591,-2.787916,1.367141,-3.172063,0.121907
20.801336,-2.828292,1.367231,-3.173050,0.124202
20.848080,-2.871526,1.367580,-3.173578,0.123710
20.894825,-2.913349,1.368684,-3.174985,0.124352
20.941569,-2.957241,1.369036,-3.174508,0.123276
20.988314,-2.999945,1.370186,-3.173878,0.123163
21.035058,-3.043363,1.370978,-3.174608,0.122387
21.081803,-3.087124,1.372753,-3.175815,0.121043
21.128548,-3.128888,1.374655,-3.174856,0.121726
21.175292,-3.170641,1.374689,-3.174737,0.122795
21.222037,-3.212349,1.373710,-3.173935,0.124152
21.268781,-3.253409,1.374753,-3.173838,0.125690
21.315526,-3.297259,1.373201,-3.174558,0.125001
21.362270,-3.340701,1.373162,-3.174424,0.124437
21.409015,-3.383123,1.375612,-3.174405,0.124350
21.455760,-3.423423,1.375840,-3.174231,0.123812
21.502504,-3.466412,1.375586,-3.174066,0.116882
21.549249,-3.505229,1.376817,-3.176045,0.109820
21.595993,-3.541634,1.376314,-3.178365,0.101639
21.642738,-3.571672,1.373633,-3.179444,0.096319
21.689482,-3.599606,1.371791,-3.179483,0.089065
21.736227,-3.623814,1.370901,-3.178991,0.081444
21.782972,-3.646275,1.367358,-3.177896,0.072171
21.829716,-3.663033,1.364399,-3.177014,0.064553
21.876461,-3.676962,1.359930,-3.175367,0.056148
21.923205,-3.685917,1.354841,-3.176401,0.048897
21.969950,-3.691821,1.352926,-3.176869,0.040333
22.016694,-3.690874,1.347755,-3.174858,0.035177
22.063439,-3.686933,1.339646,-3.172902,0.029475
22.110184,-3.681595,1.333103,-3.172652,0.021205
22.156928,-3.672836,1.324283,-3.172201,0.012780
22.203673,-3.660107,1.318044,-3.171288,0.004857
22.250417,-3.643544,1.307863,-3.169467,0.004650
22.297162,-3.620454,1.300049,-3.167854,0.010719
22.343907,-3.595399,1.291885,-3.167167,0.015903
22.390651,-3.566329,1.281077,-3.165898,0.016320
22.437396,-3.538436,1.271711,-3.163560,0.018289
22.484140,-3.508557,1.263723,-3.162945,0.019329
22.530885,-3.478947,1.250605,-3.160835,0.018076
22.577629,-3.450450,1.239421,-3.157920,0.018838
22.624374,-3.423807,1.228688,-3.155920,0.021591
22.671119,-3.395121,1.220857,-3.156847,0.023467
22.717863,-3.365555,1.211298,-3.155555,0.023958
22.764608,-3.336579,1.202033,-3.154412,0.025151
22.811352,-3.305999,1.191340,-3.154213,0.024358
22.858097,-3.275920,1.179024,-3.154075,0.023302
22.904841,-3.245899,1.168289,-3.150989,0.022654
22.951586,-3.215764,1.153760,-3.148080,0.020555
22.998331,-3.189889,1.142352,-3.147466,0.023951
23.045075,-3.162734,1.131825,-3.146412,0.026363
23.091820,-3.133280,1.120341,-3.145630,0.026371
23.138564,-3.103442,1.111149,-3.143426,0.026379
23.185309,-3.074595,1.097561,-3.141572,0.026555
23.232053,-3.046322,1.089905,-3.141614,0.028452
23.278798,-3.018059,1.079171,-3.140552,0.029749
23.325543,-2.988030,1.067376,-3.137006,0.028989
23.372287,-2.960423,1.058388,-3.136034,0.031263
23.419032,-2.931461,1.047951,-3.135168,0.031938
23.465776,-2.902267,1.037356,-3.133649,0.032328
23.512521,-2.873342,1.025924,-3.131416,0.032805
23.559265,-2.844567,1.014773,-3.130334,0.033525
23.606010,-2.815591,1.004405,-3.128953,0.034177
23.652755,-2.785320,0.991402,-3.125968,0.033197
23.699499,-2.755386,0.980817,-3.124504,0.032866
23.746244,-2.723315,0.966946,-3.122200,0.030263
23.792988,-2.693566,0.956791,-3.119652,0.030222
23.839733,-2.664396,0.947167,-3.116709,0.030890
23.886477,-2.636294,0.936690,-3.115484,0.032349
23.933222,-2.608029,0.927279,-3.113911,0.033780
23.979967,-2.577770,0.917314,-3.111611,0.033343
24.026711,-2.545500,0.907315,-3.110389,0.030785
24.073456,-2.516349,0.895165,-3.108491,0.031147
24.120200,-2.485339,0.882952,-3.106797,0.029732
24.166945,-2.455051,0.874130,-3.105805,0.029104
24.213689,-2.425644,0.860831,-3.104098,0.029210
24.260434,-2.395781,0.849731,-3.102523,0.028996
24.307179,-2.366001,0.838846,-3.102230,0.028586
24.353923,-2.334986,0.824262,-3.100061,0.027721
24.400668,-2.306049,0.812326,-3.099254,0.028464
