t_s,x_m,y_m,z_m,error_norm_m,score_hint
3.706177,1.945137,0.779640,-3.127021,0.026666,95.361047
3.756260,1.965091,0.779406,-3.127888,0.027678,95.361047
3.806344,1.986138,0.780035,-3.131232,0.026449,95.361047
3.856427,2.006879,0.779396,-3.132848,0.026302,95.361047
3.906511,2.028324,0.779174,-3.134436,0.025003,95.361047
3.956594,2.049563,0.779089,-3.136570,0.023223,95.361047
4.006678,2.068575,0.777716,-3.138050,0.023517,95.361047
4.056761,2.088699,0.775722,-3.139628,0.023165,95.361047
4.106845,2.107862,0.774049,-3.140337,0.022957,95.361047
4.156928,2.128186,0.773261,-3.142736,0.020582,95.361047
4.207012,2.143976,0.771915,-3.145281,0.021350,95.361047
4.257095,2.163522,0.767210,-3.147481,0.021429,95.361047
4.307179,2.180489,0.763022,-3.150109,0.022603,95.361047
4.357262,2.199161,0.759026,-3.151707,0.022147,95.361047
4.407346,2.218855,0.755838,-3.152902,0.020059,95.361047
4.457429,2.236369,0.750863,-3.153731,0.020423,95.361047
4.507513,2.254668,0.744254,-3.154228,0.021153,95.361047
4.557596,2.271505,0.736251,-3.156604,0.023166,95.361047
4.607679,2.288796,0.730267,-3.158231,0.023113,95.361047
4.657763,2.306796,0.723884,-3.160193,0.022561,95.361047
4.707846,2.323759,0.717713,-3.160687,0.022283,95.361047
4.757930,2.339634,0.713259,-3.161850,0.020643,95.361047
4.808013,2.356574,0.706868,-3.164504,0.019270,95.361047
4.858097,2.372414,0.700876,-3.165531,0.018164,95.361047
4.908180,2.388131,0.693199,-3.167643,0.017816,95.361047
4.958264,2.402271,0.684195,-3.169548,0.019056,95.361047
5.008347,2.415879,0.675853,-3.169948,0.020033,95.361047
5.058431,2.430489,0.668626,-3.171152,0.019039,95.361047
5.108514,2.446199,0.660086,-3.172758,0.017919,95.361047
5.158598,2.459540,0.650416,-3.174723,0.018522,95.361047
5.208681,2.474021,0.641874,-3.175608,0.017575,95.361047
5.258765,2.488994,0.630719,-3.177067,0.017929,95.361047
5.308848,2.502505,0.620858,-3.177898,0.017871,95.361047
5.358932,2.514038,0.610932,-3.178093,0.018726,95.361047
5.409015,2.527179,0.601762,-3.180522,0.016991,95.361047
5.459098,2.537868,0.593205,-3.181862,0.016388,95.361047
5.509182,2.549236,0.582118,-3.183832,0.016587,95.361047
5.559265,2.561225,0.572653,-3.185476,0.015237,95.361047
5.609349,2.571708,0.561205,-3.185768,0.016413,95.361047
5.659432,2.583017,0.549449,-3.185592,0.017170,95.361047
5.709516,2.593396,0.536974,-3.187450,0.017483,95.361047
5.759599,2.603449,0.524814,-3.189454,0.017505,95.361047
5.809683,2.613520,0.510551,-3.191358,0.018301,95.361047
5.859766,2.624412,0.499141,-3.192089,0.017366,95.361047
5.909850,2.633986,0.486621,-3.192887,0.017619,95.361047
5.959933,2.642379,0.474713,-3.194145,0.017963,95.361047
6.010017,2.652417,0.461661,-3.196105,0.016884,95.361047
6.060100,2.662407,0.449740,-3.198370,0.015031,95.361047
6.110184,2.671160,0.437252,-3.201165,0.013787,95.361047
6.160267,2.677722,0.423462,-3.201523,0.015750,95.361047
6.210351,2.686872,0.410186,-3.202928,0.014734,95.361047
6.260434,2.693467,0.395143,-3.205189,0.015219,95.361047
6.310518,2.701945,0.381844,-3.206504,0.014294,95.361047
6.360601,2.709040,0.368748,-3.208100,0.014253,95.361047
6.410684,2.717994,0.354216,-3.210565,0.011971,95.361047
6.460768,2.724555,0.338460,-3.211692,0.012032,95.361047
6.510851,2.731315,0.321250,-3.213517,0.011319,95.361047
6.560935,2.740501,0.306083,-3.215849,0.008277,95.361047
6.611018,2.745632,0.290703,-3.217745,0.008242,95.361047
6.661102,2.752683,0.276212,-3.220164,0.006333,95.361047
6.711185,2.758114,0.260902,-3.223785,0.004681,95.361047
6.761269,2.763002,0.244644,-3.224920,0.004578,95.361047
6.811352,2.768404,0.228904,-3.226847,0.003578,95.361047
6.861436,2.773691,0.213723,-3.227945,0.003594,95.361047
6.911519,2.777656,0.197878,-3.229315,0.003793,95.361047
6.961603,2.780356,0.180873,-3.230591,0.003732,95.361047
7.011686,2.785154,0.163886,-3.231843,0.003018,95.361047
7.061770,2.787846,0.148341,-3.232493,0.004112,95.361047
7.111853,2.790524,0.131637,-3.234202,0.003712,95.361047
7.161937,2.793099,0.116269,-3.235335,0.004668,95.361047
7.212020,2.796310,0.098999,-3.237063,0.004188,95.361047
7.262104,2.798602,0.082930,-3.238538,0.004777,95.361047
7.312187,2.801001,0.064614,-3.239465,0.004766,95.361047
7.362270,2.799854,0.048521,-3.241276,0.003689,95.361047
7.412354,2.802211,0.032344,-3.242983,0.004585,95.361047
7.462437,2.802940,0.015929,-3.244023,0.005150,95.361047
7.512521,2.803449,-0.002355,-3.245260,0.004675,95.361047
7.562604,2.802112,-0.018789,-3.246528,0.004118,95.361047
7.612688,2.800280,-0.033462,-3.247479,0.005289,95.361047
7.662771,2.799744,-0.050123,-3.249206,0.005209,95.361047
7.712855,2.798106,-0.065725,-3.248815,0.006940,95.361047
7.762938,2.796839,-0.082554,-3.249657,0.007128,95.361047
7.813022,2.796472,-0.097627,-3.251169,0.008555,95.361047
7.863105,2.793549,-0.113643,-3.251799,0.009172,95.361047
7.913189,2.789577,-0.130306,-3.252805,0.009072,95.361047
7.963272,2.787216,-0.147151,-3.252903,0.009512,95.361047
8.013356,2.785794,-0.161694,-3.254472,0.010977,95.361047
8.063439,2.782218,-0.178355,-3.255153,0.010996,95.361047
8.113523,2.778822,-0.195381,-3.256558,0.010331,95.361047
8.163606,2.774702,-0.213095,-3.256291,0.010239,95.361047
8.213689,2.769644,-0.231581,-3.256209,0.009961,95.361047
8.263773,2.764578,-0.246504,-3.258179,0.009736,95.361047
8.313856,2.758893,-0.263300,-3.259988,0.008747,95.361047
8.363940,2.754971,-0.277311,-3.260752,0.010042,95.361047
8.414023,2.751510,-0.293765,-3.262321,0.009599,95.361047
8.464107,2.746361,-0.311205,-3.263234,0.009140,95.361047
8.514190,2.739872,-0.327526,-3.264022,0.009038,95.361047
8.564274,2.734671,-0.341936,-3.264977,0.009841,95.361047
8.614357,2.729374,-0.356482,-3.266754,0.010114,95.361047
8.664441,2.723533,-0.372383,-3.266715,0.011356,95.361047
8.714524,2.717866,-0.387487,-3.267052,0.012836,95.361047
8.764608,2.710011,-0.401964,-3.269874,0.011387,95.361047
8.814691,2.702287,-0.416399,-3.271711,0.010952,95.361047
8.864775,2.694775,-0.430174,-3.273322,0.011174,95.361047
8.914858,2.686389,-0.442487,-3.274099,0.011919,95.361047
8.964942,2.677772,-0.455398,-3.275276,0.012303,95.361047
9.015025,2.668992,-0.470935,-3.277204,0.011295,95.361047
9.065109,2.661285,-0.486981,-3.278424,0.012070,95.361047
9.115192,2.650913,-0.499647,-3.279656,0.011371,95.361047
9.165275,2.641917,-0.511518,-3.281148,0.012096,95.361047
9.215359,2.631872,-0.523994,-3.282237,0.012252,95.361047
9.265442,2.622803,-0.535645,-3.284223,0.013331,95.361047
9.315526,2.612522,-0.548518,-3.285345,0.013595,95.361047
9.365609,2.602504,-0.561248,-3.285648,0.014662,95.361047
9.415693,2.589988,-0.573784,-3.286570,0.013508,95.361047
9.465776,2.578266,-0.584272,-3.286734,0.013912,95.361047
9.515860,2.564803,-0.594199,-3.288025,0.012757,95.361047
9.565943,2.554225,-0.606267,-3.289593,0.013638,95.361047
9.616027,2.540861,-0.616560,-3.289557,0.013381,95.361047
9.666110,2.528507,-0.625969,-3.291063,0.013767,95.361047
9.716194,2.514749,-0.636637,-3.292810,0.012662,95.361047
9.766277,2.499902,-0.645163,-3.294055,0.011762,95.361047
9.816361,2.486656,-0.655748,-3.295086,0.011598,95.361047
9.866444,2.471930,-0.665227,-3.295816,0.010896,95.361047
9.916528,2.457155,-0.675459,-3.296557,0.010038,95.361047
9.966611,2.443548,-0.686619,-3.298606,0.009770,95.361047
10.016694,2.430521,-0.696005,-3.299565,0.011246,95.361047
10.066778,2.415241,-0.702857,-3.300668,0.010859,95.361047
10.116861,2.398386,-0.709227,-3.301519,0.009566,95.361047
10.166945,2.385024,-0.717120,-3.303516,0.011067,95.361047
10.217028,2.369530,-0.724714,-3.304761,0.011119,95.361047
10.267112,2.354436,-0.732500,-3.305550,0.011889,95.361047
10.317195,2.338620,-0.739690,-3.306863,0.012184,95.361047
10.367279,2.322735,-0.745443,-3.308026,0.012729,95.361047
10.417362,2.305649,-0.751490,-3.308363,0.012441,95.361047
10.467446,2.289191,-0.757714,-3.309934,0.012853,95.361047
10.517529,2.271169,-0.764198,-3.310745,0.012160,95.361047
10.567613,2.255997,-0.769334,-3.310838,0.014550,95.361047
10.617696,2.237786,-0.772348,-3.310952,0.014082,95.361047
10.667780,2.220055,-0.776380,-3.312606,0.014168,95.361047
10.717863,2.202682,-0.780461,-3.312739,0.015100,95.361047
10.767947,2.183144,-0.784591,-3.314866,0.013863,95.361047
10.818030,2.165558,-0.789338,-3.316038,0.015097,95.361047
10.868114,2.147216,-0.793811,-3.316159,0.016053,95.361047
10.918197,2.129367,-0.796815,-3.316534,0.017482,95.361047
10.968280,2.110524,-0.799031,-3.317137,0.018043,95.361047
11.018364,2.091088,-0.799511,-3.317034,0.018055,95.361047
11.068447,2.071607,-0.800257,-3.317934,0.018275,95.361047
11.118531,2.051989,-0.801254,-3.319506,0.018602,95.361047
11.168614,2.032623,-0.803879,-3.320501,0.019823,95.361047
11.218698,2.011298,-0.804593,-3.320347,0.019214,95.361047
11.268781,1.991101,-0.805290,-3.320111,0.020044,95.361047
11.318865,1.971034,-0.805325,-3.321758,0.020843,95.361047
11.368948,1.949924,-0.805385,-3.321854,0.021188,95.361047
11.419032,1.928953,-0.804629,-3.322684,0.021633,95.361047
11.469115,1.907871,-0.803610,-3.324295,0.022115,95.361047
11.519199,1.887460,-0.802342,-3.324901,0.023575,95.361047
11.569282,1.867852,-0.799725,-3.325933,0.025672,95.361047
11.619366,1.844206,-0.798075,-3.327262,0.024482,95.361047
11.669449,1.822059,-0.796561,-3.327884,0.025146,95.361047
11.719533,1.799861,-0.795139,-3.329031,0.026148,95.361047
11.769616,1.777445,-0.792698,-3.329407,0.026928,95.361047
11.819699,1.756154,-0.789268,-3.329870,0.028632,95.361047
11.869783,1.733806,-0.786232,-3.330061,0.029876,95.361047
11.919866,1.711427,-0.781482,-3.330185,0.030683,95.361047
11.969950,1.688531,-0.776140,-3.330558,0.031088,95.361047
12.020033,1.665347,-0.772748,-3.330770,0.032348,95.361047
12.070117,1.642301,-0.769900,-3.331350,0.034336,95.361047
12.120200,1.618225,-0.764812,-3.331055,0.034783,95.361047
12.170284,1.594172,-0.759664,-3.330956,0.035544,95.361047
12.220367,1.569749,-0.752529,-3.331366,0.035240,95.361047
12.270451,1.545845,-0.746129,-3.331512,0.036094,95.361047
12.320534,1.522233,-0.739171,-3.332557,0.037123,95.361047
12.370618,1.497763,-0.731718,-3.333169,0.037517,95.361047
12.420701,1.471462,-0.724510,-3.333861,0.036740,95.361047
12.470785,1.446303,-0.717496,-3.333769,0.037434,95.361047
12.520868,1.421006,-0.709824,-3.334162,0.037920,95.361047
12.570952,1.394873,-0.700562,-3.333692,0.037250,95.361047
12.621035,1.368055,-0.693308,-3.333817,0.037359,95.361047
12.671119,1.342814,-0.685221,-3.334450,0.038527,95.361047
12.721202,1.317171,-0.676869,-3.334931,0.039539,95.361047
12.771285,1.291345,-0.665214,-3.334625,0.038838,95.361047
12.821369,1.265491,-0.656788,-3.334158,0.040324,95.361047
12.871452,1.239399,-0.646460,-3.333277,0.040873,95.361047
12.921536,1.212461,-0.636820,-3.334331,0.041082,95.361047
12.971619,1.184925,-0.626641,-3.334542,0.040951,95.361047
13.021703,1.158206,-0.616481,-3.334511,0.041776,95.361047
13.071786,1.130448,-0.602839,-3.335559,0.039666,95.361047
13.121870,1.103002,-0.589588,-3.336353,0.038363,95.361047
13.171953,1.077059,-0.578824,-3.337956,0.039864,95.361047
13.222037,1.050846,-0.567814,-3.338163,0.041472,95.361047
13.272120,1.022187,-0.555478,-3.338982,0.040526,95.361047
13.322204,0.997053,-0.541908,-3.339524,0.041820,95.361047
13.372287,0.968175,-0.530170,-3.340731,0.041461,95.361047
13.422371,0.940896,-0.517318,-3.340350,0.042066,95.361047
13.472454,0.914292,-0.502719,-3.339747,0.042386,95.361047
13.522538,0.887732,-0.489889,-3.340025,0.043912,95.361047
13.572621,0.860089,-0.475435,-3.340810,0.043756,95.361047
13.622705,0.832210,-0.462578,-3.342208,0.044471,95.361047
13.672788,0.804670,-0.448395,-3.342091,0.045027,95.361047
13.722871,0.776724,-0.434784,-3.343312,0.045644,95.361047
13.772955,0.749447,-0.419325,-3.343915,0.045964,95.361047
13.823038,0.721079,-0.406886,-3.345436,0.047271,95.361047
13.873122,0.692203,-0.392422,-3.346828,0.047197,95.361047
13.923205,0.663641,-0.378101,-3.347768,0.047647,95.361047
13.973289,0.634489,-0.361251,-3.347536,0.046244,95.361047
14.023372,0.606309,-0.345024,-3.348350,0.046152,95.361047
14.073456,0.577761,-0.329930,-3.349302,0.046575,95.361047
14.123539,0.549617,-0.315167,-3.348981,0.047629,95.361047
14.173623,0.520388,-0.301214,-3.349721,0.048446,95.361047
14.223706,0.491004,-0.284451,-3.349246,0.047539,95.361047
14.273790,0.461420,-0.268995,-3.350150,0.047405,95.361047
14.323873,0.434287,-0.252223,-3.349844,0.048496,95.361047
14.373957,0.403715,-0.236868,-3.350309,0.047815,95.361047
14.424040,0.374399,-0.220102,-3.349327,0.047349,95.361047
14.474124,0.345605,-0.205103,-3.349967,0.048479,95.361047
14.524207,0.318156,-0.189909,-3.350941,0.050632,95.361047
14.574290,0.289193,-0.173008,-3.350848,0.050586,95.361047
14.624374,0.260444,-0.156701,-3.350680,0.051138,95.361047
14.674457,0.232351,-0.140520,-3.350352,0.052338,95.361047
14.724541,0.203973,-0.123100,-3.350842,0.052633,95.361047
14.774624,0.175824,-0.105713,-3.349270,0.053186,95.361047
14.824708,0.146377,-0.089214,-3.349739,0.053227,95.361047
14.874791,0.117852,-0.072244,-3.349305,0.053789,95.361047
14.924875,0.089308,-0.052941,-3.348345,0.053120,95.361047
14.974958,0.059900,-0.036292,-3.348303,0.053158,95.361047
15.025042,0.031714,-0.020399,-3.348974,0.054615,95.361047
15.075125,0.002602,-0.003231,-3.348403,0.054643,95.361047
15.125209,-0.026983,0.015127,-3.348307,0.053645,95.361047
15.175292,-0.057574,0.031296,-3.348359,0.052876,95.361047
15.225376,-0.086193,0.048057,-3.347677,0.053501,95.361047
15.275459,-0.115642,0.063706,-3.347685,0.053937,95.361047
15.325543,-0.144065,0.081337,-3.347183,0.054211,95.361047
15.375626,-0.174558,0.096926,-3.347911,0.053677,95.361047
15.425710,-0.204260,0.113162,-3.347694,0.053480,95.361047
15.475793,-0.231358,0.128726,-3.346578,0.055825,95.361047
15.525876,-0.262843,0.146858,-3.346098,0.053013,95.361047
15.575960,-0.292641,0.163314,-3.345747,0.052439,95.361047
15.626043,-0.322667,0.179219,-3.346166,0.051845,95.361047
15.676127,-0.353195,0.195570,-3.346233,0.050538,95.361047
15.726210,-0.383059,0.213382,-3.346483,0.048887,95.361047
15.776294,-0.413100,0.226484,-3.346669,0.049623,95.361047
15.826377,-0.444677,0.242940,-3.347464,0.047124,95.361047
15.876461,-0.474136,0.258967,-3.346518,0.046528,95.361047
15.926544,-0.503942,0.276154,-3.346084,0.044824,95.361047
15.976628,-0.532305,0.290502,-3.346988,0.045794,95.361047
16.026711,-0.560417,0.307496,-3.346625,0.045310,95.361047
16.076795,-0.589607,0.323497,-3.344978,0.044474,95.361047
16.126878,-0.618106,0.337237,-3.345221,0.045266,95.361047
16.176962,-0.644752,0.350132,-3.344266,0.047982,95.361047
16.227045,-0.672283,0.364400,-3.344369,0.048951,95.361047
16.277129,-0.700868,0.379803,-3.344709,0.048231,95.361047
16.327212,-0.728616,0.394180,-3.344314,0.048658,95.361047
16.377295,-0.757321,0.407715,-3.343703,0.048632,95.361047
16.427379,-0.783880,0.421690,-3.342172,0.049974,95.361047
16.477462,-0.812360,0.436570,-3.342585,0.048918,95.361047
16.527546,-0.841286,0.451078,-3.343488,0.047501,95.361047
16.577629,-0.868204,0.464111,-3.342789,0.048457,95.361047
16.627713,-0.896240,0.476711,-3.343307,0.048474,95.361047
16.677796,-0.922705,0.490015,-3.342970,0.049224,95.361047
16.727880,-0.949470,0.502196,-3.342225,0.050152,95.361047
16.777963,-0.976414,0.514044,-3.342004,0.050875,95.361047
16.828047,-1.003277,0.528633,-3.340788,0.050018,95.361047
16.878130,-1.028374,0.540449,-3.339923,0.051924,95.361047
16.928214,-1.054862,0.550472,-3.340886,0.053224,95.361047
16.978297,-1.080357,0.561726,-3.340922,0.054566,95.361047
17.028381,-1.107399,0.574751,-3.340550,0.053470,95.361047
17.078464,-1.134606,0.584116,-3.339266,0.053855,95.361047
17.128548,-1.159173,0.593206,-3.339783,0.056352,95.361047
17.178631,-1.185299,0.605445,-3.340024,0.055674,95.361047
17.228715,-1.212257,0.617400,-3.339490,0.054215,95.361047
17.278798,-1.236768,0.628154,-3.338570,0.055271,95.361047
17.328881,-1.262387,0.639004,-3.336375,0.055142,95.361047
17.378965,-1.288216,0.650095,-3.336248,0.054414,95.361047
17.429048,-1.313903,0.660651,-3.336830,0.053794,95.361047
17.479132,-1.339383,0.671029,-3.336100,0.053282,95.361047
17.529215,-1.362509,0.677285,-3.335225,0.056190,95.361047
17.579299,-1.386520,0.686341,-3.334597,0.057021,95.361047
17.629382,-1.408320,0.693923,-3.334970,0.060161,95.361047
17.679466,-1.431396,0.701622,-3.334080,0.061862,95.361047
17.729549,-1.455625,0.708966,-3.333026,0.062341,95.361047
17.779633,-1.479773,0.715740,-3.332726,0.062784,95.361047
17.829716,-1.505249,0.722278,-3.331455,0.061821,95.361047
17.879800,-1.529280,0.729802,-3.331509,0.061617,95.361047
17.929883,-1.553707,0.736044,-3.330579,0.061201,95.361047
17.979967,-1.578471,0.742879,-3.328481,0.060124,95.361047
18.030050,-1.602860,0.747197,-3.327421,0.059771,95.361047
18.080134,-1.626653,0.749929,-3.326639,0.060183,95.361047
18.130217,-1.649489,0.754056,-3.325577,0.060847,95.361047
18.180301,-1.673244,0.760892,-3.323911,0.059623,95.361047
18.230384,-1.696263,0.763472,-3.323052,0.059979,95.361047
18.280467,-1.719476,0.767326,-3.322651,0.059448,95.361047
18.330551,-1.741933,0.769520,-3.321963,0.059871,95.361047
18.380634,-1.764127,0.770469,-3.322531,0.060521,95.361047
18.430718,-1.786289,0.771316,-3.322055,0.061086,95.361047
18.480801,-1.807368,0.773340,-3.320467,0.062057,95.361047
18.530885,-1.828747,0.774111,-3.321047,0.062666,95.361047
18.580968,-1.852691,0.776214,-3.319404,0.060311,95.361047
18.631052,-1.875379,0.775643,-3.317925,0.059796,95.361047
18.681135,-1.897990,0.777342,-3.317543,0.058043,95.361047
18.731219,-1.919990,0.778708,-3.316852,0.056684,95.361047
18.781302,-1.941136,0.779501,-3.317096,0.055895,95.361047
18.831386,-1.962768,0.778252,-3.315404,0.055304,95.361047
18.881469,-1.982235,0.778934,-3.314852,0.055519,95.361047
18.931553,-2.003849,0.776480,-3.314517,0.054563,95.361047
18.981636,-2.023080,0.775395,-3.314240,0.054940,95.361047
19.031720,-2.042945,0.774637,-3.313912,0.054285,95.361047
19.081803,-2.061248,0.772561,-3.313089,0.055275,95.361047
19.131886,-2.081299,0.771271,-3.311620,0.054095,95.361047
19.181970,-2.100270,0.771265,-3.313208,0.052926,95.361047
19.232053,-2.119508,0.767295,-3.313167,0.052593,95.361047
19.282137,-2.138516,0.764106,-3.312096,0.051971,95.361047
19.332220,-2.158243,0.758863,-3.311575,0.050966,95.361047
19.382304,-2.176709,0.756159,-3.310847,0.049988,95.361047
19.432387,-2.194830,0.752705,-3.310192,0.049255,95.361047
19.482471,-2.210733,0.749484,-3.309065,0.050305,95.361047
19.532554,-2.229319,0.743686,-3.308683,0.049125,95.361047
19.582638,-2.246953,0.737747,-3.307946,0.048594,95.361047
19.632721,-2.262971,0.733369,-3.307095,0.048855,95.361047
19.682805,-2.278434,0.728672,-3.307439,0.049415,95.361047
19.732888,-2.294818,0.722460,-3.306487,0.049175,95.361047
19.782972,-2.310823,0.715108,-3.306784,0.049213,95.361047
19.833055,-2.326802,0.707609,-3.305015,0.049019,95.361047
19.883139,-2.341942,0.701901,-3.304883,0.048905,95.361047
19.933222,-2.358272,0.694211,-3.304316,0.047743,95.361047
19.983306,-2.370979,0.686419,-3.303027,0.049837,95.361047
20.033389,-2.386913,0.679089,-3.302118,0.048368,95.361047
20.083472,-2.400807,0.670870,-3.302057,0.048757,95.361047
20.133556,-2.417210,0.663063,-3.301647,0.046310,95.361047
20.183639,-2.431020,0.653667,-3.301062,0.046350,95.361047
20.233723,-2.444565,0.643256,-3.298624,0.046459,95.361047
20.283806,-2.458301,0.633107,-3.297328,0.046053,95.361047
20.333890,-2.472590,0.623346,-3.296573,0.044720,95.361047
20.383973,-2.483860,0.614542,-3.295203,0.045948,95.361047
20.434057,-2.496920,0.603485,-3.293843,0.045391,95.361047
20.484140,-2.510775,0.593443,-3.291989,0.043640,95.361047
20.534224,-2.525421,0.581212,-3.290436,0.041055,95.361047
20.584307,-2.537317,0.570735,-3.289758,0.040625,95.361047
20.634391,-2.549415,0.559969,-3.288067,0.039799,95.361047
20.684474,-2.560343,0.548931,-3.287607,0.039804,95.361047
20.734558,-2.571801,0.537175,-3.285455,0.039155,95.361047
20.784641,-2.583643,0.524485,-3.284358,0.037804,95.361047
20.834725,-2.594575,0.511850,-3.281613,0.037244,95.361047
20.884808,-2.604490,0.498990,-3.280779,0.037186,95.361047
20.934891,-2.612569,0.486680,-3.280336,0.038588,95.361047
20.984975,-2.621678,0.471985,-3.279243,0.038845,95.361047
21.035058,-2.630723,0.459387,-3.278549,0.038730,95.361047
21.085142,-2.640345,0.444786,-3.276315,0.038005,95.361047
21.135225,-2.647700,0.429267,-3.274631,0.039255,95.361047
21.185309,-2.654644,0.414630,-3.272596,0.040607,95.361047
21.235392,-2.663073,0.400514,-3.271481,0.039999,95.361047
21.285476,-2.671534,0.385422,-3.270529,0.039120,95.361047
21.335559,-2.678895,0.371360,-3.269342,0.038945,95.361047
21.385643,-2.684067,0.357478,-3.268470,0.040568,95.361047
21.435726,-2.690928,0.340068,-3.268407,0.040417,95.361047
21.485810,-2.697454,0.324013,-3.268190,0.040240,95.361047
21.535893,-2.702223,0.307439,-3.267151,0.041666,95.361047
21.585977,-2.707388,0.291499,-3.266429,0.042264,95.361047
21.636060,-2.713718,0.276191,-3.264958,0.041358,95.361047
21.686144,-2.719038,0.260011,-3.264441,0.041193,95.361047
21.736227,-2.724876,0.242825,-3.263744,0.040434,95.361047
21.786311,-2.730715,0.226879,-3.263122,0.039112,95.361047
21.836394,-2.734850,0.211885,-3.261718,0.038978,95.361047
21.886477,-2.739224,0.195258,-3.261039,0.038592,95.361047
21.936561,-2.745367,0.178959,-3.260419,0.036102,95.361047
21.986644,-2.749344,0.161903,-3.258696,0.035636,95.361047
