t_s,x_m,y_m,z_m,error_norm_m,score_hint
8.290484,2.000000,1.400000,-3.182596,0.000000,81.864888
8.333890,2.000000,1.400000,-3.179122,0.000000,81.864888
8.377295,2.000000,1.400000,-3.175631,0.000000,81.864888
8.420701,2.000000,1.400000,-3.172124,0.000000,81.864888
8.464107,2.000000,1.400000,-3.168601,0.000000,81.864888
8.507513,2.000000,1.400000,-3.165064,0.000000,81.864888
8.550918,2.000000,1.400000,-3.161512,0.000000,81.864888
8.594324,2.000000,1.400000,-3.157947,0.000000,81.864888
8.637730,2.000000,1.400000,-3.154369,0.000000,81.864888
8.681135,2.000000,1.400000,-3.150780,0.000000,81.864888
8.724541,2.000000,1.400000,-3.147180,0.000000,81.864888
8.767947,2.000000,1.400000,-3.143570,0.000000,81.864888
8.811352,2.000000,1.400000,-3.139950,0.000000,81.864888
8.854758,2.000000,1.400000,-3.136322,0.000000,81.864888
8.898164,2.000000,1.400000,-3.132686,0.000000,81.864888
8.941569,2.000000,1.400000,-3.129043,0.000000,81.864888
8.984975,2.000000,1.400000,-3.125393,0.000000,81.864888
9.028381,2.000000,1.400000,-3.121738,0.000000,81.864888
9.071786,2.000000,1.400000,-3.118079,0.000000,81.864888
9.115192,2.000000,1.400000,-3.114415,0.000000,81.864888
9.158598,2.000000,1.400000,-3.110748,0.000000,81.864888
9.202003,2.000000,1.400000,-3.107079,0.000000,81.864888
9.245409,2.000000,1.400000,-3.103409,0.000000,81.864888
9.288815,2.000000,1.400000,-3.099738,0.000000,81.864888
9.332220,2.000000,1.400000,-3.096067,0.000000,81.864888
9.375626,2.000000,1.400000,-3.092396,0.000000,81.864888
9.419032,2.000000,1.400000,-3.088728,0.000000,81.864888
9.462437,2.000000,1.400000,-3.085061,0.000000,81.864888
9.505843,2.000000,1.400000,-3.081398,0.000000,81.864888
9.549249,2.000000,1.400000,-3.077739,0.000000,81.864888
9.592654,2.000000,1.400000,-3.074085,0.000000,81.864888
9.636060,2.000000,1.400000,-3.070437,0.000000,81.864888
9.679466,2.000000,1.400000,-3.066794,0.000000,81.864888
9.722871,2.000000,1.400000,-3.063159,0.000000,81.864888
9.766277,2.000000,1.400000,-3.059532,0.000000,81.864888
9.809683,2.000000,1.400000,-3.055914,0.000000,81.864888
9.853088,2.000000,1.400000,-3.052305,0.000000,81.864888
9.896494,2.000000,1.400000,-3.048706,0.000000,81.864888
9.939900,2.000000,1.400000,-3.045119,0.000000,81.864888
9.983306,2.000000,1.400000,-3.041543,0.000000,81.864888
10.026711,2.000000,1.400000,-3.037980,0.000000,81.864888
10.070117,2.000000,1.400000,-3.034430,0.000000,81.864888
10.113523,2.000000,1.400000,-3.030895,0.000000,81.864888
10.156928,2.000000,1.400000,-3.027374,0.000000,81.864888
10.200334,2.000000,1.400000,-3.023869,0.000000,81.864888
10.243740,2.000000,1.400000,-3.020380,0.000000,81.864888
10.287145,2.000000,1.400000,-3.016909,0.000000,81.864888
10.330551,2.000000,1.400000,-3.013455,0.000000,81.864888
10.373957,2.000000,1.400000,-3.010021,0.000000,81.864888
10.417362,2.000000,1.400000,-3.006605,0.000000,81.864888
10.460768,2.000000,1.400000,-3.003210,0.000000,81.864888
10.504174,2.000000,1.400000,-2.999835,0.000000,81.864888
10.547579,2.000000,1.400000,-2.996482,0.000000,81.864888
10.590985,2.000000,1.400000,-2.993152,0.000000,81.864888
10.634391,2.000000,1.400000,-2.989845,0.000000,81.864888
10.677796,1.555556,1.400000,-2.986561,0.000000,81.864888
10.721202,1.111111,1.400000,-2.983302,0.000000,81.864888
10.764608,0.666667,1.400000,-2.980067,0.000000,81.864888
10.808013,0.222222,1.400000,-2.976859,0.000000,81.864888
10.851419,-0.222222,1.400000,-2.973678,0.000000,81.864888
10.894825,-0.666667,1.400000,-2.970523,0.000000,81.864888
10.938230,-1.111111,1.400000,-2.967397,0.000000,81.864888
10.981636,-1.555556,1.400000,-2.964299,0.000000,81.864888
11.025042,-2.000000,1.400000,-2.961230,0.000000,81.864888
11.068447,-2.000000,1.400000,-2.958191,0.000000,81.864888
11.111853,-2.000000,1.400000,-2.955183,0.000000,81.864888
11.155259,-2.000000,1.400000,-2.952206,0.000000,81.864888
11.198664,-2.000000,1.400000,-2.949261,0.000000,81.864888
11.242070,-2.000000,1.400000,-2.946349,0.000000,81.864888
11.285476,-2.000000,1.400000,-2.943469,0.000000,81.864888
11.328881,-2.000000,1.400000,-2.940624,0.000000,81.864888
11.372287,-2.000000,1.400000,-2.937813,0.000000,81.864888
11.415693,-2.000000,1.400000,-2.935036,0.000000,81.864888
11.459098,-2.000000,1.400000,-2.932296,0.000000,81.864888
11.502504,-2.000000,1.400000,-2.929591,0.000000,81.864888
11.545910,-2.000000,1.400000,-2.926923,0.000000,81.864888
11.589316,-2.000000,1.400000,-2.924293,0.000000,81.864888
11.632721,-2.000000,1.400000,-2.921700,0.000000,81.864888
11.676127,-2.000000,1.400000,-2.919146,0.000000,81.864888
11.719533,-2.000000,1.400000,-2.916631,0.000000,81.864888
11.762938,-2.000000,1.400000,-2.914155,0.000000,81.864888
11.806344,-2.000000,1.400000,-2.911720,0.000000,81.864888
11.849750,-2.000000,1.400000,-2.909325,0.000000,81.864888
11.893155,-2.000000,1.400000,-2.906971,0.000000,81.864888
11.936561,-2.000000,1.400000,-2.904659,0.000000,81.864888
11.979967,-2.000000,1.400000,-2.902389,0.000000,81.864888
12.023372,-2.000000,1.400000,-2.900162,0.000000,81.864888
12.066778,-2.000000,1.400000,-2.897977,0.000000,81.864888
12.110184,-2.000000,1.400000,-2.895836,0.000000,81.864888
12.153589,-2.000000,1.400000,-2.893740,0.000000,81.864888
12.196995,-2.000000,1.400000,-2.891687,0.000000,81.864888
12.240401,-2.000000,1.400000,-2.889680,0.000000,81.864888
12.283806,-2.000000,1.400000,-2.887718,0.000000,81.864888
12.327212,-2.000000,1.400000,-2.885802,0.000000,81.864888
12.370618,-2.000000,1.400000,-2.883932,0.000000,81.864888
12.414023,-2.000000,1.400000,-2.882109,0.000000,81.864888
12.457429,-2.000000,1.088889,-2.880332,0.000000,81.864888
12.500835,-2.000000,0.777778,-2.878603,0.000000,81.864888
12.544240,-2.000000,0.466667,-2.876922,0.000000,81.864888
12.587646,-2.000000,0.155556,-2.875289,0.000000,81.864888
12.631052,-2.000000,-0.155556,-2.873704,0.000000,81.864888
12.674457,-2.000000,-0.466667,-2.872168,0.000000,81.864888
12.717863,-2.000000,-0.777778,-2.870681,0.000000,81.864888
12.761269,-2.000000,-1.088889,-2.869244,0.000000,81.864888
12.804674,-2.000000,-1.400000,-2.867856,0.000000,81.864888
12.848080,-2.000000,-1.400000,-2.866519,0.000000,81.864888
12.891486,-2.000000,-1.400000,-2.865232,0.000000,81.864888
12.934891,-2.000000,-1.400000,-2.863995,0.000000,81.864888
12.978297,-2.000000,-1.400000,-2.862810,0.000000,81.864888
13.021703,-2.000000,-1.400000,-2.861675,0.000000,81.864888
13.065109,-2.000000,-1.400000,-2.860592,0.000000,81.864888
13.108514,-2.000000,-1.400000,-2.859560,0.000000,81.864888
13.151920,-2.000000,-1.400000,-2.858581,0.000000,81.864888
13.195326,-2.000000,-1.400000,-2.857653,0.000000,81.864888
13.238731,-2.000000,-1.400000,-2.856778,0.000000,81.864888
13.282137,-2.000000,-1.400000,-2.855955,0.000000,81.864888
13.325543,-2.000000,-1.400000,-2.855185,0.000000,81.864888
13.368948,-2.000000,-1.400000,-2.854468,0.000000,81.864888
13.412354,-2.000000,-1.400000,-2.853803,0.000000,81.864888
13.455760,-2.000000,-1.400000,-2.853192,0.000000,81.864888
13.499165,-2.000000,-1.400000,-2.852634,0.000000,81.864888
13.542571,-2.000000,-1.400000,-2.852129,0.000000,81.864888
13.585977,-2.000000,-1.400000,-2.851677,0.000000,81.864888
13.629382,-2.000000,-1.400000,-2.851280,0.000000,81.864888
13.672788,-2.000000,-1.400000,-2.850936,0.000000,81.864888
13.716194,-2.000000,-1.400000,-2.850645,0.000000,81.864888
13.759599,-2.000000,-1.400000,-2.850408,0.000000,81.864888
13.803005,-2.000000,-1.400000,-2.850226,0.000000,81.864888
13.846411,-2.000000,-1.400000,-2.850097,0.000000,81.864888
13.889816,-2.000000,-1.400000,-2.850021,0.000000,81.864888
13.933222,-2.000000,-1.400000,-2.850000,0.000000,81.864888
13.976628,-2.000000,-1.400000,-2.850033,0.000000,81.864888
14.020033,-2.000000,-1.400000,-2.850120,0.000000,81.864888
14.063439,-2.000000,-1.400000,-2.850260,0.000000,81.864888
14.106845,-2.000000,-1.400000,-2.850455,0.000000,81.864888
14.150250,-2.000000,-1.400000,-2.850703,0.000000,81.864888
14.193656,-2.000000,-1.400000,-2.851005,0.000000,81.864888
14.237062,-2.000000,-1.400000,-2.851360,0.000000,81.864888
14.280467,-2.000000,-1.400000,-2.851770,0.000000,81.864888
14.323873,-2.000000,-1.400000,-2.852232,0.000000,81.864888
14.367279,-2.000000,-1.400000,-2.852749,0.000000,81.864888
14.410684,-2.000000,-1.400000,-2.853318,0.000000,81.864888
14.454090,-2.000000,-1.400000,-2.853941,0.000000,81.864888
14.497496,-2.000000,-1.400000,-2.854617,0.000000,81.864888
14.540902,-2.000000,-1.400000,-2.855346,0.000000,81.864888
14.584307,-2.000000,-1.400000,-2.856127,0.000000,81.864888
14.627713,-2.000000,-1.400000,-2.856961,0.000000,81.864888
14.671119,-2.000000,-1.400000,-2.857848,0.000000,81.864888
14.714524,-2.000000,-1.400000,-2.858786,0.000000,81.864888
14.757930,-2.000000,-1.400000,-2.859777,0.000000,81.864888
14.801336,-2.000000,-1.400000,-2.860820,0.000000,81.864888
14.844741,-2.000000,-1.400000,-2.861914,0.000000,81.864888
14.888147,-2.000000,-1.400000,-2.863059,0.000000,81.864888
14.931553,-2.000000,-1.400000,-2.864256,0.000000,81.864888
14.974958,-2.000000,-1.400000,-2.865503,0.000000,81.864888
15.018364,-2.000000,-1.400000,-2.866801,0.000000,81.864888
15.061770,-2.000000,-1.400000,-2.868150,0.000000,81.864888
15.105175,-2.000000,-1.400000,-2.869548,0.000000,81.864888
15.148581,-2.000000,-1.400000,-2.870996,0.000000,81.864888
15.191987,-2.000000,-1.400000,-2.872493,0.000000,81.864888
15.235392,-2.000000,-1.400000,-2.874039,0.000000,81.864888
15.278798,-2.000000,-1.400000,-2.875635,0.000000,81.864888
15.322204,-2.000000,-1.400000,-2.877278,0.000000,81.864888
15.365609,-2.000000,-1.400000,-2.878970,0.000000,81.864888
15.409015,-2.000000,-1.400000,-2.880709,0.000000,81.864888
15.452421,-2.000000,-1.400000,-2.882495,0.000000,81.864888
15.495826,-2.000000,-1.400000,-2.884329,0.000000,81.864888
15.539232,-2.000000,-1.400000,-2.886209,0.000000,81.864888
15.582638,-2.000000,-1.400000,-2.888135,0.000000,81.864888
15.626043,-2.000000,-1.400000,-2.890107,0.000000,81.864888
15.669449,-2.000000,-1.400000,-2.892123,0.000000,81.864888
15.712855,-2.000000,-1.400000,-2.894185,0.000000,81.864888
15.756260,-2.000000,-1.400000,-2.896291,0.000000,81.864888
15.799666,-2.000000,-1.400000,-2.898442,0.000000,81.864888
15.843072,-2.000000,-1.400000,-2.900635,0.000000,81.864888
15.886477,-2.000000,-1.400000,-2.902872,0.000000,81.864888
15.929883,-2.000000,-1.400000,-2.905151,0.000000,81.864888
15.973289,-2.000000,-1.400000,-2.907472,0.000000,81.864888
16.016694,-2.000000,-1.400000,-2.909835,0.000000,81.864888
16.060100,-2.000000,-1.400000,-2.912238,0.000000,81.864888
16.103506,-2.000000,-1.400000,-2.914682,0.000000,81.864888
16.146912,-2.000000,-1.400000,-2.917167,0.000000,81.864888
16.190317,-2.000000,-1.400000,-2.919690,0.000000,81.864888
16.233723,-2.000000,-1.400000,-2.922252,0.000000,81.864888
16.277129,-2.000000,-1.400000,-2.924853,0.000000,81.864888
16.320534,-2.000000,-1.400000,-2.927492,0.000000,81.864888
16.363940,-2.000000,-1.400000,-2.930167,0.000000,81.864888
16.407346,-2.000000,-1.400000,-2.932880,0.000000,81.864888
16.450751,-2.000000,-1.400000,-2.935628,0.000000,81.864888
16.494157,-2.000000,-1.400000,-2.938412,0.000000,81.864888
16.537563,-2.000000,-1.400000,-2.941231,0.000000,81.864888
16.580968,-2.000000,-1.400000,-2.944084,0.000000,81.864888
16.624374,-2.000000,-1.400000,-2.946970,0.000000,81.864888
16.667780,-2.000000,-1.400000,-2.949890,0.000000,81.864888
16.711185,-2.000000,-1.400000,-2.952842,0.000000,81.864888
16.754591,-2.000000,-1.400000,-2.955825,0.000000,81.864888
16.797997,-2.000000,-1.400000,-2.958840,0.000000,81.864888
16.841402,-2.000000,-1.400000,-2.961885,0.000000,81.864888
16.884808,-2.000000,-1.400000,-2.964960,0.000000,81.864888
16.928214,-2.000000,-1.400000,-2.968064,0.000000,81.864888
16.971619,-2.000000,-1.400000,-2.971197,0.000000,81.864888
17.015025,-2.000000,-1.400000,-2.974357,0.000000,81.864888
17.058431,-2.000000,-1.400000,-2.977545,0.000000,81.864888
17.101836,-2.000000,-1.400000,-2.980758,0.000000,81.864888
17.145242,-2.000000,-1.400000,-2.983998,0.000000,81.864888
17.188648,-2.000000,-1.400000,-2.987262,0.000000,81.864888
17.232053,-2.000000,-1.400000,-2.990551,0.000000,81.864888
17.275459,-2.000000,-1.400000,-2.993864,0.000000,81.864888
17.318865,-2.000000,-1.400000,-2.997199,0.000000,81.864888
17.362270,-2.000000,-1.400000,-3.000557,0.000000,81.864888
17.405676,-2.000000,-1.400000,-3.003936,0.000000,81.864888
17.449082,-2.000000,-1.400000,-3.007335,0.000000,81.864888
17.492487,-2.000000,-1.400000,-3.010755,0.000000,81.864888
17.535893,-2.000000,-1.400000,-3.014194,0.000000,81.864888
17.579299,-2.000000,-1.400000,-3.017651,0.000000,81.864888
17.622705,-2.000000,-1.400000,-3.021126,0.000000,81.864888
17.666110,-2.000000,-1.400000,-3.024619,0.000000,81.864888
17.709516,-2.000000,-1.400000,-3.028127,0.000000,81.864888
17.752922,-2.000000,-1.400000,-3.031651,0.000000,81.864888
17.796327,-2.000000,-1.400000,-3.035190,0.000000,81.864888
17.839733,-2.000000,-1.400000,-3.038742,0.000000,81.864888
17.883139,-2.000000,-1.400000,-3.042308,0.000000,81.864888
17.926544,-2.000000,-1.400000,-3.045887,0.000000,81.864888
17.969950,-2.000000,-1.400000,-3.049477,0.000000,81.864888
18.013356,-2.000000,-1.400000,-3.053077,0.000000,81.864888
18.056761,-2.000000,-1.400000,-3.056688,0.000000,81.864888
18.100167,-2.000000,-1.400000,-3.060309,0.000000,81.864888
18.143573,-2.000000,-1.400000,-3.063938,0.000000,81.864888
18.186978,-2.000000,-1.400000,-3.067574,0.000000,81.864888
18.230384,-2.000000,-1.400000,-3.071218,0.000000,81.864888
18.273790,-2.000000,-1.400000,-3.074868,0.000000,81.864888
18.317195,-2.000000,-1.400000,-3.078523,0.000000,81.864888
18.360601,-2.000000,-1.400000,-3.082183,0.000000,81.864888
18.404007,-2.000000,-1.400000,-3.085847,0.000000,81.864888
18.447412,-2.000000,-1.400000,-3.089514,0.000000,81.864888
18.490818,-2.000000,-1.400000,-3.093183,0.000000,81.864888
18.534224,-2.000000,-1.400000,-3.096853,0.000000,81.864888
18.577629,-2.000000,-1.400000,-3.100524,0.000000,81.864888
18.621035,-2.000000,-1.400000,-3.104196,0.000000,81.864888
18.664441,-2.000000,-1.400000,-3.107866,0.000000,81.864888
18.707846,-2.000000,-1.400000,-3.111534,0.000000,81.864888
18.751252,-2.000000,-1.400000,-3.115200,0.000000,81.864888
18.794658,-2.000000,-1.400000,-3.118863,0.000000,81.864888
18.838063,-2.000000,-1.400000,-3.122522,0.000000,81.864888
18.881469,-2.000000,-1.400000,-3.126176,0.000000,81.864888
18.924875,-2.000000,-1.400000,-3.129824,0.000000,81.864888
18.968280,-2.000000,-1.400000,-3.133466,0.000000,81.864888
