t_s,x_m,y_m,z_m,error_norm_m
13.572621,0.884807,-0.489154,-3.163536,0.071914
13.622705,0.854404,-0.474420,-3.163567,0.069691
13.672788,0.827198,-0.459689,-3.163813,0.070305
13.722871,0.799154,-0.446533,-3.164308,0.071215
13.772955,0.769423,-0.430916,-3.163724,0.069720
13.823038,0.739688,-0.416623,-3.164126,0.068980
13.873122,0.710524,-0.400579,-3.165284,0.067788
13.923205,0.682383,-0.384581,-3.165747,0.067738
13.973289,0.655498,-0.368895,-3.167250,0.068882
14.023372,0.624618,-0.353323,-3.168740,0.066875
14.073456,0.596392,-0.339061,-3.169337,0.068055
14.123539,0.568682,-0.323193,-3.170259,0.068882
14.173623,0.542686,-0.309045,-3.170786,0.072225
14.223706,0.514587,-0.293660,-3.171509,0.073239
14.273790,0.486948,-0.278480,-3.172757,0.074757
14.323873,0.458766,-0.262718,-3.173699,0.075663
14.373957,0.430906,-0.247045,-3.174201,0.077045
14.424040,0.402704,-0.229642,-3.175844,0.077159
14.474124,0.373068,-0.211620,-3.176061,0.076073
14.524207,0.343258,-0.195220,-3.177190,0.075551
14.574290,0.314193,-0.178940,-3.177765,0.075882
14.624374,0.285079,-0.159714,-3.180014,0.074539
14.674457,0.258255,-0.143646,-3.181306,0.076904
14.724541,0.226680,-0.126814,-3.182494,0.074819
14.774624,0.197319,-0.109029,-3.183605,0.074280
14.824708,0.169556,-0.095190,-3.185712,0.076844
14.874791,0.141334,-0.078922,-3.188221,0.077873
14.924875,0.114252,-0.061354,-3.189471,0.079481
14.974958,0.087763,-0.045288,-3.190655,0.082338
15.025042,0.059237,-0.028127,-3.192391,0.082850
15.075125,0.031686,-0.011955,-3.193226,0.084762
15.125209,-0.000027,0.004048,-3.194711,0.082973
15.175292,-0.030704,0.021239,-3.196567,0.081529
15.225376,-0.060559,0.039907,-3.198380,0.080134
15.275459,-0.089621,0.055362,-3.199335,0.080935
15.325543,-0.117899,0.071280,-3.200271,0.082194
15.375626,-0.149340,0.086530,-3.200008,0.081050
15.425710,-0.177790,0.104716,-3.201761,0.080933
15.475793,-0.207170,0.119903,-3.201317,0.081559
15.525876,-0.234968,0.134744,-3.203159,0.083462
15.575960,-0.263906,0.151362,-3.203763,0.083578
15.626043,-0.294314,0.167276,-3.204696,0.082646
15.676127,-0.323725,0.182545,-3.205546,0.082833
15.726210,-0.352722,0.198679,-3.206744,0.082833
15.776294,-0.380248,0.214983,-3.208390,0.083888
15.826377,-0.409193,0.232227,-3.208504,0.083326
15.876461,-0.438774,0.249367,-3.209438,0.082086
15.926544,-0.467060,0.265176,-3.209999,0.082540
15.976628,-0.493919,0.280539,-3.210775,0.084326
16.026711,-0.523971,0.296980,-3.211776,0.082658
16.076795,-0.554217,0.311242,-3.212633,0.081691
16.126878,-0.582576,0.324414,-3.213838,0.082742
16.176962,-0.609149,0.339868,-3.214724,0.084191
16.227045,-0.636232,0.354006,-3.214451,0.085809
16.277129,-0.663525,0.368062,-3.214422,0.087112
16.327212,-0.693113,0.382143,-3.216321,0.085976
16.377295,-0.721141,0.397547,-3.218197,0.085449
16.427379,-0.748180,0.413612,-3.218729,0.085541
16.477462,-0.776928,0.426033,-3.219659,0.085499
16.527546,-0.804647,0.439107,-3.221400,0.085816
16.577629,-0.833791,0.453682,-3.221129,0.084280
16.627713,-0.864130,0.466246,-3.223497,0.082064
16.677796,-0.891372,0.478529,-3.225088,0.082630
16.727880,-0.918886,0.490442,-3.226909,0.082913
16.777963,-0.945118,0.502418,-3.227122,0.084265
16.828047,-0.970092,0.513090,-3.228305,0.087013
16.878130,-0.996983,0.522102,-3.229793,0.088665
16.928214,-1.023259,0.533428,-3.230475,0.089582
16.978297,-1.048487,0.546429,-3.231720,0.090300
17.028381,-1.076981,0.555739,-3.233422,0.089719
17.078464,-1.102091,0.566381,-3.234226,0.091258
17.128548,-1.127757,0.577161,-3.234476,0.092063
17.178631,-1.155318,0.589402,-3.234530,0.090301
17.228715,-1.182383,0.599874,-3.235864,0.089431
17.278798,-1.209458,0.609523,-3.238080,0.088599
17.328881,-1.237470,0.619155,-3.239159,0.086833
17.378965,-1.263581,0.629731,-3.240145,0.085983
17.429048,-1.289427,0.639259,-3.241206,0.085603
17.479132,-1.314941,0.647814,-3.242458,0.085687
17.529215,-1.341374,0.657071,-3.243350,0.084391
17.579299,-1.366988,0.665414,-3.244676,0.083919
17.629382,-1.390347,0.670722,-3.245360,0.086659
17.679466,-1.413228,0.678366,-3.245329,0.088460
17.729549,-1.437220,0.685468,-3.245735,0.089226
17.779633,-1.462114,0.693780,-3.245272,0.088460
17.829716,-1.487617,0.700958,-3.246433,0.087187
17.879800,-1.514451,0.707353,-3.246819,0.084926
17.929883,-1.538906,0.715757,-3.248724,0.083293
17.979967,-1.566016,0.723830,-3.250976,0.079150
18.030050,-1.593496,0.727018,-3.252603,0.076694
18.080134,-1.618746,0.734291,-3.252732,0.074179
18.130217,-1.642705,0.740474,-3.254435,0.072787
18.180301,-1.665644,0.744702,-3.255727,0.072926
18.230384,-1.688884,0.748938,-3.257562,0.072407
18.280467,-1.711427,0.752537,-3.258028,0.072639
18.330551,-1.734291,0.758618,-3.258693,0.071189
18.380634,-1.755753,0.763558,-3.259526,0.071216
18.430718,-1.777370,0.766045,-3.260530,0.071729
18.480801,-1.799597,0.768135,-3.261472,0.071523
18.530885,-1.823143,0.771488,-3.262580,0.069298
18.580968,-1.844080,0.773975,-3.263777,0.069478
18.631052,-1.865551,0.777177,-3.263737,0.068818
18.681135,-1.888217,0.780832,-3.266180,0.066296
18.731219,-1.910426,0.781229,-3.267078,0.065095
18.781302,-1.930666,0.783264,-3.268335,0.064965
18.831386,-1.951797,0.780791,-3.270760,0.064770
18.881469,-1.972142,0.781427,-3.272531,0.064253
18.931553,-1.993293,0.782502,-3.273759,0.062635
18.981636,-2.013726,0.782260,-3.273645,0.061906
19.031720,-2.034064,0.780626,-3.273593,0.061306
19.081803,-2.051795,0.780626,-3.273404,0.062636
19.131886,-2.070388,0.778297,-3.273518,0.063286
19.181970,-2.089745,0.773722,-3.274552,0.063193
19.232053,-2.110617,0.773452,-3.275924,0.060454
19.282137,-2.128270,0.771923,-3.276165,0.061041
19.332220,-2.146977,0.768712,-3.276477,0.060580
19.382304,-2.165239,0.764321,-3.276475,0.060495
19.432387,-2.184411,0.757815,-3.277366,0.059384
19.482471,-2.201228,0.753901,-3.277741,0.059983
19.532554,-2.220047,0.749357,-3.277510,0.058611
19.582638,-2.238387,0.741721,-3.279010,0.057493
19.632721,-2.255101,0.736308,-3.279704,0.057473
19.682805,-2.271336,0.730379,-3.280710,0.057629
19.732888,-2.285973,0.723818,-3.281536,0.059165
19.782972,-2.300124,0.719858,-3.282824,0.060440
19.833055,-2.314659,0.712951,-3.284146,0.061452
19.883139,-2.329550,0.708761,-3.285002,0.061754
19.933222,-2.347148,0.701028,-3.285261,0.059526
19.983306,-2.362312,0.694039,-3.285526,0.059386
20.033389,-2.375733,0.684918,-3.287729,0.060302
20.083472,-2.389477,0.676370,-3.288184,0.061006
20.133556,-2.403987,0.668560,-3.289486,0.060494
20.183639,-2.417259,0.659064,-3.291217,0.060873
20.233723,-2.431312,0.650688,-3.291354,0.060539
20.283806,-2.443210,0.640670,-3.292154,0.061915
20.333890,-2.456935,0.630373,-3.293916,0.061038
20.383973,-2.469105,0.622159,-3.296178,0.061381
20.434057,-2.481128,0.611224,-3.297508,0.061724
20.484140,-2.492991,0.600962,-3.298931,0.061975
20.534224,-2.507583,0.590814,-3.299923,0.059363
20.584307,-2.519575,0.581732,-3.301391,0.059114
20.634391,-2.528403,0.572997,-3.302252,0.061970
20.684474,-2.541341,0.562367,-3.303742,0.060270
20.734558,-2.554661,0.550765,-3.305809,0.057748
20.784641,-2.566992,0.540013,-3.307167,0.056274
20.834725,-2.579195,0.528330,-3.307229,0.054705
20.884808,-2.590019,0.515250,-3.308752,0.053700
20.934891,-2.600352,0.501060,-3.310916,0.052587
20.984975,-2.609663,0.488828,-3.312129,0.052861
21.035058,-2.617094,0.473830,-3.312911,0.054035
21.085142,-2.625232,0.460674,-3.313195,0.054820
21.135225,-2.631738,0.446366,-3.314356,0.056571
21.185309,-2.639624,0.432050,-3.313747,0.056943
21.235392,-2.648221,0.418144,-3.315064,0.056271
21.285476,-2.657668,0.404698,-3.316341,0.054685
21.335559,-2.665025,0.389683,-3.317265,0.054491
21.385643,-2.672493,0.376296,-3.318643,0.054366
21.435726,-2.680965,0.360073,-3.319266,0.052308
21.485810,-2.687995,0.345080,-3.320506,0.051676
21.535893,-2.693824,0.332794,-3.321049,0.052897
21.585977,-2.699094,0.317994,-3.321643,0.053603
21.636060,-2.705184,0.300593,-3.322800,0.052349
21.686144,-2.710065,0.282839,-3.323532,0.051968
21.736227,-2.714975,0.265866,-3.323742,0.051642
21.786311,-2.719431,0.250627,-3.323613,0.052034
21.836394,-2.723764,0.234155,-3.324232,0.051842
21.886477,-2.728285,0.215870,-3.324888,0.050728
21.936561,-2.732536,0.200949,-3.325326,0.050521
21.986644,-2.736128,0.184928,-3.323961,0.050708
22.036728,-2.738365,0.169183,-3.324267,0.051709
22.086811,-2.741783,0.152730,-3.326244,0.050818
22.136895,-2.744825,0.136833,-3.326106,0.050573
22.186978,-2.748661,0.122193,-3.328170,0.049365
22.237062,-2.753313,0.108109,-3.329792,0.047617
22.287145,-2.756662,0.091915,-3.329993,0.046265
22.337229,-2.756617,0.075344,-3.329944,0.047537
22.387312,-2.757006,0.060912,-3.330488,0.049033
22.437396,-2.760104,0.044794,-3.330744,0.047273
22.487479,-2.760141,0.029745,-3.330382,0.048564
22.537563,-2.761087,0.012555,-3.331812,0.047359
22.587646,-2.760891,-0.005278,-3.332425,0.046678
22.637730,-2.760698,-0.020474,-3.333081,0.047117
22.687813,-2.760688,-0.036165,-3.332232,0.047283
22.737896,-2.762070,-0.051516,-3.333518,0.045877
22.787980,-2.761812,-0.067243,-3.334006,0.045528
22.838063,-2.758919,-0.084679,-3.335014,0.045668
22.888147,-2.756627,-0.100245,-3.335225,0.046477
22.938230,-2.752915,-0.115692,-3.336587,0.047867
22.988314,-2.752984,-0.131125,-3.337850,0.046321
23.038397,-2.748215,-0.145929,-3.338845,0.048470
23.088481,-2.744714,-0.161247,-3.340333,0.049026
23.138564,-2.741241,-0.176138,-3.340388,0.049891
23.188648,-2.740242,-0.191484,-3.343269,0.048043
23.238731,-2.736872,-0.209213,-3.343090,0.046291
23.288815,-2.730324,-0.226380,-3.343816,0.046616
23.338898,-2.722638,-0.240510,-3.344230,0.049704
23.388982,-2.718831,-0.256280,-3.345924,0.048464
23.439065,-2.716379,-0.274644,-3.347140,0.044246
23.489149,-2.710284,-0.292333,-3.346034,0.043131
23.539232,-2.704222,-0.308432,-3.346023,0.042638
23.589316,-2.697005,-0.322672,-3.346384,0.043824
23.639399,-2.690890,-0.337562,-3.346987,0.043434
23.689482,-2.686197,-0.354854,-3.347804,0.040056
23.739566,-2.677292,-0.370781,-3.349039,0.040124
23.789649,-2.671066,-0.385183,-3.349337,0.039222
23.839733,-2.661789,-0.401800,-3.350784,0.038461
23.889816,-2.654461,-0.414763,-3.350391,0.038748
23.939900,-2.647665,-0.429473,-3.351485,0.036844
23.989983,-2.640286,-0.443682,-3.352611,0.035346
24.040067,-2.631184,-0.458196,-3.352929,0.034716
24.090150,-2.624517,-0.473404,-3.353331,0.031581
24.140234,-2.615563,-0.488780,-3.353642,0.029645
24.190317,-2.605581,-0.501569,-3.354943,0.029427
24.240401,-2.594828,-0.516239,-3.353179,0.029338
24.290484,-2.584421,-0.527887,-3.353408,0.029768
24.340568,-2.574847,-0.541437,-3.354147,0.027966
24.390651,-2.566738,-0.554415,-3.355873,0.024737
24.440735,-2.557131,-0.564572,-3.355024,0.025164
24.490818,-2.546053,-0.575554,-3.355617,0.025051
24.540902,-2.533857,-0.584503,-3.357612,0.026057
24.590985,-2.522191,-0.596200,-3.360396,0.024257
24.641068,-2.509854,-0.607407,-3.361160,0.023594
24.691152,-2.500746,-0.618543,-3.361959,0.020953
24.741235,-2.485371,-0.630079,-3.362516,0.020943
24.791319,-2.475468,-0.638080,-3.363042,0.020644
24.841402,-2.462421,-0.648287,-3.363850,0.019681
24.891486,-2.449483,-0.655565,-3.365490,0.020582
24.941569,-2.436572,-0.667691,-3.365942,0.017343
24.991653,-2.422282,-0.676774,-3.365781,0.017134
25.041736,-2.410102,-0.684965,-3.366648,0.016497
25.091820,-2.395573,-0.693932,-3.367092,0.015586
25.141903,-2.379306,-0.699450,-3.367832,0.017557
25.191987,-2.367101,-0.705579,-3.368574,0.018370
25.242070,-2.352526,-0.713255,-3.368764,0.017972
25.292154,-2.337633,-0.720247,-3.370443,0.017451
25.342237,-2.321022,-0.727970,-3.371777,0.015896
25.392321,-2.306649,-0.734831,-3.372947,0.015495
25.442404,-2.293624,-0.743199,-3.372358,0.015325
25.492487,-2.276902,-0.751444,-3.372950,0.013541
25.542571,-2.257740,-0.756074,-3.372987,0.012894
25.592654,-2.241730,-0.761922,-3.374054,0.012903
25.642738,-2.223743,-0.765811,-3.374399,0.013171
25.692821,-2.208678,-0.771179,-3.374686,0.014715
25.742905,-2.188739,-0.774348,-3.374345,0.014088
25.792988,-2.170698,-0.775929,-3.374366,0.015666
25.843072,-2.153307,-0.780574,-3.374854,0.015777
25.893155,-2.133773,-0.783200,-3.374750,0.015665
25.943239,-2.115502,-0.786163,-3.373836,0.016757
