t_s,x_m,y_m,z_m,error_norm_m
1.268781,1.694167,1.956324,-2.942276,0.000000
1.300501,1.782551,2.023149,-2.946819,0.000000
1.332220,1.872084,2.087628,-2.951777,0.000000
1.363940,1.963066,2.148546,-2.957222,0.000000
1.395659,2.054979,2.206821,-2.962947,0.000000
1.427379,2.148055,2.260897,-2.968981,0.000000
1.459098,2.241838,2.311905,-2.975160,0.000000
1.490818,2.336517,2.358159,-2.981449,0.000000
1.522538,2.431729,2.400763,-2.987734,0.000000
1.554257,2.527449,2.438471,-2.993806,0.000000
1.585977,2.623504,2.471974,-2.999383,0.000000
1.617696,2.719861,2.500535,-3.004420,0.000000
1.649416,2.816435,2.524257,-3.009019,0.000000
1.681135,2.913214,2.542873,-3.013083,0.000000
1.712855,3.010102,2.556423,-3.016602,0.000000
1.744574,3.107018,2.564554,-3.019543,0.000000
1.776294,3.203911,2.567701,-3.021920,0.000000
1.808013,3.300638,2.565320,-3.023600,0.000000
1.839733,3.397125,2.558028,-3.024640,0.000000
1.871452,3.493230,2.545320,-3.024989,0.000000
1.903172,3.588875,2.527777,-3.024823,0.000000
1.934891,3.683812,2.504964,-3.024238,0.000000
1.966611,3.777991,2.477470,-3.023338,0.000000
1.998331,3.871199,2.444972,-3.022147,0.000000
2.030050,3.963324,2.407955,-3.020736,0.000000
2.061770,4.054211,2.366328,-3.019141,0.000000
2.093489,4.143712,2.320270,-3.017411,0.000000
2.125209,4.231724,2.270073,-3.015590,0.000000
2.156928,4.318029,2.215581,-3.013713,0.000000
2.188648,4.402669,2.157386,-3.011816,0.000000
2.220367,4.485181,2.094993,-3.009933,0.000000
2.252087,4.565926,2.029410,-3.008086,0.000000
2.283806,4.644106,1.959639,-3.006319,0.000000
2.315526,4.720489,1.887253,-3.004621,0.000000
2.347245,4.793731,1.810709,-3.003065,0.000000
2.378965,4.865038,1.731825,-3.001606,0.000000
2.410684,4.933047,1.649389,-3.000318,0.000000
2.442404,4.998701,1.564641,-2.999158,0.000000
2.474124,5.061048,1.476917,-2.998176,0.000000
2.505843,5.120585,1.386975,-2.997344,0.000000
2.537563,5.176753,1.294567,-2.996686,0.000000
2.569282,5.229738,1.200094,-2.996185,0.000000
2.601002,5.279233,1.103612,-2.995845,0.000000
2.632721,5.325185,1.005280,-2.995643,0.000000
2.664441,5.367603,0.905344,-2.995559,0.000000
2.696160,5.406028,0.803829,-2.995598,0.000000
2.727880,5.440851,0.701058,-2.995735,0.000000
2.759599,5.471447,0.597001,-2.995961,0.000000
2.791319,5.498266,0.492013,-2.996242,0.000000
2.823038,5.520637,0.386104,-2.996524,0.000000
2.854758,5.539174,0.279542,-2.996626,0.000000
2.886477,5.553212,0.172448,-2.996473,0.000000
2.918197,5.563341,0.065022,-2.996275,0.000000
2.949917,5.568950,-0.042618,-2.996118,0.000000
2.981636,5.570566,-0.150236,-2.996027,0.000000
3.013356,5.567982,-0.257700,-2.996025,0.000000
3.045075,5.561363,-0.364828,-2.996128,0.000000
3.076795,5.550645,-0.471406,-2.996355,0.000000
3.108514,5.536159,-0.577335,-2.996709,0.000000
3.140234,5.517489,-0.682359,-2.997218,0.000000
3.171953,5.495408,-0.786462,-2.997863,0.000000
3.203673,5.469002,-0.889174,-2.998690,0.000000
3.235392,5.439469,-0.990756,-2.999653,0.000000
3.267112,5.405700,-1.090514,-3.000806,0.000000
3.298831,5.368958,-1.188848,-3.002092,0.000000
3.330551,5.328146,-1.285022,-3.003560,0.000000
3.362270,5.284417,-1.379418,-3.005157,0.000000
3.393990,5.236942,-1.471353,-3.006911,0.000000
3.425710,5.186489,-1.561124,-3.008783,0.000000
3.457429,5.132709,-1.648219,-3.010775,0.000000
3.489149,5.075912,-1.732680,-3.012864,0.000000
3.520868,5.016103,-1.814307,-3.015032,0.000000
3.552588,4.953296,-1.892826,-3.017260,0.000000
3.584307,4.887835,-1.968356,-3.019520,0.000000
3.616027,4.819395,-2.040287,-3.021789,0.000000
3.647746,4.748654,-2.109181,-3.024041,0.000000
3.679466,4.674957,-2.173834,-3.026232,0.000000
3.711185,4.599243,-2.235416,-3.028355,0.000000
3.742905,4.520741,-2.292278,-3.030333,0.000000
3.774624,4.440448,-2.345883,-3.032183,0.000000
3.806344,4.357563,-2.394431,-3.033795,0.000000
3.838063,4.272998,-2.439298,-3.035200,0.000000
3.869783,4.186281,-2.479137,-3.036286,0.000000
3.901503,4.097899,-2.514733,-3.037064,0.000000
3.933222,4.007709,-2.545303,-3.037438,0.000000
3.964942,3.915998,-2.571118,-3.037390,0.000000
3.996661,3.822770,-2.591834,-3.036845,0.000000
4.028381,3.728186,-2.607396,-3.035756,0.000000
4.060100,3.632335,-2.617522,-3.034045,0.000000
4.091820,3.535372,-2.622421,-3.031684,0.000000
4.123539,3.437376,-2.621570,-3.028469,0.000000
4.155259,3.338541,-2.615433,-3.024362,0.000000
4.186978,3.238869,-2.603461,-3.019245,0.000000
4.218698,3.138550,-2.586090,-3.013230,0.000000
4.250417,3.037584,-2.562830,-3.006333,0.000000
4.282137,2.936074,-2.534119,-2.998654,0.000000
4.313856,2.834102,-2.499652,-2.990100,0.000000
4.345576,2.731737,-2.459850,-2.980722,0.000000
4.377295,2.628998,-2.414513,-2.970576,0.000000
4.409015,2.525940,-2.363838,-2.959806,0.000000
4.440735,2.422632,-2.308095,-2.948546,0.000000
4.472454,2.319056,-2.247140,-2.936880,0.000000
4.504174,2.215287,-2.181617,-2.924897,0.000000
4.535893,2.111334,-2.111047,-2.912628,0.000000
4.567613,2.007217,-2.036511,-2.900246,0.000000
4.599332,1.902953,-1.957005,-2.887878,0.000000
4.631052,1.798596,-1.874260,-2.875585,0.000000
4.662771,1.694076,-1.786610,-2.863529,0.000000
4.694491,1.589512,-1.696219,-2.851683,0.000000
4.726210,1.484863,-1.601580,-2.840271,0.000000
4.757930,1.380162,-1.504315,-2.829212,0.000000
4.789649,1.275397,-1.403596,-2.818714,0.000000
4.821369,1.170632,-1.300408,-2.808724,0.000000
4.853088,1.065843,-1.194451,-2.799396,0.000000
4.884808,0.961055,-1.086257,-2.790714,0.000000
4.916528,0.856304,-0.975905,-2.782774,0.000000
4.948247,0.751563,-0.863638,-2.775603,0.000000
4.979967,0.646874,-0.749735,-2.769225,0.000000
5.011686,0.542257,-0.634331,-2.763739,0.000000
5.043406,0.437680,-0.517761,-2.759067,0.000000
5.075125,0.333209,-0.400151,-2.755367,0.000000
5.106845,0.228828,-0.281851,-2.752510,0.000000
5.138564,0.124553,-0.162974,-2.750663,0.000000
5.170284,0.020358,-0.043801,-2.749676,0.000000
5.202003,-0.083680,0.075421,-2.749719,0.000000
5.233723,-0.187607,0.194501,-2.750621,0.000000
5.265442,-0.291400,0.313179,-2.752547,0.000000
5.297162,-0.395032,0.431235,-2.755344,0.000000
5.328881,-0.498522,0.548440,-2.759076,0.000000
5.360601,-0.601857,0.664572,-2.763691,0.000000
5.392321,-0.705007,0.779351,-2.769179,0.000000
5.424040,-0.808013,0.892676,-2.775469,0.000000
5.455760,-0.910824,1.004114,-2.782598,0.000000
5.487479,-1.013462,1.113749,-2.790408,0.000000
5.519199,-1.115917,1.220899,-2.799014,0.000000
5.550918,-1.218196,1.325948,-2.808178,0.000000
5.582638,-1.320249,1.427903,-2.818030,0.000000
5.614357,-1.422145,1.527426,-2.828332,0.000000
5.646077,-1.523842,1.623390,-2.839175,0.000000
5.677796,-1.625352,1.716482,-2.850352,0.000000
5.709516,-1.726650,1.805570,-2.861894,0.000000
5.741235,-1.827787,1.891266,-2.873646,0.000000
5.772955,-1.928698,1.972742,-2.885558,0.000000
5.804674,-2.029441,2.050182,-2.897505,0.000000
5.836394,-2.129997,2.123250,-2.909351,0.000000
5.868114,-2.230338,2.191655,-2.920997,0.000000
5.899833,-2.330503,2.255588,-2.932423,0.000000
5.931553,-2.430424,2.314242,-2.943512,0.000000
5.963272,-2.530135,2.368418,-2.954262,0.000000
5.994992,-2.629586,2.416580,-2.964464,0.000000
6.026711,-2.728867,2.460358,-2.974205,0.000000
6.058431,-2.827836,2.497623,-2.982895,0.000000
6.090150,-2.926597,2.530573,-2.990837,0.000000
6.121870,-3.024994,2.556684,-2.997833,0.000000
6.153589,-3.123058,2.578072,-3.004182,0.000000
6.185309,-3.220651,2.592977,-3.009573,0.000000
6.217028,-3.317827,2.602819,-3.014021,0.000000
6.248748,-3.414407,2.606753,-3.017271,0.000000
6.280467,-3.510366,2.605349,-3.019666,0.000000
6.312187,-3.605525,2.598294,-3.021340,0.000000
6.343907,-3.699766,2.585876,-3.022386,0.000000
6.375626,-3.792958,2.568073,-3.022853,0.000000
6.407346,-3.885050,2.545228,-3.022825,0.000000
6.439065,-3.975812,2.517179,-3.022336,0.000000
6.470785,-4.065234,2.484419,-3.021471,0.000000
6.502504,-4.153126,2.446743,-3.020261,0.000000
6.534224,-4.239433,2.404605,-3.018777,0.000000
6.565943,-4.323963,2.357866,-3.017053,0.000000
6.597663,-4.406714,2.306904,-3.015144,0.000000
6.629382,-4.487445,2.251663,-3.013088,0.000000
6.661102,-4.566162,2.192467,-3.010929,0.000000
6.692821,-4.642664,2.129278,-3.008702,0.000000
6.724541,-4.716849,2.062341,-3.006444,0.000000
6.756260,-4.788678,1.991862,-3.004186,0.000000
6.787980,-4.857952,1.917839,-3.001959,0.000000
6.819699,-4.924753,1.840690,-2.999785,0.000000
6.851419,-4.988635,1.760188,-2.997696,0.000000
6.883139,-5.050034,1.677006,-2.995695,0.000000
6.914858,-5.108088,1.590612,-2.993829,0.000000
6.946578,-5.163713,1.502060,-2.992069,0.000000
6.978297,-5.215500,1.410383,-2.990488,0.000000
7.010017,-5.264859,1.316953,-2.989022,0.000000
7.041736,-5.310095,1.220787,-2.987755,0.000000
7.073456,-5.352625,1.123002,-2.986617,0.000000
7.105175,-5.391132,1.023094,-2.985667,0.000000
7.136895,-5.426481,0.921688,-2.984858,0.000000
7.168614,-5.457884,0.818617,-2.984215,0.000000
7.200334,-5.485735,0.714283,-2.983710,0.000000
7.232053,-5.509644,0.608715,-2.983344,0.000000
7.263773,-5.529671,0.502109,-2.983096,0.000000
7.295492,-5.545752,0.394655,-2.982950,0.000000
7.327212,-5.557574,0.286497,-2.982879,0.000000
7.358932,-5.565611,0.177830,-2.982684,0.000000
7.390651,-5.569233,0.068823,-2.982259,0.000000
7.422371,-5.569128,-0.040325,-2.981844,0.000000
7.454090,-5.564569,-0.149467,-2.981544,0.000000
7.485810,-5.556390,-0.258393,-2.981359,0.000000
7.517529,-5.543890,-0.366886,-2.981321,0.000000
7.549249,-5.527910,-0.474877,-2.981428,0.000000
7.580968,-5.507738,-0.582014,-2.981742,0.000000
7.612688,-5.484104,-0.688281,-2.982247,0.000000
7.644407,-5.456662,-0.793421,-2.982973,0.000000
7.676127,-5.425698,-0.897309,-2.983917,0.000000
7.707846,-5.391179,-0.999706,-2.985088,0.000000
7.739566,-5.353310,-1.100544,-2.986478,0.000000
7.771285,-5.311941,-1.199494,-2.988101,0.000000
7.803005,-5.267563,-1.296630,-2.989922,0.000000
7.834725,-5.219632,-1.391410,-2.991975,0.000000
7.866444,-5.169003,-1.484175,-2.994198,0.000000
7.898164,-5.114912,-1.574097,-2.996627,0.000000
7.929883,-5.058301,-1.661782,-2.999196,0.000000
7.961603,-4.998446,-1.746238,-3.001925,0.000000
7.993322,-4.936224,-1.828138,-3.004754,0.000000
8.025042,-4.870950,-1.906479,-3.007685,0.000000
8.056761,-4.803359,-1.981864,-3.010667,0.000000
8.088481,-4.733120,-2.053537,-3.013675,0.000000
8.120200,-4.660570,-2.121737,-3.016669,0.000000
8.151920,-4.585683,-2.186116,-3.019608,0.000000
8.183639,-4.508562,-2.246473,-3.022441,0.000000
8.215359,-4.429401,-2.302934,-3.025138,0.000000
8.247078,-4.348097,-2.354867,-3.027633,0.000000
8.278798,-4.265073,-2.402867,-3.029918,0.000000
8.310518,-4.179956,-2.445725,-3.031877,0.000000
8.342237,-4.093431,-2.484753,-3.033553,0.000000
8.373957,-4.004935,-2.517931,-3.034740,0.000000
8.405676,-3.915246,-2.547271,-3.035580,0.000000
8.437396,-3.823792,-2.570462,-3.035758,0.000000
8.469115,-3.731274,-2.589447,-3.035443,0.000000
8.500835,-3.637287,-2.602348,-3.034387,0.000000
8.532554,-3.542232,-2.610452,-3.032713,0.000000
8.564274,-3.445979,-2.612598,-3.030248,0.000000
8.595993,-3.348726,-2.609473,-3.026924,0.000000
8.627713,-3.250485,-2.600652,-3.022484,0.000000
8.659432,-3.151369,-2.586267,-3.017100,0.000000
8.691152,-3.051365,-2.566083,-3.010880,0.000000
8.722871,-2.950587,-2.540263,-3.003860,0.000000
8.754591,-2.849079,-2.508668,-2.995947,0.000000
8.786311,-2.746914,-2.471694,-2.987100,0.000000
8.818030,-2.644155,-2.429143,-2.977398,0.000000
8.849750,-2.540862,-2.381305,-2.967050,0.000000
8.881469,-2.437052,-2.328098,-2.956127,0.000000
8.913189,-2.332777,-2.269845,-2.944732,0.000000
8.944908,-2.228119,-2.206598,-2.932908,0.000000
8.976628,-2.123099,-2.138637,-2.920784,0.000000
9.008347,-2.017744,-2.066022,-2.908511,0.000000
9.040067,-1.912133,-1.988977,-2.896203,0.000000
9.071786,-1.806273,-1.907775,-2.883948,0.000000
9.103506,-1.700210,-1.822519,-2.871844,0.000000
9.135225,-1.594011,-1.733660,-2.859964,0.000000
9.166945,-1.487658,-1.641010,-2.848418,0.000000
9.198664,-1.381232,-1.545339,-2.837223,0.000000
9.230384,-1.274754,-1.446160,-2.826553,0.000000
9.262104,-1.168254,-1.344568,-2.816316,0.000000
9.293823,-1.061733,-1.239682,-2.806799,0.000000
9.325543,-0.955259,-1.132935,-2.797776,0.000000
9.357262,-0.848859,-1.023368,-2.789634,0.000000
9.388982,-0.742511,-0.912209,-2.782080,0.000000
9.420701,-0.636319,-0.798979,-2.775450,0.000000
9.452421,-0.530234,-0.684390,-2.769541,0.000000
9.484140,-0.424306,-0.568325,-2.764562,0.000000
9.515860,-0.318566,-0.451256,-2.760401,0.000000
9.547579,-0.213015,-0.333254,-2.757171,0.000000
9.579299,-0.107683,-0.214620,-2.754852,0.000000
9.611018,-0.002610,-0.095585,-2.753463,0.000000
9.642738,0.102192,0.023635,-2.753050,0.000000
9.674457,0.206757,0.142847,-2.753516,0.000000
9.706177,0.310978,0.261725,-2.755013,0.000000
9.737896,0.414912,0.380140,-2.757344,0.000000
9.769616,0.518512,0.497760,-2.760686,0.000000
9.801336,0.621790,0.614486,-2.764826,0.000000
9.833055,0.724685,0.729881,-2.769931,0.000000
9.864775,0.827282,0.844017,-2.775784,0.000000
9.896494,0.929451,0.956280,-2.782532,0.000000
9.928214,1.031293,1.066810,-2.789980,0.000000
9.959933,1.132755,1.175121,-2.798188,0.000000
9.991653,1.233835,1.281127,-2.807043,0.000000
10.023372,1.334535,1.384518,-2.816521,0.000000
10.055092,1.434888,1.485175,-2.826546,0.000000
10.086811,1.534853,1.582696,-2.837073,0.000000
10.118531,1.634465,1.677181,-2.847992,0.000000
10.150250,1.733708,1.767888,-2.859286,0.000000
10.181970,1.832627,1.855338,-2.870813,0.000000
10.213689,1.931156,1.938349,-2.882538,0.000000
10.245409,2.029423,2.017826,-2.894342,0.000000
10.277129,2.127318,2.092401,-2.906125,0.000000
10.308848,2.224882,2.163018,-2.917751,0.000000
10.340568,2.322195,2.228415,-2.929075,0.000000
10.372287,2.419389,2.289526,-2.940120,0.000000
10.404007,2.516057,2.345079,-2.950707,0.000000
10.435726,2.612461,2.395710,-2.960819,0.000000
10.467446,2.708738,2.441018,-2.970336,0.000000
10.499165,2.804743,2.480839,-2.979133,0.000000
10.530885,2.900320,2.515312,-2.987143,0.000000
10.562604,2.995581,2.543914,-2.994254,0.000000
10.594324,3.090548,2.567403,-3.000601,0.000000
10.626043,3.185333,2.584560,-3.006015,0.000000
10.657763,3.279650,2.596986,-3.010683,0.000000
10.689482,3.373349,2.602575,-3.014218,0.000000
10.721202,3.466678,2.603834,-3.017051,0.000000
10.752922,3.559531,2.598285,-3.018829,0.000000
10.784641,3.651641,2.588412,-3.019981,0.000000
10.816361,3.742821,2.572308,-3.020388,0.000000
10.848080,3.833320,2.551648,-3.020351,0.000000
10.879800,3.922849,2.525409,-3.019826,0.000000
10.911519,4.011165,2.494607,-3.018953,0.000000
10.943239,4.098225,2.458848,-3.017755,0.000000
10.974958,4.183991,2.418553,-3.016313,0.000000
11.006678,4.268485,2.373629,-3.014670,0.000000
11.038397,4.351346,2.324387,-3.012884,0.000000
11.070117,4.432412,2.270936,-3.011004,0.000000
11.101836,4.511733,2.213491,-3.009073,0.000000
11.133556,4.589298,2.151952,-3.007126,0.000000
11.165275,4.664704,2.086813,-3.005206,0.000000
11.196995,4.737901,2.018080,-3.003340,0.000000
11.228715,4.808885,1.945870,-3.001554,0.000000
11.260434,4.877586,1.870198,-2.999869,0.000000
11.292154,4.943609,1.791542,-2.998309,0.000000
11.323873,5.006982,1.709892,-2.996884,0.000000
11.355593,5.067546,1.625342,-2.995606,0.000000
11.387312,5.125308,1.537960,-2.994464,0.000000
11.419032,5.180019,1.447963,-2.993440,0.000000
11.450751,5.231613,1.355791,-2.992534,0.000000
11.482471,5.279796,1.261236,-2.991776,0.000000
11.514190,5.325000,1.164542,-2.991150,0.000000
11.545910,5.366276,1.065810,-2.990681,0.000000
11.577629,5.404522,0.965639,-2.990324,0.000000
11.609349,5.438384,0.863460,-2.990110,0.000000
11.641068,5.469388,0.759891,-2.989979,0.000000
11.672788,5.495495,0.654937,-2.989959,0.000000
11.704508,5.518497,0.549083,-2.989988,0.000000
11.736227,5.536707,0.442027,-2.990065,0.000000
11.767947,5.551384,0.334154,-2.990166,0.000000
11.799666,5.561465,0.225379,-2.990158,0.000000
11.831386,5.567699,0.116374,-2.989820,0.000000
11.863105,5.569579,0.007068,-2.989283,0.000000
11.894825,5.567335,-0.102501,-2.988790,0.000000
11.926544,5.560929,-0.211876,-2.988351,0.000000
11.958264,5.550372,-0.320689,-2.987894,0.000000
11.989983,5.536116,-0.428958,-2.987414,0.000000
12.021703,5.517529,-0.536635,-2.987050,0.000000
12.053422,5.495546,-0.643301,-2.986833,0.000000
12.085142,5.469419,-0.748645,-2.986819,0.000000
12.116861,5.440078,-0.852866,-2.986980,0.000000
12.148581,5.406749,-0.955546,-2.987374,0.000000
12.180301,5.370311,-1.056996,-2.987959,0.000000
12.212020,5.330182,-1.156204,-2.988786,0.000000
12.243740,5.287108,-1.253648,-2.989804,0.000000
12.275459,5.240579,-1.348967,-2.991044,0.000000
12.307179,5.191062,-1.442165,-2.992475,0.000000
12.338898,5.138597,-1.532707,-2.994097,0.000000
12.370618,5.083257,-1.620674,-2.995894,0.000000
12.402337,5.024940,-1.705996,-2.997860,0.000000
12.434057,4.964093,-1.788494,-2.999958,0.000000
12.465776,4.900507,-1.867583,-3.002181,0.000000
12.497496,4.834665,-1.943802,-3.004489,0.000000
12.529215,4.766072,-2.016256,-3.006874,0.000000
12.560935,4.695293,-2.085790,-3.009296,0.000000
12.592654,4.622171,-2.151067,-3.011719,0.000000
12.624374,4.547200,-2.212987,-3.014116,0.000000
12.656093,4.469887,-2.270558,-3.016443,0.000000
12.687813,4.390720,-2.324555,-3.018680,0.000000
12.719533,4.309737,-2.373846,-3.020755,0.000000
12.751252,4.227117,-2.419043,-3.022654,0.000000
12.782972,4.142685,-2.459723,-3.024320,0.000000
12.814691,4.056677,-2.495763,-3.025705,0.000000
12.846411,3.969413,-2.527158,-3.026773,0.000000
12.878130,3.880742,-2.553472,-3.027446,0.000000
12.909850,3.790921,-2.575227,-3.027730,0.000000
12.941569,3.699620,-2.591372,-3.027476,0.000000
12.973289,3.607555,-2.603106,-3.026770,0.000000
13.005008,3.514449,-2.608484,-3.025341,0.000000
13.036728,3.420676,-2.609664,-3.023394,0.000000
13.068447,3.325756,-2.604019,-3.020533,0.000000
13.100167,3.230572,-2.594030,-3.017031,0.000000
13.131886,3.134838,-2.577578,-3.012255,0.000000
13.163606,3.038639,-2.556383,-3.006613,0.000000
13.195326,2.941826,-2.528902,-3.000078,0.000000
13.227045,2.844810,-2.496309,-2.992763,0.000000
13.258765,2.747365,-2.458000,-2.984459,0.000000
13.290484,2.649512,-2.414444,-2.975283,0.000000
13.322204,2.551038,-2.365419,-2.965283,0.000000
13.353923,2.452227,-2.311192,-2.954672,0.000000
13.385643,2.353134,-2.251870,-2.943634,0.000000
13.417362,2.253647,-2.187632,-2.932269,0.000000
13.449082,2.153573,-2.118467,-2.920640,0.000000
13.480801,2.053350,-2.044854,-2.908886,0.000000
13.512521,1.952872,-1.966908,-2.897082,0.000000
13.544240,1.852038,-1.884703,-2.885291,0.000000
13.575960,1.750737,-1.798378,-2.873520,0.000000
13.607679,1.649388,-1.708438,-2.861914,0.000000
13.639399,1.547765,-1.614972,-2.850592,0.000000
13.671119,1.445832,-1.518094,-2.839652,0.000000
13.702838,1.343436,-1.417929,-2.829150,0.000000
13.734558,1.240668,-1.314789,-2.819174,0.000000
13.766277,1.137762,-1.209222,-2.809786,0.000000
13.797997,1.034492,-1.101097,-2.801071,0.000000
13.829716,0.930696,-0.990679,-2.792987,0.000000
13.861436,0.826659,-0.878222,-2.785738,0.000000
13.893155,0.722433,-0.764354,-2.779174,0.000000
13.924875,0.617777,-0.648657,-2.773586,0.000000
13.956594,0.512635,-0.531678,-2.768669,0.000000
13.988314,0.407381,-0.413708,-2.764863,0.000000
14.020033,0.301914,-0.295134,-2.761769,0.000000
14.051753,0.196116,-0.175873,-2.759786,0.000000
14.083472,0.090016,-0.056251,-2.758592,0.000000
14.115192,-0.016498,0.063652,-2.758449,0.000000
14.146912,-0.122981,0.183159,-2.759172,0.000000
14.178631,-0.229642,0.302253,-2.760879,0.000000
14.210351,-0.336636,0.420946,-2.763487,0.000000
14.242070,-0.443736,0.538757,-2.767016,0.000000
14.273790,-0.550766,0.655268,-2.771447,0.000000
14.305509,-0.657849,0.770537,-2.776692,0.000000
14.337229,-0.765201,0.884373,-2.782849,0.000000
14.368948,-0.872374,0.996447,-2.789705,0.000000
14.400668,-0.979377,1.106147,-2.797393,0.000000
14.432387,-1.086282,1.213887,-2.805689,0.000000
14.464107,-1.193075,1.318901,-2.814717,0.000000
14.495826,-1.299887,1.421759,-2.824270,0.000000
14.527546,-1.406141,1.521050,-2.834389,0.000000
14.559265,-1.512106,1.617530,-2.844901,0.000000
14.590985,-1.617802,1.710495,-2.855793,0.000000
14.622705,-1.723186,1.800171,-2.866899,0.000000
14.654424,-1.827894,1.885822,-2.878161,0.000000
14.686144,-1.932122,1.967564,-2.889548,0.000000
14.717863,-2.036031,2.045257,-2.901004,0.000000
14.749583,-2.139356,2.118756,-2.912421,0.000000
14.781302,-2.241953,2.187401,-2.923695,0.000000
14.813022,-2.344027,2.251849,-2.934781,0.000000
14.844741,-2.445479,2.310983,-2.945511,0.000000
14.876461,-2.546634,2.365920,-2.955844,0.000000
14.908180,-2.646944,2.415159,-2.965577,0.000000
14.939900,-2.746753,2.459776,-2.974879,0.000000
14.971619,-2.846115,2.498559,-2.983605,0.000000
15.003339,-2.945257,2.532556,-2.991817,0.000000
15.035058,-3.043739,2.560449,-2.999253,0.000000
15.066778,-3.141908,2.583208,-3.005874,0.000000
15.098497,-3.239881,2.600313,-3.011488,0.000000
15.130217,-3.337532,2.611929,-3.016027,0.000000
15.161937,-3.434577,2.618166,-3.019591,0.000000
15.193656,-3.531017,2.618680,-3.022378,0.000000
15.225376,-3.626796,2.614140,-3.024578,0.000000
15.257095,-3.721847,2.603733,-3.026154,0.000000
15.288815,-3.815932,2.588850,-3.027279,0.000000
15.320534,-3.908595,2.567979,-3.027854,0.000000
15.352254,-4.000289,2.543213,-3.028103,0.000000
15.383973,-4.090481,2.512299,-3.027890,0.000000
15.415693,-4.179300,2.477815,-3.027431,0.000000
15.447412,-4.266098,2.437813,-3.026635,0.000000
15.479132,-4.351475,2.394048,-3.025642,0.000000
15.510851,-4.434852,2.345361,-3.024422,0.000000
15.542571,-4.516204,2.292953,-3.023058,0.000000
15.574290,-4.595290,2.236270,-3.021557,0.000000
15.606010,-4.672196,2.175817,-3.019962,0.000000
15.637730,-4.746832,2.111399,-3.018293,0.000000
15.669449,-4.818935,2.043399,-3.016583,0.000000
15.701169,-4.888307,1.971961,-3.014857,0.000000
15.732888,-4.954955,1.897158,-3.013133,0.000000
15.764608,-5.018936,1.819006,-3.011429,0.000000
15.796327,-5.079830,1.737920,-3.009767,0.000000
15.828047,-5.137679,1.654033,-3.008159,0.000000
15.859766,-5.192365,1.567326,-3.006617,0.000000
15.891486,-5.243950,1.477907,-3.005145,0.000000
15.923205,-5.292001,1.386220,-3.003759,0.000000
15.954925,-5.336671,1.292336,-3.002457,0.000000
15.986644,-5.377721,1.196299,-3.001245,0.000000
16.018364,-5.415200,1.098198,-3.000117,0.000000
16.050083,-5.448923,0.998240,-2.999074,0.000000
16.081803,-5.478841,0.896885,-2.998109,0.000000
16.113523,-5.504731,0.794025,-2.997216,0.000000
16.145242,-5.526924,0.689742,-2.996378,0.000000
16.176962,-5.544667,0.584364,-2.995590,0.000000
16.208681,-5.558773,0.478252,-2.994830,0.000000
16.240401,-5.567979,0.371197,-2.994085,0.000000
16.272120,-5.573743,0.263400,-2.993328,0.000000
16.303840,-5.574246,0.155339,-2.992341,0.000000
16.335559,-5.571438,0.047111,-2.991136,0.000000
16.367279,-5.563396,-0.061180,-2.989770,0.000000
16.398998,-5.551832,-0.169412,-2.988356,0.000000
16.430718,-5.535490,-0.277435,-2.986930,0.000000
16.462437,-5.515424,-0.384747,-2.985562,0.000000
