t_s,x_m,y_m,z_m,error_norm_m
5.843072,-1.688410,0.957135,-3.017543,0.043239
5.926544,-1.673560,0.977093,-3.019332,0.041099
6.010017,-1.654478,0.996979,-3.021691,0.039769
6.093489,-1.628974,1.014890,-3.024481,0.040987
6.176962,-1.605693,1.032736,-3.027466,0.042118
6.260434,-1.580711,1.052029,-3.029987,0.042237
6.343907,-1.553349,1.072267,-3.032280,0.041485
6.427379,-1.524206,1.091024,-3.036404,0.042064
6.510851,-1.499362,1.110159,-3.039083,0.042495
6.594324,-1.471295,1.127079,-3.041327,0.045029
6.677796,-1.445453,1.146395,-3.044454,0.045338
6.761269,-1.417980,1.164542,-3.044418,0.046767
6.844741,-1.392262,1.185919,-3.046466,0.045178
6.928214,-1.365185,1.207289,-3.046454,0.043641
7.011686,-1.337927,1.227520,-3.048879,0.042990
7.095159,-1.310376,1.245845,-3.052038,0.044075
7.178631,-1.282831,1.266445,-3.054206,0.043043
7.262104,-1.254765,1.284799,-3.055925,0.044135
7.345576,-1.226033,1.303876,-3.057048,0.044478
7.429048,-1.199761,1.324055,-3.059434,0.044079
7.512521,-1.171231,1.342293,-3.061578,0.045149
7.595993,-1.141449,1.361204,-3.063372,0.045420
7.679466,-1.114831,1.378888,-3.064866,0.047464
7.762938,-1.085782,1.398244,-3.065673,0.047609
7.846411,-1.060272,1.418862,-3.066492,0.047149
7.929883,-1.031723,1.438643,-3.067615,0.046957
8.013356,-1.003343,1.458182,-3.069087,0.046977
8.096828,-0.977372,1.478291,-3.071710,0.046626
8.180301,-0.950101,1.497425,-3.072867,0.047327
8.263773,-0.920278,1.518005,-3.076313,0.045586
8.347245,-0.892587,1.538302,-3.078515,0.044834
8.430718,-0.863795,1.555872,-3.080000,0.046669
8.514190,-0.836335,1.573244,-3.082755,0.048620
8.597663,-0.809610,1.591890,-3.085181,0.049559
8.681135,-0.781504,1.610912,-3.088581,0.049708
8.764608,-0.753408,1.630195,-3.090129,0.049983
8.848080,-0.724012,1.650996,-3.093014,0.048329
8.931553,-0.696849,1.668702,-3.095263,0.050138
9.015025,-0.671241,1.688941,-3.098109,0.049662
9.098497,-0.645291,1.710756,-3.100933,0.047717
9.181970,-0.618464,1.728213,-3.103248,0.049874
9.265442,-0.592390,1.748054,-3.105151,0.050050
9.348915,-0.566610,1.767010,-3.107399,0.051150
9.432387,-0.537521,1.786719,-3.110685,0.050375
9.515860,-0.509350,1.806858,-3.113234,0.049600
9.599332,-0.481547,1.825990,-3.117052,0.049728
9.682805,-0.456070,1.846810,-3.119338,0.049209
9.766277,-0.429107,1.866398,-3.122141,0.049349
9.849750,-0.400325,1.887194,-3.123722,0.047667
9.933222,-0.372515,1.905732,-3.126050,0.047500
10.016694,-0.346218,1.920662,-3.128063,0.050413
10.100167,-0.317641,1.938976,-3.131125,0.048415
10.183639,-0.291102,1.956259,-3.133094,0.047431
10.267112,-0.262456,1.973754,-3.136025,0.044523
10.350584,-0.234663,1.988091,-3.138016,0.044097
10.434057,-0.205689,2.000988,-3.139225,0.043738
10.517529,-0.176101,2.014592,-3.140751,0.041657
10.601002,-0.148502,2.026185,-3.141738,0.041457
10.684474,-0.119066,2.039654,-3.144261,0.037786
10.767947,-0.090121,2.049510,-3.145974,0.036874
10.851419,-0.061549,2.058536,-3.147553,0.036067
10.934891,-0.032756,2.067895,-3.149974,0.033907
11.018364,-0.002569,2.075338,-3.151245,0.032327
11.101836,0.025023,2.080931,-3.152877,0.032518
11.185309,0.054838,2.087560,-3.154053,0.030228
11.268781,0.081388,2.090657,-3.155095,0.031563
11.352254,0.110388,2.094639,-3.156242,0.030357
11.435726,0.137634,2.095505,-3.159339,0.031299
11.519199,0.167212,2.097374,-3.160867,0.029998
11.602671,0.196704,2.095431,-3.162819,0.031275
11.686144,0.223934,2.097945,-3.165356,0.028434
11.769616,0.253750,2.099009,-3.166242,0.025473
11.853088,0.280083,2.097390,-3.165924,0.026025
11.936561,0.309287,2.095737,-3.167479,0.024049
12.020033,0.335962,2.093515,-3.169028,0.023254
12.103506,0.363430,2.087809,-3.170123,0.024192
12.186978,0.391145,2.082887,-3.172138,0.023536
12.270451,0.418428,2.075627,-3.173204,0.024645
12.353923,0.446735,2.069110,-3.174988,0.024349
12.437396,0.473760,2.060756,-3.176269,0.026280
12.520868,0.503277,2.053437,-3.178012,0.025640
12.604341,0.532221,2.045456,-3.180145,0.025736
12.687813,0.560993,2.039122,-3.181000,0.025267
12.771285,0.586555,2.032991,-3.182666,0.026835
12.854758,0.614496,2.025469,-3.184822,0.027374
12.938230,0.642638,2.016304,-3.186057,0.028972
13.021703,0.670697,2.010313,-3.189681,0.028249
13.105175,0.698927,2.002170,-3.190148,0.029318
13.188648,0.727559,1.995348,-3.190662,0.029314
13.272120,0.754769,1.988211,-3.192472,0.030331
13.355593,0.783086,1.982063,-3.193609,0.030088
13.439065,0.810791,1.973000,-3.193244,0.032301
13.522538,0.837135,1.965841,-3.194371,0.034203
13.606010,0.866053,1.959453,-3.196682,0.033340
13.689482,0.895878,1.952928,-3.198825,0.031855
13.772955,0.923465,1.944169,-3.199929,0.033622
13.856427,0.952684,1.936989,-3.202228,0.032964
13.939900,0.982564,1.929166,-3.203681,0.032333
14.023372,1.011336,1.923315,-3.205393,0.031409
14.106845,1.038736,1.915296,-3.206267,0.032987
14.190317,1.065741,1.908694,-3.206928,0.034168
14.273790,1.092641,1.902332,-3.207781,0.035336
14.357262,1.120595,1.895131,-3.207916,0.036244
14.440735,1.148000,1.886093,-3.209175,0.038214
14.524207,1.177475,1.877740,-3.211353,0.037944
14.607679,1.206254,1.872745,-3.211928,0.036927
14.691152,1.232015,1.868453,-3.212541,0.038327
14.774624,1.260620,1.859721,-3.213275,0.039188
14.858097,1.288162,1.854420,-3.214362,0.039477
14.941569,1.317396,1.848114,-3.215989,0.038563
15.025042,1.346011,1.840619,-3.216520,0.038970
15.108514,1.373858,1.833801,-3.217849,0.039557
15.191987,1.403685,1.825647,-3.219842,0.038698
15.275459,1.432604,1.819919,-3.221195,0.037927
15.358932,1.460426,1.809752,-3.222932,0.039697
15.442404,1.487829,1.801178,-3.223827,0.041501
15.525876,1.516613,1.792936,-3.225039,0.041912
15.609349,1.543707,1.785927,-3.225383,0.043462
15.692821,1.569529,1.778426,-3.227803,0.045705
15.776294,1.596940,1.769987,-3.230475,0.046981
15.859766,1.626609,1.763124,-3.231935,0.045939
15.943239,1.656160,1.755751,-3.233823,0.045124
16.026711,1.685625,1.746003,-3.236097,0.045465
16.110184,1.714402,1.739896,-3.238408,0.044618
16.193656,1.744386,1.736320,-3.239557,0.041831
16.277129,1.772650,1.730214,-3.240976,0.041692
16.360601,1.801746,1.721312,-3.243095,0.041892
16.444073,1.830920,1.711339,-3.245997,0.042516
16.527546,1.860249,1.705037,-3.246623,0.041632
16.611018,1.890788,1.696413,-3.249503,0.040568
16.694491,1.919468,1.687856,-3.250710,0.041355
16.777963,1.946329,1.681334,-3.252642,0.042337
16.861436,1.975991,1.673268,-3.254733,0.041651
16.944908,2.003065,1.667570,-3.256572,0.041068
17.028381,2.031469,1.658068,-3.257541,0.040898
17.111853,2.058207,1.649941,-3.259221,0.040522
17.195326,2.085079,1.641692,-3.260542,0.039437
17.278798,2.111050,1.634377,-3.263136,0.037790
17.362270,2.139548,1.627529,-3.264399,0.033244
17.445743,2.165725,1.616746,-3.264383,0.032048
17.529215,2.188664,1.607613,-3.263401,0.032440
17.612688,2.210238,1.596540,-3.264226,0.034005
17.696160,2.232553,1.581419,-3.264722,0.035889
17.779633,2.253517,1.571268,-3.265785,0.036225
17.863105,2.273840,1.555455,-3.266828,0.038674
17.946578,2.294732,1.539302,-3.268249,0.040108
18.030050,2.315594,1.525627,-3.269422,0.039860
18.113523,2.336243,1.512049,-3.270934,0.039062
18.196995,2.357726,1.498966,-3.270381,0.036816
18.280467,2.375680,1.485328,-3.271137,0.037334
18.363940,2.390571,1.469699,-3.270473,0.040960
18.447412,2.409911,1.454861,-3.271373,0.039378
18.530885,2.430613,1.437649,-3.271533,0.036514
18.614357,2.444404,1.421224,-3.271952,0.039489
18.697830,2.461571,1.403926,-3.272206,0.038803
18.781302,2.476797,1.386765,-3.273285,0.039379
18.864775,2.493946,1.369301,-3.273018,0.037625
18.948247,2.508331,1.350322,-3.273148,0.038218
19.031720,2.523970,1.330753,-3.271722,0.037114
19.115192,2.537409,1.309746,-3.271821,0.037669
19.198664,2.550914,1.291225,-3.271757,0.037478
19.282137,2.564800,1.266707,-3.272343,0.036857
19.365609,2.579773,1.243872,-3.271141,0.035192
19.449082,2.594991,1.224980,-3.271829,0.032810
19.532554,2.609694,1.201803,-3.270766,0.031410
19.616027,2.623262,1.182417,-3.269168,0.030794
19.699499,2.636614,1.162507,-3.268500,0.030506
19.782972,2.650472,1.139846,-3.268010,0.029811
19.866444,2.663459,1.118638,-3.267200,0.029949
19.949917,2.675979,1.097040,-3.267284,0.030516
20.033389,2.691389,1.075199,-3.266847,0.028252
20.116861,2.707691,1.054761,-3.267817,0.024975
20.200334,2.720740,1.032649,-3.267597,0.025076
20.283806,2.731884,1.013527,-3.266866,0.027012
20.367279,2.744344,0.993898,-3.266552,0.027782
20.450751,2.758796,0.972049,-3.266603,0.026424
20.534224,2.772794,0.949129,-3.264711,0.025466
20.617696,2.785442,0.928242,-3.265009,0.025946
20.701169,2.798624,0.906679,-3.263872,0.025885
20.784641,2.812602,0.885586,-3.263509,0.025044
20.868114,2.824715,0.863538,-3.262616,0.026029
20.951586,2.836943,0.841999,-3.261097,0.026973
21.035058,2.851610,0.822595,-3.260889,0.025571
21.118531,2.864925,0.803286,-3.261286,0.025677
21.202003,2.878382,0.781761,-3.259285,0.025431
21.285476,2.891150,0.762624,-3.258700,0.026344
21.368948,2.905596,0.740246,-3.257805,0.024869
21.452421,2.917479,0.719524,-3.257565,0.026223
21.535893,2.930923,0.700457,-3.255242,0.026935
21.619366,2.944153,0.676515,-3.255164,0.025973
21.702838,2.956385,0.654091,-3.254354,0.026626
21.786311,2.968216,0.633141,-3.252710,0.028190
21.869783,2.980512,0.612750,-3.251281,0.029439
21.953255,2.991662,0.592121,-3.249970,0.031695
22.036728,3.005557,0.568464,-3.249588,0.030407
22.120200,3.021709,0.545731,-3.248737,0.027383
22.203673,3.034718,0.524604,-3.247052,0.027913
22.287145,3.047734,0.503029,-3.248045,0.027552
22.370618,3.062499,0.480942,-3.246441,0.026229
22.454090,3.076536,0.459308,-3.247048,0.025000
22.537563,3.088234,0.437757,-3.246026,0.026479
22.621035,3.102556,0.415610,-3.246153,0.025054
22.704508,3.116472,0.393217,-3.246577,0.023910
22.787980,3.128227,0.371134,-3.246575,0.025028
22.871452,3.140611,0.349686,-3.246205,0.025713
22.954925,3.151783,0.329119,-3.245144,0.027823
23.038397,3.165544,0.308479,-3.245136,0.027204
23.121870,3.176395,0.288339,-3.246690,0.029256
23.205342,3.191105,0.266194,-3.246258,0.027578
23.288815,3.204162,0.243039,-3.246083,0.027356
23.372287,3.217242,0.225617,-3.243847,0.028412
23.455760,3.230492,0.206210,-3.242653,0.029013
23.539232,3.245224,0.183293,-3.243608,0.026789
23.622705,3.256337,0.160627,-3.243360,0.028349
23.706177,3.270055,0.137541,-3.243325,0.027371
23.789649,3.283037,0.115872,-3.242703,0.027489
23.873122,3.296491,0.097425,-3.242116,0.027373
23.956594,3.309271,0.075097,-3.242458,0.025907
24.040067,3.321214,0.054699,-3.241381,0.024995
24.123539,3.329168,0.034901,-3.240851,0.027018
24.207012,3.338694,0.016225,-3.239556,0.027154
24.290484,3.348258,-0.005729,-3.239315,0.025006
24.373957,3.356243,-0.025335,-3.238959,0.024255
24.457429,3.363361,-0.045705,-3.237901,0.023186
24.540902,3.369649,-0.066733,-3.236687,0.021706
24.624374,3.374759,-0.087243,-3.235092,0.020667
24.707846,3.378148,-0.106417,-3.234568,0.020527
24.791319,3.380826,-0.125507,-3.232827,0.020443
24.874791,3.384373,-0.147701,-3.231708,0.017296
24.958264,3.384543,-0.168779,-3.230726,0.016746
25.041736,3.382338,-0.188749,-3.230895,0.017547
25.125209,3.380800,-0.208996,-3.230992,0.016916
25.208681,3.379782,-0.226985,-3.230023,0.015411
25.292154,3.377278,-0.245421,-3.228082,0.014540
25.375626,3.373961,-0.265072,-3.227157,0.013054
25.459098,3.370529,-0.282400,-3.225182,0.011478
25.542571,3.363898,-0.299430,-3.224728,0.011650
25.626043,3.357459,-0.320008,-3.223159,0.010186
25.709516,3.348109,-0.336720,-3.220929,0.011519
25.792988,3.338549,-0.354467,-3.219384,0.011721
25.876461,3.330206,-0.370901,-3.217081,0.010578
25.959933,3.319925,-0.390788,-3.215626,0.009258
26.043406,3.308551,-0.406500,-3.214019,0.008770
26.126878,3.296032,-0.425269,-3.211260,0.008817
26.210351,3.282544,-0.442399,-3.209500,0.008460
26.293823,3.269090,-0.456939,-3.206793,0.008789
26.377295,3.253389,-0.473810,-3.205538,0.009041
26.460768,3.240102,-0.490537,-3.204759,0.007557
26.544240,3.225485,-0.507908,-3.202704,0.007762
26.627713,3.212502,-0.522749,-3.200967,0.007536
26.711185,3.198285,-0.538479,-3.198352,0.008622
26.794658,3.184486,-0.552195,-3.196356,0.010371
26.878130,3.172639,-0.568560,-3.194271,0.010878
26.961603,3.158842,-0.588007,-3.192989,0.009145
27.045075,3.141547,-0.605218,-3.192020,0.008052
27.128548,3.128730,-0.622361,-3.189699,0.008513
27.212020,3.113477,-0.637641,-3.187339,0.009692
27.295492,3.100356,-0.654303,-3.185547,0.010012
27.378965,3.083992,-0.671285,-3.183131,0.010331
27.462437,3.070393,-0.687379,-3.182357,0.009914
27.545910,3.057381,-0.702003,-3.180670,0.011437
27.629382,3.043738,-0.719481,-3.180801,0.009983
27.712855,3.028739,-0.735497,-3.178566,0.010664
27.796327,3.015907,-0.753103,-3.176139,0.011341
27.879800,3.002736,-0.768805,-3.175122,0.012212
27.963272,2.988077,-0.784263,-3.173826,0.012742
28.046745,2.973157,-0.802894,-3.172715,0.011052
28.130217,2.959746,-0.819377,-3.171568,0.011626
28.213689,2.945795,-0.836177,-3.169745,0.012079
28.297162,2.928655,-0.852147,-3.168863,0.010586
28.380634,2.912739,-0.866663,-3.166681,0.011876
28.464107,2.899362,-0.882290,-3.165761,0.012908
28.547579,2.884405,-0.900531,-3.163376,0.011843
28.631052,2.867555,-0.917155,-3.161472,0.011217
28.714524,2.850824,-0.931257,-3.159504,0.013226
28.797997,2.837979,-0.947112,-3.157672,0.014261
28.881469,2.823973,-0.961098,-3.156165,0.016729
28.964942,2.809769,-0.978071,-3.155545,0.016196
29.048414,2.794755,-0.993663,-3.153535,0.017242
29.131886,2.781406,-1.012129,-3.152245,0.015790
29.215359,2.766622,-1.029958,-3.150543,0.014733
29.298831,2.751953,-1.047031,-3.148560,0.014494
29.382304,2.737910,-1.063027,-3.146615,0.015381
29.465776,2.724081,-1.078508,-3.145105,0.016641
29.549249,2.708037,-1.094429,-3.143984,0.016745
29.632721,2.692129,-1.109824,-3.142583,0.017618
29.716194,2.678229,-1.125352,-3.140365,0.018996
29.799666,2.664070,-1.140429,-3.137665,0.020898
29.883139,2.650828,-1.157738,-3.134690,0.021077
29.966611,2.637160,-1.173853,-3.133318,0.021748
30.050083,2.623999,-1.192248,-3.130966,0.020989
30.133556,2.608940,-1.209164,-3.130246,0.020286
30.217028,2.591516,-1.224730,-3.128330,0.020560
30.300501,2.579041,-1.241972,-3.127386,0.020401
30.383973,2.564331,-1.258266,-3.126162,0.020588
30.467446,2.552011,-1.275519,-3.124107,0.021058
30.550918,2.536212,-1.290827,-3.122676,0.021739
30.634391,2.521130,-1.308194,-3.120221,0.021224
30.717863,2.505355,-1.324240,-3.118240,0.021549
30.801336,2.490530,-1.341761,-3.116858,0.020647
30.884808,2.476198,-1.356065,-3.116062,0.022630
30.968280,2.462299,-1.371695,-3.114020,0.023907
31.051753,2.447880,-1.386951,-3.112132,0.025345
31.135225,2.431872,-1.403672,-3.110036,0.025093
31.218698,2.416555,-1.420813,-3.108385,0.024523
31.302170,2.402496,-1.436503,-3.106743,0.025566
31.385643,2.388325,-1.454191,-3.104990,0.024762
31.469115,2.373114,-1.472581,-3.102948,0.023177
31.552588,2.357892,-1.489237,-3.100688,0.023286
31.636060,2.340632,-1.503945,-3.100017,0.024451
31.719533,2.325534,-1.521262,-3.098132,0.023892
31.803005,2.312527,-1.536013,-3.097756,0.025537
31.886477,2.298599,-1.553449,-3.094746,0.025094
31.969950,2.286384,-1.570504,-3.092869,0.025002
32.053422,2.270298,-1.584606,-3.091499,0.026332
32.136895,2.255769,-1.601938,-3.089117,0.025461
32.220367,2.238252,-1.615988,-3.088675,0.025724
32.303840,2.222067,-1.631707,-3.086469,0.025549
32.387312,2.203342,-1.645998,-3.085438,0.025090
32.470785,2.185871,-1.658494,-3.083474,0.026956
32.554257,2.167430,-1.672015,-3.082584,0.027227
32.637730,2.145885,-1.686114,-3.080961,0.025607
32.721202,2.125666,-1.699255,-3.079396,0.025486
32.804674,2.104188,-1.715251,-3.079191,0.022286
32.888147,2.083104,-1.726839,-3.078015,0.022988
32.971619,2.062089,-1.739958,-3.076074,0.023292
33.055092,2.037729,-1.753972,-3.075366,0.020677
33.138564,2.014039,-1.763151,-3.073388,0.021760
33.222037,1.989287,-1.773929,-3.073569,0.020842
33.305509,1.964812,-1.783313,-3.073756,0.021250
33.388982,1.940553,-1.794132,-3.072241,0.022028
33.472454,1.912846,-1.803599,-3.071904,0.020482
33.555927,1.886628,-1.812318,-3.069347,0.021441
33.639399,1.859719,-1.817691,-3.069465,0.022825
33.722871,1.830384,-1.826271,-3.068632,0.021419
33.806344,1.803554,-1.834400,-3.067695,0.022980
33.889816,1.774572,-1.839720,-3.066514,0.023936
33.973289,1.744889,-1.846990,-3.064857,0.024138
34.056761,1.714881,-1.852767,-3.063337,0.024941
34.140234,1.683839,-1.857391,-3.062628,0.025414
34.223706,1.654724,-1.863095,-3.062371,0.027824
34.307179,1.621938,-1.867472,-3.059776,0.027625
34.390651,1.589764,-1.869690,-3.058571,0.028469
34.474124,1.558217,-1.872373,-3.057089,0.029936
34.557596,1.525137,-1.874791,-3.055184,0.030386
34.641068,1.493297,-1.880391,-3.053992,0.030372
34.724541,1.461513,-1.884328,-3.054449,0.030802
34.808013,1.431334,-1.886370,-3.052959,0.033943
34.891486,1.399146,-1.891084,-3.052522,0.033885
34.974958,1.368832,-1.896277,-3.051065,0.035381
35.058431,1.336861,-1.902031,-3.051125,0.034959
35.141903,1.305500,-1.906464,-3.049693,0.035920
35.225376,1.275639,-1.910985,-3.048202,0.038186
35.308848,1.243190,-1.914979,-3.047987,0.038183
35.392321,1.212535,-1.923124,-3.045730,0.038440
35.475793,1.182957,-1.928150,-3.045011,0.040733
35.559265,1.148255,-1.932929,-3.043057,0.038596
35.642738,1.115948,-1.938176,-3.041594,0.038438
35.726210,1.084394,-1.944182,-3.041560,0.038454
35.809683,1.053217,-1.948903,-3.041564,0.039258
35.893155,1.022100,-1.955091,-3.040915,0.039841
35.976628,0.989396,-1.961817,-3.039789,0.038922
36.060100,0.958143,-1.968252,-3.040737,0.039266
36.143573,0.929386,-1.973060,-3.039880,0.042626
36.227045,0.896526,-1.978549,-3.038278,0.041937
36.310518,0.865877,-1.983403,-3.038485,0.043335
36.393990,0.833682,-1.988778,-3.038646,0.043179
36.477462,0.802159,-1.993749,-3.038221,0.043796
36.560935,0.768897,-1.997775,-3.038620,0.042788
36.644407,0.736850,-2.004991,-3.038178,0.042675
36.727880,0.703675,-2.007856,-3.036481,0.041901
36.811352,0.671761,-2.011562,-3.034389,0.042365
36.894825,0.638622,-2.015297,-3.033397,0.041604
36.978297,0.606204,-2.018583,-3.032519,0.041668
37.061770,0.574383,-2.024958,-3.032114,0.041708
37.145242,0.541545,-2.030456,-3.031686,0.040941
37.228715,0.508176,-2.034151,-3.031785,0.039960
37.312187,0.477101,-2.037825,-3.031781,0.041290
37.395659,0.444304,-2.041555,-3.031755,0.040970
37.479132,0.411898,-2.045494,-3.031763,0.041028
37.562604,0.379114,-2.050063,-3.031049,0.040533
37.646077,0.348059,-2.054222,-3.029970,0.041782
37.729549,0.313529,-2.057906,-3.029332,0.039896
37.813022,0.281599,-2.061904,-3.027201,0.040311
37.896494,0.247932,-2.069382,-3.026202,0.038096
37.979967,0.216149,-2.074531,-3.026315,0.038467
38.063439,0.183056,-2.078061,-3.024624,0.037900
38.146912,0.152642,-2.081040,-3.021742,0.040074
38.230384,0.119768,-2.083950,-3.019742,0.040089
38.313856,0.088848,-2.090199,-3.017752,0.040789
38.397329,0.056997,-2.093881,-3.016247,0.041508
38.480801,0.026311,-2.098375,-3.015245,0.043021
38.564274,-0.004080,-2.103262,-3.014656,0.044664
38.647746,-0.033492,-2.108620,-3.014159,0.047105
38.731219,-0.066327,-2.115340,-3.013295,0.045940
38.814691,-0.099341,-2.119902,-3.011714,0.045230
38.898164,-0.132122,-2.123311,-3.011811,0.044867
38.981636,-0.163309,-2.127682,-3.009232,0.045662
39.065109,-0.195317,-2.131476,-3.008282,0.045624
39.148581,-0.227774,-2.132827,-3.007434,0.045581
39.232053,-0.261249,-2.134975,-3.004063,0.044442
39.315526,-0.295163,-2.134681,-3.002427,0.043170
39.398998,-0.327566,-2.135488,-3.000692,0.043042
39.482471,-0.358063,-2.135607,-2.999883,0.044728
39.565943,-0.389142,-2.134719,-2.999086,0.046004
39.649416,-0.420141,-2.129637,-2.998958,0.047684
39.732888,-0.451755,-2.127602,-2.999026,0.048379
39.816361,-0.484500,-2.124981,-2.999234,0.048093
39.899833,-0.516773,-2.121833,-2.998934,0.048519
39.983306,-0.548882,-2.116305,-2.999032,0.049164
40.066778,-0.579995,-2.110293,-2.997358,0.051078
40.150250,-0.611139,-2.101295,-2.996069,0.052821
40.233723,-0.644510,-2.092312,-2.996353,0.052283
40.317195,-0.677839,-2.083092,-2.995945,0.051967
40.400668,-0.712244,-2.073701,-2.995987,0.050681
40.484140,-0.742733,-2.060995,-2.995773,0.053054
40.567613,-0.774104,-2.050445,-2.995672,0.054950
40.651085,-0.806745,-2.037036,-2.993300,0.055647
40.734558,-0.840852,-2.021952,-2.993905,0.054483
40.818030,-0.873369,-2.008640,-2.992709,0.055519
40.901503,-0.904869,-1.995296,-2.992453,0.057673
40.984975,-0.935932,-1.977498,-2.994702,0.059364
41.068447,-0.966336,-1.961736,-2.994698,0.062538
41.151920,-0.999921,-1.943510,-2.995364,0.062291
41.235392,-1.034147,-1.924080,-2.994878,0.061479
41.318865,-1.068521,-1.902555,-2.995438,0.060089
41.402337,-1.103799,-1.884355,-2.994589,0.058546
41.485810,-1.137868,-1.864545,-2.993467,0.057932
41.569282,-1.168736,-1.845288,-2.992866,0.060501
41.652755,-1.203494,-1.825052,-2.993311,0.058973
41.736227,-1.239495,-1.806770,-2.992432,0.056773
41.819699,-1.272593,-1.785342,-2.993600,0.056537
41.903172,-1.307690,-1.766982,-2.995340,0.054906
41.986644,-1.341018,-1.751142,-2.995011,0.055839
42.070117,-1.373603,-1.732364,-2.995834,0.056731
42.153589,-1.406165,-1.712092,-2.995514,0.057342
42.237062,-1.439314,-1.694726,-2.995151,0.058173
42.320534,-1.471841,-1.672008,-2.995300,0.058149
42.404007,-1.505048,-1.653213,-2.996679,0.058392
42.487479,-1.538439,-1.635452,-2.996680,0.058830
42.570952,-1.572348,-1.613853,-2.997758,0.057737
42.654424,-1.606115,-1.595081,-2.998019,0.057534
42.737896,-1.638522,-1.578965,-2.995776,0.059521
42.821369,-1.671499,-1.560063,-2.996410,0.060045
42.904841,-1.703094,-1.540922,-2.995793,0.061892
42.988314,-1.735357,-1.521304,-2.995747,0.062924
43.071786,-1.767080,-1.504505,-2.994133,0.065460
43.155259,-1.797903,-1.483399,-2.994062,0.067396
43.238731,-1.831267,-1.464362,-2.995565,0.067433
43.322204,-1.867002,-1.445687,-2.995616,0.065450
