t_s,x_m,y_m,z_m,error_norm_m
1.958264,1.310625,-3.037021,-2.943258,0.000000
1.996661,1.432595,-3.035172,-2.935110,0.000000
2.035058,1.557755,-3.028258,-2.927031,0.000000
2.073456,1.685815,-3.016407,-2.919137,0.000000
2.111853,1.816488,-2.999740,-2.911531,0.000000
2.150250,1.949463,-2.978382,-2.904313,0.000000
2.188648,2.084403,-2.952467,-2.897575,0.000000
2.227045,2.221022,-2.922117,-2.891397,0.000000
2.265442,2.359009,-2.887461,-2.885854,0.000000
2.303840,2.498059,-2.848596,-2.881017,0.000000
2.342237,2.637902,-2.805411,-2.876994,0.000000
2.380634,2.778092,-2.758349,-2.873783,0.000000
2.419032,2.918341,-2.707528,-2.871423,0.000000
2.457429,3.058342,-2.653075,-2.869945,0.000000
2.495826,3.197801,-2.595108,-2.869372,0.000000
2.534224,3.336366,-2.533770,-2.869718,0.000000
2.572621,3.473708,-2.469156,-2.871001,0.000000
2.611018,3.609502,-2.401378,-2.873223,0.000000
2.649416,3.743462,-2.330594,-2.876363,0.000000
2.687813,3.875253,-2.256940,-2.880403,0.000000
2.726210,4.004538,-2.180556,-2.885314,0.000000
2.764608,4.131017,-2.101559,-2.891063,0.000000
2.803005,4.254381,-2.020071,-2.897606,0.000000
2.841402,4.374167,-1.936116,-2.904921,0.000000
2.879800,4.490117,-1.849937,-2.912913,0.000000
2.918197,4.601992,-1.761675,-2.921485,0.000000
2.956594,4.709504,-1.671458,-2.930539,0.000000
2.994992,4.812380,-1.579411,-2.940014,0.000000
3.033389,4.910306,-1.485702,-2.949859,0.000000
3.071786,5.002989,-1.390460,-2.959997,0.000000
3.110184,5.089964,-1.293792,-2.970338,0.000000
3.148581,5.171178,-1.195885,-2.980776,0.000000
3.186978,5.246355,-1.096913,-2.991206,0.000000
3.225376,5.315241,-0.997034,-3.001524,0.000000
3.263773,5.377597,-0.896392,-3.011624,0.000000
3.302170,5.433185,-0.795133,-3.021394,0.000000
3.340568,5.481657,-0.693408,-3.030697,0.000000
3.378965,5.522779,-0.591409,-3.039388,0.000000
3.417362,5.556477,-0.489290,-3.047330,0.000000
3.455760,5.582612,-0.387203,-3.054306,0.000000
3.494157,5.601093,-0.285263,-3.060086,0.000000
3.532554,5.611797,-0.183540,-3.064629,0.000000
3.570952,5.614569,-0.082126,-3.068036,0.000000
3.609349,5.608873,0.018943,-3.070314,0.000000
3.647746,5.594996,0.119658,-3.071497,0.000000
3.686144,5.573048,0.220017,-3.071500,0.000000
3.724541,5.543104,0.319952,-3.070208,0.000000
3.762938,5.505215,0.419383,-3.067637,0.000000
3.801336,5.459414,0.518216,-3.063925,0.000000
3.839733,5.405747,0.616361,-3.059222,0.000000
3.878130,5.344289,0.713718,-3.053618,0.000000
3.916528,5.275276,0.810186,-3.047188,0.000000
3.954925,5.198838,0.905686,-3.040010,0.000000
3.993322,5.115108,1.000123,-3.032172,0.000000
4.031720,5.024222,1.093407,-3.023750,0.000000
4.070117,4.926365,1.185401,-3.014823,0.000000
4.108514,4.821360,1.275951,-3.005385,0.000000
4.146912,4.709440,1.364927,-2.995529,0.000000
4.185309,4.591064,1.452270,-2.985414,0.000000
4.223706,4.466477,1.537813,-2.975122,0.000000
4.262104,4.335865,1.621434,-2.964725,0.000000
4.300501,4.199425,1.703003,-2.954297,0.000000
4.338898,4.057339,1.782401,-2.943902,0.000000
4.377295,3.909783,1.859455,-2.933610,0.000000
4.415693,3.757017,1.934042,-2.923481,0.000000
4.454090,3.599247,2.006046,-2.913572,0.000000
4.492487,3.436691,2.075338,-2.903934,0.000000
4.530885,3.269554,2.141797,-2.894615,0.000000
4.569282,3.098043,2.205299,-2.885662,0.000000
4.607679,2.922390,2.265658,-2.877123,0.000000
4.646077,2.742657,2.322636,-2.869053,0.000000
4.684474,2.559285,2.376278,-2.861463,0.000000
4.722871,2.372473,2.426474,-2.854379,0.000000
4.761269,2.182510,2.473090,-2.847828,0.000000
4.799666,1.989604,2.516017,-2.841831,0.000000
4.838063,1.793978,2.555144,-2.836404,0.000000
4.876461,1.595789,2.590287,-2.831573,0.000000
4.914858,1.395334,2.621319,-2.827348,0.000000
4.953255,1.192891,2.648189,-2.823724,0.000000
4.991653,0.988691,2.670827,-2.820586,0.000000
5.030050,0.782990,2.689188,-2.817837,0.000000
5.068447,0.576096,2.703221,-2.815581,0.000000
5.106845,0.368381,2.712892,-2.813983,0.000000
5.145242,0.160148,2.718054,-2.813091,0.000000
5.183639,-0.048236,2.718880,-2.812893,0.000000
5.222037,-0.256443,2.715406,-2.813390,0.000000
5.260434,-0.464072,2.707654,-2.814560,0.000000
5.298831,-0.670826,2.695672,-2.816295,0.000000
5.337229,-0.876413,2.679518,-2.818540,0.000000
5.375626,-1.080578,2.659183,-2.821385,0.000000
5.414023,-1.282933,2.634628,-2.824907,0.000000
5.452421,-1.483321,2.606120,-2.829086,0.000000
5.490818,-1.681521,2.573758,-2.833918,0.000000
5.529215,-1.877333,2.537640,-2.839395,0.000000
5.567613,-2.070496,2.497876,-2.845501,0.000000
5.606010,-2.260765,2.454577,-2.852221,0.000000
5.644407,-2.447904,2.407806,-2.859540,0.000000
5.682805,-2.631704,2.357696,-2.867431,0.000000
5.721202,-2.811992,2.304389,-2.875861,0.000000
5.759599,-2.988567,2.247992,-2.884802,0.000000
5.797997,-3.161166,2.188635,-2.894216,0.000000
5.836394,-3.329613,2.126426,-2.904071,0.000000
5.874791,-3.493706,2.061480,-2.914326,0.000000
5.913189,-3.652933,1.993718,-2.924963,0.000000
5.951586,-3.807294,1.923467,-2.935907,0.000000
5.989983,-3.956649,1.850852,-2.947108,0.000000
6.028381,-4.100808,1.775996,-2.958514,0.000000
6.066778,-4.239603,1.699009,-2.970072,0.000000
6.105175,-4.372811,1.620036,-2.981722,0.000000
6.143573,-4.500242,1.539208,-2.993403,0.000000
6.181970,-4.621728,1.456645,-3.005053,0.000000
6.220367,-4.737096,1.372468,-3.016609,0.000000
6.258765,-4.846166,1.286808,-3.028001,0.000000
6.297162,-4.948735,1.199819,-3.039155,0.000000
6.335559,-5.044651,1.111618,-3.049999,0.000000
6.373957,-5.133745,1.022335,-3.060455,0.000000
6.412354,-5.215534,0.932052,-3.070420,0.000000
6.450751,-5.289941,0.840977,-3.079811,0.000000
6.489149,-5.357033,0.749254,-3.088559,0.000000
6.527546,-5.416702,0.657013,-3.096510,0.000000
6.565943,-5.468823,0.564349,-3.103582,0.000000
6.604341,-5.513228,0.471369,-3.109760,0.000000
6.642738,-5.549827,0.378145,-3.114955,0.000000
6.681135,-5.578413,0.284754,-3.118972,0.000000
6.719533,-5.599083,0.191276,-3.121781,0.000000
6.757930,-5.611762,0.097744,-3.123468,0.000000
6.796327,-5.616400,0.004194,-3.124101,0.000000
6.834725,-5.612993,-0.089331,-3.123685,0.000000
6.873122,-5.601546,-0.182819,-3.122213,0.000000
6.911519,-5.581958,-0.276245,-3.119627,0.000000
6.949917,-5.554166,-0.369574,-3.115790,0.000000
6.988314,-5.518555,-0.462694,-3.110787,0.000000
7.026711,-5.475146,-0.555522,-3.104791,0.000000
7.065109,-5.424024,-0.647972,-3.097916,0.000000
7.103506,-5.365302,-0.739969,-3.090224,0.000000
7.141903,-5.299122,-0.831396,-3.081785,0.000000
7.180301,-5.225396,-0.922139,-3.072666,0.000000
7.218698,-5.144337,-1.012104,-3.062956,0.000000
7.257095,-5.056199,-1.101218,-3.052712,0.000000
7.295492,-4.961162,-1.189357,-3.041980,0.000000
7.333890,-4.859395,-1.276392,-3.030847,0.000000
7.372287,-4.751050,-1.362196,-3.019423,0.000000
7.410684,-4.636294,-1.446635,-3.007800,0.000000
7.449082,-4.515126,-1.529519,-2.996048,0.000000
7.487479,-4.387990,-1.610736,-2.984251,0.000000
7.525876,-4.255059,-1.690165,-2.972475,0.000000
7.564274,-4.116520,-1.767676,-2.960784,0.000000
7.602671,-3.972552,-1.843143,-2.949237,0.000000
7.641068,-3.823400,-1.916410,-2.937895,0.000000
7.679466,-3.669140,-1.987301,-2.926818,0.000000
7.717863,-3.509872,-2.055615,-2.916067,0.000000
7.756260,-3.345989,-2.121335,-2.905676,0.000000
7.794658,-3.177749,-2.184311,-2.895692,0.000000
7.833055,-3.005359,-2.244419,-2.886152,0.000000
7.871452,-2.829019,-2.301538,-2.877093,0.000000
7.909850,-2.648944,-2.355544,-2.868545,0.000000
7.948247,-2.465309,-2.406294,-2.860542,0.000000
7.986644,-2.278369,-2.453684,-2.853104,0.000000
8.025042,-2.088396,-2.497598,-2.846251,0.000000
8.063439,-1.895581,-2.537926,-2.840001,0.000000
8.101836,-1.700138,-2.574553,-2.834368,0.000000
8.140234,-1.502262,-2.607370,-2.829362,0.000000
8.178631,-1.302251,-2.636230,-2.824995,0.000000
8.217028,-1.100136,-2.660649,-2.821323,0.000000
8.255426,-0.896374,-2.680942,-2.818119,0.000000
8.293823,-0.691195,-2.697061,-2.815352,0.000000
8.332220,-0.484974,-2.708940,-2.813177,0.000000
8.370618,-0.278020,-2.716564,-2.811679,0.000000
8.409015,-0.070656,-2.719932,-2.810884,0.000000
8.447412,0.136807,-2.719029,-2.810804,0.000000
8.485810,0.343987,-2.713833,-2.811439,0.000000
8.524207,0.550523,-2.704387,-2.812757,0.000000
8.562604,0.756115,-2.690724,-2.814660,0.000000
8.601002,0.960478,-2.672901,-2.817061,0.000000
8.639399,1.163348,-2.650966,-2.820017,0.000000
8.677796,1.364417,-2.624992,-2.823634,0.000000
8.716194,1.563392,-2.594904,-2.827941,0.000000
8.754591,1.760089,-2.560930,-2.832911,0.000000
8.792988,1.954350,-2.523244,-2.838523,0.000000
8.831386,2.145888,-2.481965,-2.844762,0.000000
8.869783,2.334507,-2.437198,-2.851611,0.000000
8.908180,2.519997,-2.389049,-2.859051,0.000000
8.946578,2.702137,-2.337625,-2.867059,0.000000
8.984975,2.880618,-2.282932,-2.875625,0.000000
9.023372,3.055287,-2.225198,-2.884700,0.000000
9.061770,3.225928,-2.164542,-2.894249,0.000000
9.100167,3.392352,-2.101077,-2.904235,0.000000
9.138564,3.554367,-2.034917,-2.914619,0.000000
9.176962,3.711766,-1.966184,-2.925357,0.000000
9.215359,3.864223,-1.894977,-2.936404,0.000000
9.253756,4.011523,-1.821403,-2.947711,0.000000
9.292154,4.153609,-1.745649,-2.959216,0.000000
9.330551,4.290301,-1.667831,-2.970865,0.000000
9.368948,4.421369,-1.588102,-2.982596,0.000000
9.407346,4.546644,-1.506577,-2.994348,0.000000
9.445743,4.665947,-1.423384,-3.006058,0.000000
9.484140,4.778848,-1.338576,-3.017653,0.000000
9.522538,4.885266,-1.252361,-3.029054,0.000000
9.560935,4.985121,-1.164888,-3.040188,0.000000
9.599332,5.078243,-1.076284,-3.050979,0.000000
9.637730,5.164473,-0.986674,-3.061347,0.000000
9.676127,5.243624,-0.896204,-3.071211,0.000000
9.714524,5.315524,-0.805024,-3.080455,0.000000
9.752922,5.379929,-0.713242,-3.088941,0.000000
9.791319,5.436851,-0.620973,-3.096621,0.000000
9.829716,5.486146,-0.528297,-3.103464,0.000000
9.868114,5.527683,-0.435324,-3.109396,0.000000
9.906511,5.561400,-0.342120,-3.114293,0.000000
9.944908,5.587282,-0.248775,-3.117979,0.000000
9.983306,5.604991,-0.155340,-3.120426,0.000000
10.021703,5.614313,-0.061888,-3.121755,0.000000
10.060100,5.615586,0.031567,-3.122030,0.000000
10.098497,5.608811,0.125001,-3.121251,0.000000
10.136895,5.593991,0.218388,-3.119410,0.000000
10.175292,5.571198,0.311715,-3.116405,0.000000
10.213689,5.540512,0.404907,-3.112179,0.000000
10.252087,5.501980,0.497873,-3.106842,0.000000
10.290484,5.455639,0.590528,-3.100552,0.000000
10.328881,5.401587,0.682793,-3.093401,0.000000
10.367279,5.339956,0.774574,-3.085450,0.000000
10.405676,5.270895,0.865746,-3.076780,0.000000
10.444073,5.194499,0.956257,-3.067466,0.000000
10.482471,5.110865,1.045985,-3.057559,0.000000
10.520868,5.019785,1.134765,-3.047073,0.000000
10.559265,4.921899,1.222519,-3.036155,0.000000
10.597663,4.817366,1.309108,-3.024921,0.000000
10.636060,4.706363,1.394394,-3.013449,0.000000
10.674457,4.589073,1.478240,-3.001814,0.000000
10.712855,4.465680,1.560510,-2.990089,0.000000
10.751252,4.336311,1.641049,-2.978342,0.000000
10.789649,4.201140,1.719709,-2.966643,0.000000
10.828047,4.060430,1.796377,-2.955053,0.000000
10.866444,3.914378,1.870920,-2.943633,0.000000
10.904841,3.763184,1.943206,-2.932436,0.000000
10.943239,3.607049,2.013105,-2.921517,0.000000
10.981636,3.446179,2.080486,-2.910924,0.000000
11.020033,3.280591,2.145103,-2.900721,0.000000
11.058431,3.110603,2.206940,-2.890935,0.000000
11.096828,2.936265,2.265963,-2.881590,0.000000
11.135225,2.758348,2.321864,-2.872750,0.000000
11.173623,2.576841,2.374602,-2.864433,0.000000
11.212020,2.391901,2.424077,-2.856664,0.000000
11.250417,2.203726,2.470145,-2.849471,0.000000
11.288815,2.012453,2.512567,-2.842894,0.000000
11.327212,1.818421,2.551353,-2.836931,0.000000
11.365609,1.621858,2.586386,-2.831595,0.000000
11.404007,1.422989,2.617555,-2.826896,0.000000
11.442404,1.222046,2.644747,-2.822840,0.000000
11.480801,1.019266,2.667872,-2.819357,0.000000
11.519199,0.814890,2.686808,-2.816343,0.000000
11.557596,0.609226,2.701502,-2.813851,0.000000
11.595993,0.402619,2.711970,-2.812026,0.000000
11.634391,0.195403,2.718201,-2.810900,0.000000
11.672788,-0.012084,2.720189,-2.810485,0.000000
11.711185,-0.219505,2.717926,-2.810782,0.000000
11.749583,-0.426523,2.711408,-2.811782,0.000000
11.787980,-0.632736,2.700395,-2.813477,0.000000
11.826377,-0.837838,2.685124,-2.815665,0.000000
11.864775,-1.041553,2.665687,-2.818333,0.000000
11.903172,-1.243627,2.642135,-2.821607,0.000000
11.941569,-1.443824,2.614558,-2.825535,0.000000
11.979967,-1.641918,2.583060,-2.830112,0.000000
12.018364,-1.837677,2.547741,-2.835334,0.000000
12.056761,-2.030863,2.508692,-2.841193,0.000000
12.095159,-2.221280,2.466063,-2.847670,0.000000
12.133556,-2.408710,2.419964,-2.854748,0.000000
12.171953,-2.592936,2.370507,-2.862406,0.000000
12.210351,-2.773745,2.317806,-2.870620,0.000000
12.248748,-2.950926,2.261977,-2.879364,0.000000
12.287145,-3.124042,2.202977,-2.888632,0.000000
12.325543,-3.292899,2.140977,-2.898379,0.000000
12.363940,-3.457460,2.076230,-2.908545,0.000000
12.402337,-3.617523,2.008857,-2.919089,0.000000
12.440735,-3.772887,1.938981,-2.929966,0.000000
12.479132,-3.923354,1.866725,-2.941129,0.000000
12.517529,-4.068727,1.792216,-2.952527,0.000000
12.555927,-4.208745,1.715556,-2.964106,0.000000
12.594324,-4.343250,1.636891,-2.975808,0.000000
12.632721,-4.472058,1.556354,-2.987570,0.000000
12.671119,-4.594978,1.474075,-2.999330,0.000000
12.709516,-4.711825,1.390187,-3.011019,0.000000
12.747913,-4.822412,1.304823,-3.022568,0.000000
12.786311,-4.926495,1.218069,-3.033900,0.000000
12.824708,-5.023787,1.129895,-3.044939,0.000000
12.863105,-5.114083,1.040848,-3.055574,0.000000
12.901503,-5.197391,0.950902,-3.065741,0.000000
12.939900,-5.273579,0.860178,-3.075330,0.000000
12.978297,-5.342507,0.768802,-3.084222,0.000000
13.016694,-5.404028,0.676879,-3.092359,0.000000
13.055092,-5.457841,0.584491,-3.099684,0.000000
13.093489,-5.503828,0.491727,-3.106133,0.000000
13.131886,-5.542004,0.398679,-3.111618,0.000000
13.170284,-5.572325,0.305437,-3.115982,0.000000
13.208681,-5.594748,0.212087,-3.119133,0.000000
13.247078,-5.609193,0.118686,-3.121133,0.000000
13.285476,-5.615594,0.025264,-3.122069,0.000000
13.323873,-5.613638,-0.068152,-3.121911,0.000000
13.362270,-5.603630,-0.161533,-3.120696,0.000000
13.400668,-5.585627,-0.254856,-3.118391,0.000000
13.439065,-5.559718,-0.348087,-3.114888,0.000000
13.477462,-5.525968,-0.441163,-3.110187,0.000000
13.515860,-5.484395,-0.533993,-3.104450,0.000000
13.554257,-5.434966,-0.626484,-3.097786,0.000000
13.592654,-5.377580,-0.718531,-3.090249,0.000000
13.631052,-5.312672,-0.810057,-3.081953,0.000000
13.669449,-5.240369,-0.900966,-3.072980,0.000000
13.707846,-5.160826,-0.991165,-3.063363,0.000000
13.746244,-5.074202,-1.080546,-3.053155,0.000000
13.784641,-4.980645,-1.168980,-3.042468,0.000000
13.823038,-4.880223,-1.256311,-3.031414,0.000000
13.861436,-4.773169,-1.342404,-3.020075,0.000000
13.899833,-4.659724,-1.427131,-3.008529,0.000000
13.938230,-4.540067,-1.510358,-2.996850,0.000000
13.976628,-4.414384,-1.591950,-2.985108,0.000000
14.015025,-4.282860,-1.671775,-2.973370,0.000000
14.053422,-4.145685,-1.749701,-2.961698,0.000000
14.091820,-4.002662,-1.825434,-2.950169,0.000000
14.130217,-3.854367,-1.898968,-2.938834,0.000000
14.168614,-3.701023,-1.970182,-2.927748,0.000000
14.207012,-3.542831,-2.038947,-2.916961,0.000000
14.245409,-3.379996,-2.105137,-2.906520,0.000000
14.283806,-3.212726,-2.168626,-2.896470,0.000000
14.322204,-3.041230,-2.229289,-2.886851,0.000000
14.360601,-2.865720,-2.287003,-2.877702,0.000000
14.398998,-2.686411,-2.341647,-2.869055,0.000000
14.437396,-2.503518,-2.393101,-2.860942,0.000000
14.475793,-2.317262,-2.441247,-2.853390,0.000000
14.514190,-2.127783,-2.485985,-2.846419,0.000000
14.552588,-1.935019,-2.527250,-2.840043,0.000000
14.590985,-1.739887,-2.564587,-2.834332,0.000000
14.629382,-1.542261,-2.598051,-2.829272,0.000000
14.667780,-1.342444,-2.627636,-2.824856,0.000000
14.706177,-1.140668,-2.653237,-2.821078,0.000000
14.744574,-0.937183,-2.674793,-2.817802,0.000000
14.782972,-0.732267,-2.692243,-2.815009,0.000000
14.821369,-0.526222,-2.705521,-2.812841,0.000000
14.859766,-0.319371,-2.714488,-2.811392,0.000000
14.898164,-0.112074,-2.719213,-2.810656,0.000000
14.936561,0.095328,-2.719684,-2.810637,0.000000
14.974958,0.302497,-2.715883,-2.811328,0.000000
15.013356,0.509093,-2.707802,-2.812699,0.000000
15.051753,0.714788,-2.695451,-2.814656,0.000000
15.090150,0.919255,-2.678809,-2.817067,0.000000
15.128548,1.122181,-2.657853,-2.819999,0.000000
15.166945,1.323371,-2.632803,-2.823574,0.000000
15.205342,1.522600,-2.603765,-2.827794,0.000000
15.243740,1.719647,-2.570844,-2.832657,0.000000
15.282137,1.914292,-2.534149,-2.838156,0.000000
15.320534,2.106315,-2.493789,-2.844279,0.000000
15.358932,2.295403,-2.449771,-2.851032,0.000000
15.397329,2.481362,-2.402261,-2.858387,0.000000
15.435726,2.664017,-2.351426,-2.866316,0.000000
15.474124,2.843154,-2.297383,-2.874792,0.000000
15.512521,3.018563,-2.240252,-2.883788,0.000000
15.550918,3.190031,-2.180152,-2.893272,0.000000
15.589316,3.357349,-2.117205,-2.903208,0.000000
15.627713,3.520174,-2.051453,-2.913569,0.000000
15.666110,3.678442,-1.983120,-2.924297,0.000000
15.704508,3.831953,-1.912328,-2.935348,0.000000
15.742905,3.980509,-1.839205,-2.946672,0.000000
15.781302,4.123913,-1.763876,-2.958218,0.000000
15.819699,4.261973,-1.686468,-2.969930,0.000000
15.858097,4.394357,-1.607069,-2.981752,0.000000
15.896494,4.520731,-1.525781,-2.993616,0.000000
15.934891,4.641139,-1.442819,-3.005452,0.000000
15.973289,4.755393,-1.358315,-3.017188,0.000000
16.011686,4.863310,-1.272403,-3.028754,0.000000
16.050083,4.964705,-1.185218,-3.040071,0.000000
16.088481,5.059399,-1.096895,-3.051061,0.000000
16.126878,5.147162,-1.007566,-3.061640,0.000000
16.165275,5.227882,-0.917375,-3.071698,0.000000
16.203673,5.301496,-0.826387,-3.081115,0.000000
16.242070,5.367869,-0.734673,-3.089833,0.000000
16.280467,5.426638,-0.642598,-3.097803,0.000000
16.318865,5.477816,-0.550086,-3.104963,0.000000
16.357262,5.521212,-0.457217,-3.111233,0.000000
16.395659,5.556102,-0.364065,-3.116418,0.000000
16.434057,5.583159,-0.270762,-3.120421,0.000000
16.472454,5.602319,-0.177380,-3.123234,0.000000
16.510851,5.613497,-0.083960,-3.124955,0.000000
16.549249,5.616664,0.009472,-3.125623,0.000000
16.587646,5.611816,0.102890,-3.125245,0.000000
16.626043,5.598915,0.196266,-3.123809,0.000000
16.664441,5.577974,0.289577,-3.121232,0.000000
16.702838,5.549129,0.382776,-3.117448,0.000000
16.741235,5.512424,0.475788,-3.112521,0.000000
16.779633,5.467892,0.568528,-3.106605,0.000000
16.818030,5.415628,0.660913,-3.099792,0.000000
16.856427,5.355750,0.752858,-3.092154,0.000000
16.894825,5.288030,0.844237,-3.083746,0.000000
16.933222,5.212862,0.934966,-3.074656,0.000000
16.971619,5.130539,1.024953,-3.064931,0.000000
17.010017,5.041204,1.114076,-3.054660,0.000000
17.048414,4.945001,1.202196,-3.043962,0.000000
17.086811,4.842095,1.289176,-3.032922,0.000000
17.125209,4.732644,1.374872,-3.021615,0.000000
17.163606,4.616636,1.459097,-3.010113,0.000000
17.202003,4.494447,1.541754,-2.998494,0.000000
17.240401,4.366261,1.622706,-2.986826,0.000000
17.278798,4.232266,1.701820,-2.975174,0.000000
17.317195,4.092651,1.778961,-2.963599,0.000000
17.355593,3.947610,1.853997,-2.952161,0.000000
17.393990,3.797244,1.926753,-2.940920,0.000000
17.432387,3.641745,1.997082,-2.929932,0.000000
17.470785,3.481447,2.064914,-2.919241,0.000000
17.509182,3.316551,2.130122,-2.908894,0.000000
17.547579,3.147262,2.192582,-2.898933,0.000000
17.585977,2.973786,2.252171,-2.889397,0.000000
17.624374,2.796334,2.308767,-2.880322,0.000000
17.662771,2.614965,2.362108,-2.871766,0.000000
17.701169,2.430015,2.412151,-2.863746,0.000000
17.739566,2.241750,2.458818,-2.856282,0.000000
17.777963,2.050394,2.501995,-2.849395,0.000000
17.816361,1.856173,2.541565,-2.843106,0.000000
17.854758,1.659316,2.577417,-2.837430,0.000000
17.893155,1.460045,2.609428,-2.832383,0.000000
17.931553,1.258388,2.637450,-2.827979,0.000000
17.969950,1.054635,2.661462,-2.824161,0.000000
18.008347,0.849558,2.681344,-2.820830,0.000000
18.046745,0.643129,2.697071,-2.818010,0.000000
18.085142,0.435643,2.708577,-2.815845,0.000000
18.123539,0.227436,2.715829,-2.814371,0.000000
18.161937,0.018848,2.718650,-2.813621,0.000000
18.200334,-0.189741,2.716971,-2.813597,0.000000
18.238731,-0.397972,2.710949,-2.814259,0.000000
18.277129,-0.605505,2.700559,-2.815585,0.000000
18.315526,-0.812015,2.685834,-2.817387,0.000000
18.353923,-1.017208,2.666813,-2.819592,0.000000
18.392321,-1.220814,2.643533,-2.822324,0.000000
18.430718,-1.422590,2.616068,-2.825668,0.000000
18.469115,-1.622300,2.584520,-2.829623,0.000000
18.507513,-1.819712,2.548995,-2.834181,0.000000
18.545910,-2.014596,2.509600,-2.839333,0.000000
18.584307,-2.206722,2.466444,-2.845066,0.000000
18.622705,-2.395862,2.419636,-2.851362,0.000000
18.661102,-2.581753,2.369251,-2.858205,0.000000
18.699499,-2.763973,2.315236,-2.865595,0.000000
18.737896,-2.942514,2.257940,-2.873466,0.000000
18.776294,-3.117157,2.197478,-2.881785,0.000000
18.814691,-3.287688,2.133967,-2.890516,0.000000
18.853088,-3.453891,2.067526,-2.899618,0.000000
18.891486,-3.615555,1.998274,-2.909048,0.000000
18.929883,-3.772411,1.926303,-2.918762,0.000000
18.968280,-3.924225,1.851732,-2.928706,0.000000
19.006678,-4.070844,1.774716,-2.938823,0.000000
19.045075,-4.212061,1.695381,-2.949054,0.000000
19.083472,-4.347674,1.613854,-2.959338,0.000000
19.121870,-4.477479,1.530265,-2.969608,0.000000
19.160267,-4.601277,1.444740,-2.979794,0.000000
19.198664,-4.718588,1.357338,-2.989815,0.000000
19.237062,-4.829443,1.268265,-2.999594,0.000000
19.275459,-4.933708,1.177671,-3.009053,0.000000
19.313856,-5.031195,1.085686,-3.018109,0.000000
19.352254,-5.121718,0.992443,-3.026677,0.000000
19.390651,-5.205097,0.898076,-3.034663,0.000000
19.429048,-5.281127,0.802712,-3.041913,0.000000
19.467446,-5.349414,0.706446,-3.048297,0.000000
19.505843,-5.410050,0.609402,-3.053818,0.000000
19.544240,-5.462893,0.511665,-3.058419,0.000000
19.582638,-5.507838,0.413322,-3.061996,0.000000
19.621035,-5.544855,0.314355,-3.064402,0.000000
19.659432,-5.573864,0.214928,-3.065502,0.000000
19.697830,-5.594641,0.115318,-3.065261,0.000000
19.736227,-5.607204,0.015410,-3.063798,0.000000
19.774624,-5.611659,-0.084770,-3.061224,0.000000
19.813022,-5.608051,-0.185201,-3.057539,0.000000
